Name,Email,Phone,City,State,Zip,Website
"Blind Spot Animals Sanctuary",blindspotanimalssanctuary@gmail.com,(919) 601-6990,"Durham",NC,27705,
"Blue Line Kennel Pet Rescue",bluelinekennel@windstream.net,704-843-0944,"Waxhaw",NC,28173,
"Blue Ridge Humane Society",adopt@blueridgehumane.org,828-685-7107,"Hendersonville",NC,28792,
"Bob's Animal Rescue Kids - BARK",bark2adopt@gmail.com,919-468-8311,"Cary",NC,27512,
"Brother Wolf Animal Rescue",adopt@bwar.org,828-505-3440,"Asheville",NC,28803,
"Brunswick County Animal Services",animalservices@brunsco.net,910-754-8204,"Supply",NC,28462,
"BTRTOC, Inc. (Boston Terrier Rescue Team)",teambtrtoc@gmail.com,8287782045,"Charlotte",NC,28205,
"Caldwell Animal Rescue",caldwellanimalrescue@yahoo.com,828 572-3227,"Lenoir",NC,28645,
"Calvin's Paws",info@calvinspaws.com,919-616-2997,"Cary",NC,27511,
"Canine Friends",altolucy@nc.rr.com,(910) 693-3721,"Southern Pines",NC,28387,
"Cape Fear Rescue League",lambertpat54@yahoo.com,,"Wilmington",NC,28405,
"Carolina ACD Rescue & Rebound",adoptions@carolinasrescue.com,,"Siler City",NC,27344,
"Carolina Adopt-A-BULLS",cab.adoptions@gmail.com,,"Durham",NC,27703,
"Carolina Animal Protection Society (CAPS)",capsrescue@yahoo.com,(910) 455-9682,"Jacksonville",NC,28539,
"Carolina Animal Rescue and Adoption",cara@cara-nc.org,919-774-9433,"Sanford",NC,27330,
"Carolina Big Hearts Big Barks Rescue",cbhbbpetfinder@gmail.com,,"Mooresville",NC,28115,
"Carolina Border Collie Rescue",annmiller@nc.rr.com,,"Durham",NC,27704,
"Carolina Canine Rescue",adoptccr@gmail.com,,"Mount Airy",NC,27030,
"Carolina Pet Adoption & Welfare Society (PAWS)",adopt@carolinapaws.com,(704) 916-9138,"Waxhaw",NC,28173,
"Carolina Pet Rescue",info@cpr-nc.org,,"Durham",NC,27713,
"Carolina Waterfowl Rescue",adopt@cwrescue.org,704-668-9486,"Indian Trail",NC,28079,
"Carteret County Humane Society",cchsshelter@embarqmail.com,252-247-7744,"Newport",NC,28570,
"Cashiers-Highlands Humane Society",info@chhumanesociety.org,828-743-5752,"Cashiers",NC,28717,
"Caswell Pet Lifeline",adopt@caswellpetlifeline.org,,"Mebane",NC,27302,
"Cat Angels Pet Adoptions",catangels@gmail.com,919-463-9586,"Cary",NC,27511,
"Cat Tails",cattails@atmc.net,(910) 575-4529,"Ocean Isle Beach",NC,28469,
"Catman2 Inc.",kaleb@catman2.org,(828) 293-0892,"Cullowhee",NC,28723,
"Cause For Paws of NC",careteam@cfp-nc.org,9196734003,"Raleigh",NC,27603,
"Cause-N-Dog Rescue",adopt@causendogrescue.org,(252) 686-2447,"Snow Hill",NC,28580,
"Cedar Farm",cedarfarm@yadtel.net,(336) 251-8877,"Mocksville",NC,27028,
"Chances Angel Rescue & Education",rhonda4care@gmail.com,,"Rougemont",NC,27572,
"Charlie's Angels Animal Rescue",kimberly_10812@msn.com,,"Fletcher",NC,28732,
"Charlotte Cocker Rescue of NC, Inc",larrydonnacarp@aol.com,xxxxxxx,"Kannapolis",NC,28081,
"Charme Blanchard Rescue",charmeb@me.com,(336) 302-6074,"Pleasant Garden",NC,27313,
"Chatham Animal Rescue Education Inc.",help@chathamanimalrescue.org,919-542-5757,"Pittsboro",NC,27312,
"Chatham County Animal Shelter",ccas@chathamanimalrescue.org,919-542-7203,"Pittsboro",NC,27312,
"Chihuahua Rescue & Transport, Inc.",carolinascoordinator@chihuahua-rescue.com,,"Durham",NC,27715,
"Citizens for Animal Welfare",citizens4animals@yahoo.com,704-546-7800,"Harmony",NC,28634,
"City of Rocky Mount Animal Services",foranimals2002@aol.com,(252)972-1390,"Rocky Mount",NC,27802,
"Cleveland Community Veterinary Hospital",cytovolvex@live.com,(919) 901-2326,"Garner",NC,27529,
"Cliffords Army Rescue Extravaganza",cliffordsadoptions@gmail.com,,"Shelby",NC,28152,
"Colonial Capital Humane Society",adoptions@colonialcapitalhs.org,252 633-0146,"New Bern",NC,28563,
"Columbus Humane Society Inc.",jhinson6@ec.rr.com,,"Whiteville",NC,28472,
"Connie's Kittens",connieskittensrescue@gmail.com,,"Cary",NC,27518,
"Cornelius Animal Shelter",cnodine@corneliuspd.org,704-237-3602,"Cornelius",NC,28031,
"Craven-Pamlico Animal Services Center",animalcontrol@cravencountync.gov,(252) 637-4606,"New Bern",NC,28562,
"CrisisDogsNC",crisisdogsnc@gmail.com,(919) 748-9546,"Hillsborough",NC,27278,
"Crystal Coast Pet Rescue",jturoci31@gmail.com,,"Newport",NC,28570,
"Dauntless Dog Rescue of NC",contact@ddrnc.org,(910) 777-7186,"Wilmington",NC,28411,
"Davidson County Animal Alliance",dcanimalalliance@gmail.com,,"Thomasville",NC,27361,
"Davidson County Animal Shelter",davidsonanimalshelter@gmail.com,336-357-0805,"Lexington",NC,27292,
"Diamonds in the Ruff",diamondsintheruff@nc.rr.com,(919) 222-0500,"Goldsboro",NC,27534,
"Dog Warriors",savum1by1@aol.com,,"Apex",NC,27539,
"Doxie Acre",info@doxieacre.org,336-591-3018,"Germanton",NC,27019,
"East Coast Brussels Griffon Rescue",handerson11@yahoo.com,336-965-1277,"Greensboro",NC,27401,
"Edgecombe County Animal Shelter",ctaylor@edgecombeco.com,252-641-7911,"Tarboro",NC,27886,
"Elliots Hope Cat Rescue",cblake1811@gmail.com,9192177891,"Knightdale",NC,27545,
"Elsa's Pride, Inc.",elsasprideinc@gmail.com,,"Charlotte",NC,28270,
"Encore Pets",shawncherry1@gmail.com,(252) 723-7606,"Morehead City",NC,28557,
"FAITH Rescue",faith.rescue@yahoo.com,252-213-7586,"Warrenton",NC,27589,
"Faithful Friends Animal Sanctuary",kennelmanager@faithfulfriendsnc.org,(704)633-1722,"Salisbury",NC,28145,
"Family Addition Dog Rescue of Charlotte",familyaddition@gmail.com,,"Charlotte",NC,28216,
"Farm Friends Rescue",info@farmfriendsrescue.org,,"Pittsboro",NC,27312,
"Feline Friends of Ruff Love Rescue",felinefriendsnc@gmail.com,,"Greensboro",NC,27410,
"Feline Urgent Rescue and Rehab",adoptafurrcat@gmail.com,,"Waxhaw",NC,28173,
"Feline Urgent Rescue of Western North Carolina",rwest1212@aol.com,1-844-888-CATS(2287),"Waynesville",NC,28786,
"Fifi's Friends Inc.",pam.jezik@gmail.com,828-467-3602,"Bakersville",NC,28705,
"Finally Found Inc.",finallyfoundinc@gmail.com,,"Rocky Mount",NC,27804,
"Fine Whines and Lickers",finewhinesandlickers@gmail.com,(413) 438-2364,"Reidsville",NC,27323,
"Foothills Humane Society",adopt@foothillshumanesociety.org,828-863-4444,"Columbus",NC,28722,
"For the Love of Dogs",dawnrtucker@yahoo.com,(252) 243-7450,"Wilson",NC,27893,
"Forever Dream Senior Dog Sanctuary",foreverdreamsds@gmail.com,(828) 817-0859,"Tryon",NC,28782,
"Forever Feline Friends",techmed1@netzero.net,,"Charlotte",NC,28226,
"Forever Home Canine Rescue",foreverhomek9rescue@yahoo.com,,"Barium Springs",NC,28010,
"Franny's Friends",fstayton@hotmail.com,(910) 736-0123,"Lumberton",NC,28358,
"Freedom Paws Animal Rescue",frreedompawsar@gmail.com,,"Durham",NC,27712,
"Friends for Animals Humane Society of Burke County",bcffa1@gmail.com,828-433-1115,"Morganton",NC,28655,
"Friends for Life",elmaraeforeverfarm@gmail.com,(828) 508-2460,"Lake Toxaway",NC,28747,
"Friends For Life Cat Adoptions",lknanimalshelter@aol.com,,"Harrisburg",NC,28075,
"Friends Forever",friendsforeveradoptions@hotmail.com,(336) 855-1899,"Greensboro",NC,27407,
"Friends In Need Animal Rescue, Inc.",rodogs1@gmail.com,(336) 880-5133,"Lexington",NC,27293,
"Friends of Stanly County Animals",stanlycountydogrescue@gmail.com,,"Albemarle",NC,28001,
"Full Moon Farm Inc.",nancy@fullmoonfarm.org,(828) 664-9818,"Black Mountain",NC,28711,
"Fur-Ever Home Rescue",adoptme@fureverhomerescue.org,,"Moyock",NC,27958,
"FurBabies Animal Rescue",darylswagner@gmail.com,,"Charlotte",NC,28227,
"Furbaby Foster",furbabyfoster@gmail.com,,"Charlotte",NC,28273,
"Furever Angels of Charlotte",furever_angels@yahoo.com,,"Monroe",NC,28111,
"Furever Friends Animal Rescue",slsfureverfriends@gmail.com,910-383-2100,"Leland",NC,28451,
"Furever Paws",melody@fureverpaws.us,,"Goldsboro",NC,27533,
"Furry Friends of the Foothills",adopt@furryfriendsofthefoothills.org,,"Yadkinville",NC,27055,
"Fuzzy Faces Rescue",fuzzyfacesrescue@gmail.com,,"Clayton",NC,27520,
"German Shepherd Rescue and Adoption",gsrarescue@gmail.com,,"Raleigh",NC,27619,
"Goathouse Refuge Inc.",goathouserefugeoffice@gmail.com,919-542-6815,"Pittsboro",NC,27312,
"Godbey Creek Canine Rescue, Inc.",godbeyrescue@gmail.com,(336) 972-4511,"Mocksville",NC,27028,
"GRACE Animal Rescue",shaylakwood@gmail.com,,"Cape Carteret",NC,28584,
"Graham County Animal Advocates",grahamcountyanimaladvocates@gmail.com,828-479-8684,"Robbinsville",NC,28771,
"Great Dane Friends of Ruff Love",info@greatdanefriends.com,,"Iron Station",NC,28080,
"Great Divide Animal Rescue Inc",greatdivide@yahoo.com,,"Burlington",NC,27216,
"Greater Charlotte SPCA",adopt@charlottespca.org,,"Charlotte",NC,28201,
"Greyhound Friends of NC",adopt@greyhoundfriends.com,336-643-0233,"Oak Ridge",NC,27310,
"Half-Way Home Canine Rescue, Inc",hlfwyhom@aol.com,(910) 285-6212,"Watha",NC,28478,
"Happy Chance's Animal Friends",happychancesanimalfriends@gmail.com,,"Mebane",NC,27302,
"Happy Hills Animal Foundation Inc.",info@hhaf.org,336-622-3620,"Staley",NC,27355,
"Happy Tails Rescue, Inc.",happytailsrescueinc@yahoo.com,,"Maiden",NC,28650,
"Hart-2-Heart Rescue",h2hadoptions@gmail.com,,"Greensboro",NC,27455,
"Hartman's Haven",crystal@hartmanshaven.org,,"Conover",NC,28613,
"Havelock Animal Shelter",animalcontrolcares@gmail.com,(252) 444-2712,"Havelock",NC,28532,
"Haywood County Animal Services",hbchase@haywoodnc.net,828-456-5338,"Waynesville",NC,28786,
"Haywood Spay/Neuter - HAWA",petfinder@haywoodspayneuter.org,828-452-1329,"Waynesville",NC,28786,
"Healing Hearts Small Animal Rescue, Inc.",healingheartrescue@yahoo.com,(828) 925-5420,"Old Fort",NC,28762,
"Heart of a Lion Rescue",heartofalionrescue@yahoo.com,(704) 675-6750,"Charlotte",NC,28277,
"Heaven and Earth Animal Rescue Team (HEART)",info@heartpetrescue.org,,"Raleigh",NC,27619,
"Helping Hands 4 Paws",kmt4paws@yahoo.com,336-418-3627,"Winston-Salem",NC,27103,
"Homeward Bound Humane Society",homewardboundhumanenc@yahoo.com,,"Marshville",NC,28103,
"Hope Animal Rescue",adopt@hopeanimals.org,,"Durham",NC,27704,
"How To Save A Life",howtosavealiferescue@yahoo.com,,"Salisbury",NC,28147,
"Howlin4Spirit CARes K9 Rescue",howlin4spirit@gmail.com,(828) 245-8256,"Rutherfordton",NC,28139,
"Humane Society of Alamance County",hsacinfo@gmail.com,336-438-2023,"Burlington",NC,27216,
"Humane Society Of Concord & Greater Cabarrus Co.",cabarrushumanesociety@gmail.com,704-784-7387,"Concord",NC,28075,
"Humane Society of Davie County",hsdc2007@hotmail.com,(336) 751-5214,"Mocksville",NC,27028,
"Humane Society of Eastern Carolina",hsecgeneral@gmail.com,252-413-7247,"Greenville",NC,27835,
"Humane Society of Granville County",hsgcncinfo@gmail.com,(919) 818-8497,"Butner",NC,27509,
"Humane Society of Randolph County",humanesocietyofrandolphcounty@yahoo.com,336-629 -PETS(7387),"Asheboro",NC,27204,
"Humane Society of Union County, Inc.",hsuc@hs-uc.org,704-283-9126,"Monroe",NC,28105,
"Humane Society of Wilkes",hsowcritters@gmail.com,(336) 838-9588,"North Wilkesboro",NC,28659,
"IMPS NC/SC Region",impsdiane@gmail.com,(877) 646-7461,"Charlotte",NC,28213,
"Independent Animal Rescue Inc.",petfinder@animalrescue.net,919-403-2221,"Durham",NC,27709,
"Ironstone Lane Rescue & Stables",ironstonelaneres@gmail.com,,"TROUTMAN",NC,28166,
"Island Cat Allies",islandcatallies@yahoo.com,,"Emerald Isle",NC,28594,
"It Takes A Village Rescue",ittakesavillagerescue@gmail.com,(910) 514-4176,"Sanford",NC,27330,
"J and J's Homeless Pet Rescue",jamesthompson@earthlink.net,252-944-4969,"Washington",NC,27889,
"Jackson County Humane Society (ARF)",donate@a-r-f.org,(877) 273-5262,"Sylva",NC,28779,
"Jaded Paws Rescue",jadedpawsrescue_cassandra@yahoo.com,,"Hubert",NC,28539,
"Johnston Co. Animal Protection League",help@jcapl.org,(919) 989-7601,"Smithfield",NC,27577,
"Johnston County Animal Services",animals@johnstonnc.com,919-934-8474,"Smithfield",NC,27577,
"Juliet's House Animal Rescue",rfjg2903@bellsouth.net,(336) 509-7573,"Greensboro",NC,27408,
"Kreitzer's Critter Corral Puppy Rescue",kccpr@hotmail.com,(704) 786-8994,"Concord",NC,28027,
"Lake Norman Animal Rescue",lknrescue@yahoo.com,704-664-8239,"Mooresville",NC,28117,
"Lending Paws A Hand",lpah.inc@gmail.com,9199351512,"Sanford",NC,27331,
"Lenoir County SPCA",shelter061@yahoo.com,(252) 520-0003,"Kinston",NC,28501,
"Life On Paws Rescue",lifeonpawsrescue@gmail.com,(704) 773-0087,"Concord",NC,28025,
"Long Trails to Happy Tails Dog Rescue",lthtpetfider@gmail.com,,"Shelby",NC,28152,
"Lost Dogs Run",ronstoessell@gmail.com,9856301613,"Murphy",NC,28906,
"Love Mutts Rescue, Inc.",lovemuttsrescue@gmail.com,,"Raleigh",NC,27675,
"Loving Pet Adoption and Rescue",lovingpetrescue@aol.com,704-441-0838,"Gastonia",NC,28056,
"Loving Pet Inn Adoptions",lovingpetinnadoptions@gmail.com,(336) 393-0000,"High Point",NC,27265,
"Lucky Labs Rescue",llradoptions@gmail.com,,"Charlotte",NC,28277,
"Lynn's Rescue Squad",lynnsrescuesquad@gmail.com,,"Candler",NC,28715,
"M & M Feline Rescue",melbatarlton@yahoo.com,,"Indian Trail",NC,28079,
"Macon County Animal Services",animalservices@maconnc.org,(828) 349-2106,"Franklin",NC,28734,
"Madison County Animal Services",shelter@madisoncountync.gov,828-649-3190,"Marshall",NC,28753,
"Maggie Lu's Safe Haven Rescue, Inc.",christa.nigito@gmail.com,(610) 703-6083,"Charlotte",NC,28270,
"Maggie's Home",annelaskin@gmail.com,,"Colerain",NC,27924,
"MARYPAWS",marypawscatsanctuary@gmail.com,828-622-3248,"Leicester",NC,28748,
"Maverick Pet Transportation & Rescue Inc.",maverickpettransportation@gmail.com,7042021203,"Salisbury",NC,28146,
"Mercy Fund Animal Rescue, Inc.",mercyfund@yahoo.com,,"Marion",NC,28752,
"Mid-Atlantic Pug Rescue",mahmacass@yahoo.com,704-452-7841,"Waxhaw",NC,28173,
"Mitchell Mill Animal Hospital Rescue",pets4adoption@bellsouth.net,919-266-8177,"Raleigh",NC,27612,
"Monroe Road Animal Hospital",adoptmrah@gmail.com,704-333-3336,"Charlotte",NC,28205,
"Monty's Home",adopt@montyshome.org,(910) 259-4663,"Burgaw",NC,28425,
"Moore Humane Society",moorehumane@gmail.com,910-947-2631,"Carthage",NC,28327,
"Mountain Pet Rescue Asheville",pets@mountainpetrescueavl.org,,"Candler",NC,28715,
"Mt. Pleasant Animal Rescue",mtpleasantanimalrescue@aol.com,(980) 439-6505,"Mount Pleasant",NC,28124,
"Murphy's Mutts",murphysmutts1@gmail.com,,"Statesville",NC,28625,
"Nadias Haven Of Hope Foundation",nadiashopefoundation@gmail.com,336-653-6420,"Eden",NC,27289,
"NC P.A.W.S.",ncpawsrescue@gmail.com,,"Newton",NC,28658,
"New Digs for Dogs",jakimarie@gmail.com,8286449747,"Brasstown",NC,28902,
"New Hanover County Rabbit Rescue of Wilmington",nhcrabbitrescue@gmail.com,910-686-9171,"Wilmington",NC,28405,
"New Hanover Humane Society",nhumanesoc@aol.com,910-763-6692,"Wilmington",NC,28401,
"New Leash on Life Pamlico Animal Welfare Society (PAWS)",mail@pamlicopaws.net,(252) 649-5504,"Oriental",NC,28571,
"North Mecklenburg Animal Rescue",northmeckclt@gmail.com,,"Charlotte",NC,28206,
"North Star Lab Rescue",northstarlabrescue@gmail.com,,"Fayetteville",NC,28301,
"Ocicat Rescue",ocicat@blackwaterocicats.com,704-637-6970,"Salisbury",NC,28103,
"Odin's Orphan Rescue, Inc",odinsorphans@yahoo.com,1 252 366 0131,"Rocky Mount",NC,27804,
"Old North Canine Rescue",adopt@oldnorthcanine.com,336-447-3855,"Elon",NC,27244,
"One at a Time K-9 Rescue Inc",dstone28@triad.rr.com,(336) 872-4019,"Seagrove",NC,27341,
"One Critter Atta Time Animal Rescue",onecritter@yahoo.com,,"Greensboro",NC,27408,
"One Dog At a Time Rescue NC",dndix@bellsouth.net,,"Salisbury",NC,28144,
"Onslow County Partners for Animal Welfare",ocpaw@yahoo.com,9107457930,"Sneads Ferry",NC,28460,
"Operation Paw Time, Inc.",info@opawtime.org,(980) 349-1547,"Concord",NC,28025,
"Operation Topcat",otopcatnc@aol.com,email please,"Sneads Ferry",NC,28460,
"Orange County Animal Services",amorgan@orangecountync.gov,919-942-7387,"Chapel Hill",NC,27514,
"Out of Harms Way",bockistess@yahoo.com,(704) 697-9998,"Charlotte",NC,28210,
"P.E.A.R. Pender Endangered Animal Rescue",dogadoption1@gmail.com,(910) 675-0867,"Rocky Point",NC,28457,
"Partners for Cats",partnersforcats@gmail.com,828-437-8769,"Morganton",NC,28680,
"Pasture Pals Equine Rescue",pasturepalser@aol.com,,"Clayton",NC,27520,
"Paw It Forward Animal Rescue",pawitforwardanimalrescue@gmail.com,,"Concord",NC,28025,
"Paw Prints Animal Rescue, Inc.",info@pawprintsrescue.org,919-772-9107,"Garner",NC,27529,
"PAW-fect Match Rescue",pawfectmatch@gmail.com,919-522-1307,"Holly Springs",NC,27502,
"Paws and Love, Inc.",pawsandlove@yahoo.com,,"Washington",NC,27889,
"PAWS Animal Shelter",pawsanimalshelter@yahoo.com,(828) 488-0418,"Bryson City",NC,28713,
"Paws For Life NC Animal Rescue",info@pawsforlifenc.org,(919) 990-1045,"Youngsville",NC,27596,
"PAWS of Carteret",adopt@pawsofcarteret.org,,"Morehead City",NC,28557,
"PAWS of Hertford County",pawsofhertfordcounty@yahoo.com,252-642-7297,"Winton",NC,27986,
"Paws of Piedmont",pawsofpiedmont@gmail.com,,"Locust",NC,28097,
"Paws4adoption",paws4adoption@yahoo.com,,"Mooresville",NC,28117,
"Paws4ever",adopt@paws4ever.org,(919) 241-8438,"Mebane",NC,27302,
"Paws4Life, Inc.",pml24@hotmail.com,,"Monroe",NC,28110,
"Pawsitive Impact NC Dog Rescue",pincdogrescue@gmail.com,(704) 400-0110,"Monroe",NC,28110,
"Peak Lab Rescue",info@peaklabrescue.com,,"Apex",NC,27502,
"Peanut's Place Small Breed Rescue",adopt@peanutsplacerescue.org,704-650-9653,"Matthews",NC,28104,
"Pender County Humane Society",penderhumane@yahoo.com,910-259-7022,"Burgaw",NC,28425,
"Person County Animal Services",koakley@personcounty.net,336-597-1741,"Roxboro",NC,27574,
"Pet Friends of Duplin County",pfdcmail@gmail.com,(910) 271-3101,"Wallace",NC,28466,
"Pet Partners Network, Inc.",petpartnersnetwork@gmail.com,(828) 394-7490,"Lenoir",NC,28645,
"Petsaver-NC",petsavernc@bellsouth.net,,"Chapel Hill",NC,27517,
"Phoenix Landing Foundation",inquiry@phoenixlanding.org,,"Asheville",NC,28802,
"Piedmont Animal Rescue",piedmontanimalrescue@gmail.com,704-360-4262,"Mooresville",NC,28117,
"Pisgah Animal Welfare Society (PAWS), Inc",pisgahpaws@gmail.com,(828) 545-9390,"Pisgah Forest",NC,28768,
"Pitt Friends",pittfriends@yahoo.com,252-412-3272,"Greenville",NC,27858,
"Project Racing Home",projectracinghome@yahoo.com,(336) 674-5774,"Randleman",NC,27317,
"Pug Rescue of North Carolina Inc.",admin@pugrescuenc.org,336-312-2983 9am-5pm,"Summerfield",NC,27358,
"Puppy Love Rescue of Charlotte, Inc.",patty_g@twc.com,704-596-8577,"Charlotte",NC,28269,
"Purr Partners",purrpartners@yahoo.com,,"Youngsville",NC,27596,
"Pyrenees Rescue of Western NC",director@pyreneesrescuenc.org,(770) 652-1582,"Claremont",NC,28610,
"Rainbow Animal Rescue",eccrouch56@gmail.com,252-883-6413,"Roanoke Rapids",NC,27870,
"Randolph County Animal Shelter",rcaspets@gmail.com,336-683-8235,"Randleman",NC,27317,
"Recycled Paws Inc.",recycledpaws@yahoo.com,(336) 250-2959,"Lexington",NC,27295,
"Red Barn Rescue",redbarnrescuepups@gmail.com,7033381762,"Clayton",NC,27520,
"Red Dog Farm Animal Rescue Network",reddogfarm@triad.rr.com,336-288-7006,"Greensboro",NC,27410,
"ReFURbished Canine Rescue",vivgraves@hotmail.com,,"Franklinton",NC,27525,
"rescue animals community effort",racerescue@atmc.net,910-579-0407,"Shallotte",NC,28459,
"Rescue Bridges",paydaycary@yahoo.com,(919) 717-7513,"Durham",NC,27707,
"Rescue Ur Forever Friend",info@ncruff.org,919-424-6391,"Garner",NC,27529,
"RescuedMe",info@rescuedme.org,,"Charlotte",NC,28202,
"Rescues-4-Rescues",lonespiritpc@hotmail.com,919-965-0704,"Selma",NC,27576,
"Rescuing Animals In Need",deborah@rainingpets.com,,"Charlotte",NC,28210,
"RescuLily Foundation",resculilyadoptions@gmail.com,(704) 953-1859,"Wilmington",NC,28405,
"Road Home Rescue",laura@roadhomerescue.com,,"Cary",NC,27518,
"Robeson County Humane Society",rchsfriendsforlife@gmail.com,910-738-8282,"Lumberton",NC,28358,
"Rockingham County Animal Shelter",rcas@co.rockingham.nc.us,336-394-0075,"Reidsville",NC,27320,
"Rockingham County Humane Society",sflovesanimals@aol.com,(336) 623-4428,"Eden",NC,27288,
"Ruf Creek Ranch Animal Rescue",nrhalnp@aol.com,919-398-5230,"Smithfield",NC,27577,
"Ruff Love Foster Care Dog Rescue",rlradopt@gmail.com,,"Thomasville",NC,27361,
"Rusty's Legacy",rustyslegacync@aol.com,828-460-3190,"Marion",NC,28752,
"Rutherford County Humane Society",mewoof@bellsouth.net,,"Rutherfordton",NC,28139,
"S.A.F.E. Animal Haven",ourfosters@yahoo.com,,"Matthews",NC,28106,
"SAFE HAVEN FOR CATS",sherri@safehavenforcats.org,(919) 872-7233,"Raleigh",NC,27616,
"SandHillBeagles Rescue",sandhillbeagles@gmail.com,252-266-8895,"Macclesfield",NC,27852,
"Sarge's Animal Rescue Foundation",sargesanimalrescuefoundation@gmail.com,828-246-9050,"Waynesville",NC,28786,
"Save a Dog a Day Rescue",larryheels@gmail.com,,"Raleigh",NC,27615,
"Save A Lab",info@savealabrescue.org,,"Greensboro",NC,27410,
"Saving Grace Animals for Adoption",savinggrace@savinggracenc.org,919-518-1180,"Wake Forest",NC,27587,
"Saving Graces 4 Felines",savinggraces4@aol.com,252-355-3404,"Greenville",NC,28590,
"Scotland County Humane Society",director@scotlandhumane.org,910-276-9271,"Laurinburg",NC,28352,
"Sea Dog Rescue",prbford@fastmail.fm,(252) 339-0664,"Elizabeth City",NC,27909,
"Second Chance Dogs of Ashe",secondchancedogsofashe@aol.com,336-877-3865,"Fleetwood",NC,28626,
"Second Chance Kitten Rescue Inc.",sckrescue@carolina.rr.com,704-786-7768,"Concord",NC,28075,
"Second Chance Pet Adoptions - Adoption Center",secondchance@secondchancenc.org,,"Raleigh",NC,27512,
"Sheets Pet Clinic",petadoptions@sheetspetclinic.com,(336) 852-8488,"Greensboro",NC,27409,
"Shooting Star Animal Rescue",shootingstaranimalrescue@gmail.com,,"Monroe",NC,28110,
"Siamese Cat Rescue Center",pf@siameserescue.org,,"Winston-Salem",NC,27012,
"Singing Dog Farm",singingdogfarm@gmail.com,(336) 269-0585,"Snow Camp",NC,27349,
"Snowflake Animal Rescue",adoptions@snowflakerescue.org,919-990-2478,"Raleigh",NC,27624,
"South Charlotte Dog Rescue",southcharlottedogrescue@gmail.com,(877) 745-7237,"Waxhaw",NC,28173,
"South Of The Bully Rescue",sotb.adoptions@gmail.com,,"Charlotte",NC,28278,
"Southern Siberian Rescue",southernsibes@yahoo.com,919-868-0798,"Raleigh",NC,27624,
