Name,Email,Phone,City,State,Zip,Website
"McDowell County Humane Society",mail@mcdowellcountyhumanesociety.com,(304) 436-2185,"Welch",WV,24801,
"Mercer County Animal Shelter",mcas@frontiernet.net,(304) 425-2880,"Princeton",WV,24740,
"Mighty Mutt Rescue and Sanctuary",mmadoptions@gmail.com,,"Belington",WV,26250,
"Monroe County Animal League",mcalwv@hotmail.com,304-772-4445,"Union",WV,24983,
"Mountain Cats TNR of Shannondale  Beyond Inc.",mountaincatstnr@gmail.com,,"Ranson",WV,25438,
"Mountaineers For Mutts",dltsgs@aol.com,,"Dellslow",WV,26531,
"Neighborhood C.A.T.",neighborhoodcat@frontier.com,,"Kearneysville",WV,25430,
"New Hope Animal Rescue",newhoperescuewv@gmail.com,304-562-0300,"Scott Depot",WV,25560,
"Ohio County Animal Shelter",ohiocoanimals@aol.com,(304) 547-1013,"Triadelphia",WV,26059,
"Ohio Valley SPCA of Wheeling, WV",ovspca@aol.com,304-215-8254,"Wheeling",WV,26003,
"Olive Branch Animal Rescue Refuge Inc.",olivebranchwv@hotmail.com,304-652-1010,"Sistersville",WV,26175,
"Operation Fancy Free / Jackson County WV",operationfancyfree@gmail.com,(304) 372-1303,"Evans",WV,25241,
"Operation Underdog WV",opundo@operationunderdog.org,,"Glen Morgan",WV,25813,
"Pendleton Animal Welfare Shelter",pawswv26807@yahoo.com,304-358-3644,"Franklin",WV,26807,
"Pet Helpers, Inc",adoptionisforever@pethelpersinc.org,304-672-7387,"Fairmont",WV,26554,
"PIGS Inc., a Sanctuary",info@pigs.org,,"Shepherdstown",WV,25443,
"Pleasants County Humane Society",tdjbird@aol.com,(304) 684-2273,"Saint Marys",WV,26170,
"Pocahontas County Animal Shelter",asapwva@gmail.com,,"Marlinton",WV,24954,
"Preston County Animal Shelter",pcas@prestoncountywv.gov,(304) 329-3461,"Kingwood",WV,26537,
"Putnam County Animal Shelter",putnamanimalshelter@frontier.com,304-586-0249,"Red House",WV,25168,
"Randolph County Humane Society",kellys@meer.net,304 636-7844,"Elkins",WV,26241,
"Ritchie County Humane Society Inc.",rchumane@zoominternet.net,(304) 643-4721,"Harrisville",WV,26362,
"River Cities Bully Buddies",rcbbrescue@gmail.com,,"Huntington",WV,25705,
"Summers County Humane Society",acwp@acwp-wv.org,1-855- WV4PETS (984-7387),"Hinton",WV,25951,
"Taylor County Humane Society",taylorcodogs@gmail.com,(304) 265-4215,"Grafton",WV,26354,
"The Mineral County Humane Society Inc.",brisimone1@gmail.com,304-813-6966,"Keyser",WV,26750,
"The Paws Squad",chetan_102@yahoo.com,,"Chapmanville",WV,25508,
"Webark Estates, Inc.",dominotiger@aol.com,(304)845-0855,"Moundsville",WV,26041,
"Wetzel County Animal Shelter",wetzelroze11@gmail.com,(304) 455-5348,"New Martinsville",WV,26155,
"WV Pet, Inc.",wvpetinc@yahoo.com,(304) 777-2788,"Morgantown",WV,26508,
