Name,Email,Phone,City,State,Zip,Website
"Critters Companion",adopt@critterscompanion.org,920-826-2320,"Abrams",WI,54101,
"Diamond Dogs Rescue",diamonddogsrescue@gmail.com,608-352-9141,"Madison",WI,53703,
"Doberman Pinscher Assistance of Wisconsin Inc",adopt@dobermanpaw.org,,"Madison",WI,53704,
"Dodge County Humane Society",director@dchs-wi.org,(920) 386-0000,"Juneau",WI,53039,
"Dunn County Humane Society",info@dunncountyhumanesociety.org,715-232-9790,"Menomonie",WI,54751,
"Eastshore Humane Association",ehashelter@gmail.com,920-849-2390,"Chilton",WI,53014,
"Eau Claire County Humane Association",info@eccha.org,(715) 839-4747,"Eau Claire",WI,54701,
"Elmbrook Humane Society",elmbrookhs@ebhs.org,(262) 782-9261,"Brookfield",WI,53045,
"Feathered Friends Sanctuary & Rescue, Inc.",birdlover7978@att.net,608-302-1732,"Edgerton",WI,53534,
"Feline-Canine Friends Inc.",www.felinecanine@maqs.net,,"Grand Marsh",WI,53936,
"Fetch Wisconsin Rescue",fetchwicontact@googlegroups.com,,"Verona",WI,53593,
"Fisher Valley Felines Inc",fishervalleyfelines@charter.net,608-516-3034,"Fitchburg",WI,53575,
"Fluffy Dog Rescue",fluffydogrescueinquiries@gmail.com,,"Hartland",WI,53029,
"Fond du Lac Humane Society",petcare@fdlhumane.org,920-922-8873,"Fond Du Lac",WI,54935,
"For Cat's Sake",fcsrescue@yahoo.com,(414) 921-0910,"West Milwaukee",WI,53234,
"Forest County Humane Society",foresthumane1@yahoo.com,(715) 478-2098,"Crandon",WI,54520,
"Fox Valley Ferret Shelter",fvferret@new.rr.com,(920) 574-2277,"Hortonville",WI,54944,
"Fox Valley Humane Association",adopt@foxvalleypets.org,(920)733-1717,"Appleton",WI,54914,
"Friends of Noah, WI",adopt@friendsofnoah-wi.org,,"Janesville",WI,53547,
"Frosty's Fosters Animal Rescue, Inc.",frostysfosters@gmail.com,9203825004,"Beaver Dam",WI,53916,
"Full Moon Pussycat Rescue",fullmooncatrescue@gmail.com,414 217 1033,"Mequon",WI,53097,
"Great Pyrenees Rescue of WI. Inc",wooflodge@yahoo.com,,"Neshkoro",WI,54960,
"Green Acres Boxer Rescue of WI",info@greenacresboxerrescue.com,(608) 561-7377,"Beaver Dam",WI,53916,
"Green Bay Animal Rescue",greenbayanimalrescue@gmail.com,,"Green Bay",WI,54303,
"Green Lake Area Animal Shelter",adopt@glaas.org,(920) 294-3042,"Green Lake",WI,54941,
"Gregory's Gift of Hope, Inc",ggohadoptions@gmail.com,(715) 246-2467,"New Richmond",WI,54017,
"Greyhound Pets of America - Wisconsin",adopt@gpawisconsin.org,(414) 299-9473,"Madison",WI,53701,
"H.O.P.E. Safehouse, Inc.",hopesafehouse@gmail.com,262-634-4571,"Racine",WI,53403,
"Happily Ever After Animal Sanctuary Inc.",adopt@heanokill.org,,"Green Bay",WI,54304,
"Happy Endings No Kill Cat Shelter",info@happyendings.us,414-744-3287,"Milwaukee",WI,53220,
"Heart Bound Greyhound Adoption Inc.",adoption@heartbound.org,920-459-7323,"Oshkosh",WI,54904,
"Heartbandits American Eskimo Rescue",eskie5@att.net,920-427-6628,"Appleton",WI,54915,
"Helping Paws Pet Rescue, Inc.",helpingpaws@ncis.net,(715) 373-2222,"Washburn",WI,54891,
"Highway of Hope Animal Sanctuary corp",mhenachwy@yahoo.com,(608)356-9683,"Baraboo",WI,53913,
"Holster Rescue",holsterrescue@hotmail.com,(715) 781-6251,"Wausau",WI,54403,
"Honey Do Animal Rescue, Inc",honeydorescue@outlook.com,(715) 702-1015,"Knapp",WI,54749,
"Humane Animal Welfare Society of Waukesha County",office@hawspets.org,262-542-8851,"Waukesha",WI,53187,
"Humane Society of Barron County",hsbcpets@chibardun.net,715-537-9063,"Barron",WI,54812,
"Humane Society of Burnett County Inc.",hsbc@centurytel.net,715-866-4096,"Siren",WI,54830,
"Humane Society of Douglas County",hsdc_animals@hotmail.com,(715) 398-6784,"Superior",WI,54880,
"Humane Society of Jefferson County, Inc.",shelter@hsjc-wis.com,(920) 674-2048,"Jefferson",WI,53549,
"Humane Society of Portage County",adoption@hspcwi.org,715-344-6012,"Plover",WI,54467,
"Humane Society of Southern Wisconsin",adoption@petsgohome.org,(608)752-5622,"Janesville",WI,53545,
"Humane Society of Waupaca County",monikers14@yahoo.com,715 258 2545,"Waupaca",WI,54981,
"Iowa County Humane Society",office@ichs.net,(608) 935-1381,"Dodgeville",WI,53533,
"JRs Pups-n-Stuff",info@jrspupsnstuff.org,(414) 640-8473,"West Allis",WI,53214,
"K&R Small Animal Sanctuary",kr_small_animal_sanctuary@yahoo.com,,"Appleton",WI,54911,
"K9 Lifeline Rescue Inc.",applicationk9llr@aol.com,,"Genoa City",WI,53128,
"k9pawtrol rescue co.",k9pawtrol@gmail.com,2626744058,"Belgium",WI,53004,
"Kenosha Forgotten Friends,Inc",smajest@wi.rr.com,262-909-9764,"Kenosha",WI,53141,
"Kindred Kitties",info@kindredkitties.org,262-605-0533,"Kenosha",WI,53140,
"Kitties On The Prairie",kitteez@charter.net,(608) 643-3960,"Prairie Du Sac",WI,53578,
"Lakeshore Humane Society",info@lakeshorehumane.org,920-684-5401,"Manitowoc",WI,54220,
"LARRS - Lakeshore Avian and Reptile Rescue",larrssheboygan@gmail.com,(920) 694-1750,"Sheboygan",WI,53083,
"Last Paw Rescue",lastpawtotherescue@yahoo.com,,"Tomah",WI,54660,
"Lincoln County Humane Society",manager@furrypets.com,715-536-3459,"Merrill",WI,54452,
"Little Orphans Animal Rescue",loarinc@gmail.com,,"Montello",WI,53949,
"Lucky 7 Dog Rescue",lucky7dogrescue@gmail.com,,"De Pere",WI,54115,
"Lucky Dog Small Breed Rescue",luckydogsmallbreedrescue@gmail.com,920-279-1818,"Fond Du Lac",WI,54935,
"Lucky Mutts Rescue",info.luckymuttsrescue@gmail.com,(262) 260-9715,"Milwaukee",WI,53227,
"Lucky Paws Midwest",luckypawsmidwest@gmail.com,,"River Falls",WI,54022,
"Ma, Paws, and Me Pet Rescue, Inc.",mapawsmepetrescue@gmail.com,(920) 253-5124,"Watertown",WI,53094,
"Marshfield Area Pet Shelter",mapsadoption@gmail.com,(715) 486-5140,"Marshfield",WI,54449,
"Mew Haven, Inc.",pam_norman@charter.net,608 438 7707,"Spring Green",WI,53588,
"Midwest Area Pit Stop Inc.",mapsrescue@gmail.com,,"Madison",WI,53704,
"Midwest Border Collie Rescue",mwbcr@mwbcr.org,,"Waterford",WI,53185,
"Midwest Horse Welfare Foundation, Inc.",karen@equineadoption.com,,"Pittsville",WI,54466,
"Milwaukee Area Domestic Animal Control Commission",adopt@madacc.org,(414) 649-8640,"West Milwaukee",WI,53215,
"Milwaukee Pets Alive",adopt@milwaukeepetsalive.org,,"Milwaukee",WI,53237,
"Minnkota Persian Rescue",lexluth8396-cats@yahoo.com,(920) 636-6917,"Appleton",WI,54913,
"Misfitsranch",misfitsranch@gmail.com,,"Wautoma",WI,54982,
"Mit Liebe German Shepherd Dog Rescue",ccgsds@aol.com,,"Suamico",WI,54173,
"N.E.W. PAWSibilities",newpawsibilities@gmail.com,(920) 385-0809,"Oshkosh",WI,54901,
"Neenah Animal Shelter",neenahanimalshelter@gmail.com,(920) 722-9544,"Neenah",WI,54956,
"Northcentral Maltese Rescue,Inc.",malteserescue@hotmail.com,262-800-3323,"Racine",WI,53405,
"Northside Pet Hospital",info@northsidepethosp.com,715-835-0761,"Eau Claire",WI,54703,
"NorthStar Wisconsin Dog Rescue & Advocacy",pf@northstarwi.com,,"Madison",WI,53704,
"Northwoods Humane Society",nhs1@centurytel.net,715-634-5394,"Hayward",WI,54843,
"Not Forgotten Bully Rescue",notforgottenapbt@yahoo.com,,"Kaukauna",WI,54130,
"Oconto Area Humane Society and Animal Shelter",ocontoareahumane@gmail.com,(920) 835-1738,"Oconto",WI,54153,
"Old English Sheepdog Club of SE Wisconsin",jan@buy-a-boat.com,847-338-8808,"Racine",WI,53406,
"One Starfish Rehoming Connections",rehome@onestarfish.net,(608) 469-5094,"Columbus",WI,53925,
"Oneida County Humane Society Adoption Center",adoption@ochspets.org,715-362-5992,"Rhinelander",WI,54501,
"Operation Bring Animals Home Search & Rescue Team",obahrescue@gmail.com,,"Pewaukee",WI,53072,
"Orphan Animal Rescue and Sanctuary Inc.",adoptions@orphananimalrescue.org,,"Neenah",WI,54956,
"PAWS-Protective Animal Welfare Society of Western WI",pawsofwi@gmail.com,,"River Falls",WI,54022,
"Pepin County Humane Society",pepinchs@aol.com,(715) 672-8389,"Durand",WI,54736,
"Pitter Patter Animal Rescue, Inc",pitterpatteranimalrescueinc@ymail.com,(262) 326-4646,"Silver Lake",WI,53170,
"Playing Again Sams of WI",tirrenia@execpc.com,,"Milwaukee",WI,53201,
"Pug Hugs, Inc.",pughugsrescue@gmail.com,,"South Milwaukee",WI,53172,
"Puppers To Love",pupperstolove@gmail.com,(608) 628-8766,"Evansville",WI,53536,
"Purr-Fect Match Animal Rescue, Inc.",purrfectmatch13@gmail.com,920-234-5995,"Kohler",WI,53044,
"R and R Sanctuary, Inc.",joymanley@maqs.net,,"Oxford",WI,53952,
"Remember Me Ranch",remembermeranch@gmail.com,,"Cambridge",WI,53523,
"Rescue Gang",adopt@rescuegang.org,,"Milwaukee",WI,53202,
"Richland Area Rescue",admin@rarescue.com,(608) 604-8213 cell,"Richland Center",WI,53581,
"Rivers and Bluffs Animal Shelter",rabasmanager@gmail.com,(608) 380-1559,"Prairie du Chien",WI,53821,
"RoseBerry Bird Rescue",roseberryrescue@gmail.com,920-729-0901,"Neenah",WI,54956,
"Ruff Luck Dog Rescue",awlburns@gmail.com,4147455864,"West Allis",WI,53219,
"Rusk County Animal Shelter",ruskanimals@ruskcountywi.us,715-532-2637,"Ladysmith",WI,54848,
"Safe Haven Humane Society",safehavenhsoc@gmail.com,(920) 593-0841,"Green Bay",WI,54303,
"Safehaven Rescue",linuskisses@hotmail.com,414-462-6162,"Milwaukee",WI,53218,
"Saving Paws Animal Rescue",dogs@savingpaws.com,920-830-2392,"Appleton",WI,54913,
"Second Hand Purrs",secondhandpurrs@gmail.com,414-727-PURR,"Milwaukee",WI,53207,
"Shelter From The Storm",sftsadopt2@yahoo.com,(608) 284-7447,"Madison",WI,53704,
"Shih Tzu Rescue of Central WI",rlasings@aol.com,,"Schofield",WI,54476,
"South Wood County Humane Society",swchs@swchs.com,715-423-0505,"Wisconsin Rapids",WI,54494,
"Sparta Area Outdoor Cat Spay/Neuter Project",spartacommunitycats@yahoo.com,608-433-0263,"Sparta",WI,54656,
"Specialty Purebred Cat Rescue",adoptions@purebredcatrescue.org,(262) 654-0764,"Kenosha",WI,53144,
"St Croix Animal Friends",info@scafshelter.org,715-749-3763,"Hudson",WI,54016,
"Taylor County WI Humane Society, Inc.",tchswisc@gmail.com,(715) 748-6750,"Medford",WI,54451,
"The Lost Companion - Cat & Kitten TNR & Rescue",feral4ever@hotmail.com,,"Wild Rose",WI,54984,
"The Washington County Humane Society Inc.",pr@wchspets.org,262-677-4388,"Slinger",WI,53086,
"Tinas K-9 Rescue Inc.",tinak9rescue@yahoo.com,608-272-3064,"Sparta",WI,54656,
"Tiny Paws Small Dog Rescue",tinypaws@live.com,(262) 496-9324,"Union Grove",WI,53182,
"Touched By A Paw Inc",tbapcats@sbcglobal.net,262-473-4769,"Whitewater",WI,53190,
"Trempealeau County Humane Society",shelter@tchspets.org,(608) 525-2300,"Blair",WI,54616,
"Underdog Pet Rescue of Wisconsin, Inc.",info@underdogpetrescue.org,608-224-0018,"Madison",WI,53704,
"Unforgettable Underdogs Dog Rescue",info@unforgettableunderdogs.org,(920) 710-1191,"Little Chute",WI,54140,
"Urban Cat Coalition",adopt@urbancats.org,,"Milwaukee",WI,53227,
"Valley Cats Inc.",wendy@valleycatsrescue.org,,"Neenah",WI,54956,
"Vernon County Humane Society",driftlesshumane@gmail.com,(608) 637-6955,"Viroqua",WI,54665,
"Waupun Area Animal Shelter",admin@waupunareaanimalshelter.org,920-324-3200,"Waupun",WI,53963,
"White Paws German Shepherd Dog Rescue Inc.",calspence@aol.com,,"Green Bay",WI,54302,
"Wi St Bernard Rescue",wstresq@jmuch.com,414-764-0262,"Oak Creek",WI,53154,
"Wisconsin Bichon Frise Rescue",wibichon@yahoo.com,,"Madison",WI,53708,
"Wisconsin Boston Terrier Rescue",wbtradoption@gmail.com,,"New Berlin",WI,53146,
"Wisconsin German Shorthaired Pointer Rescue, Inc.",wgsprinfo@gmail.com,(920) 522-3131,"Alma",WI,54610,
"Wisconsin House Rabbit Society",adoption@wisconsinhrs.org,,"Madison",WI,53744,
"Wisconsin Humane Society",companion@wihumane.org,414-ANIMALS,"Milwaukee",WI,53208,
"Wisconsin Humane Society Green Bay Campus",adoptionsgb@wihumane.org,(920) 469-3110,"Green Bay",WI,54302,
"Wisconsin Humane Society Ozaukee Campus",ohsarrivals@wihumane.org,262-377-7580,"Grafton",WI,53024,
"Woof Gang Rescue",woofgangrescue@gmail.com,,"Racine",WI,53402,
