Name,Email,Phone,City,State,Zip,Website
"Covington Animal Rescue Effort",covingtonanimalrescueeffort@gmail.com,,"Covington",TN,38019,
"Critter Cavalry Rescue",candacesimpsongiles@comcast.net,(615) 661-5333,"Franklin",TN,37069,
"Critters Nest, Inc.",vanessalweiss@gmail.com,618-719-1252,"Ashland City",TN,37015,
"Crossroads Campus",rachel@crossroadscampus.org,615-712-9758,"Nashville",TN,37203,
"Cumberland County Animal Shelter",cumbcoanimalshelter@gmail.com,931-484-8525,"Crossville",TN,38571,
"Cyan's Private Garden Rescue",cpgrmphs@yahoo.com,(901) 361-1045,"Memphis",TN,38111,
"Dakota and Casey Rescue Inc.",shirleyvestal@comcast.net,615-712-0242,"Hendersonville",TN,37075,
"Dames for Danes Great Dane Rescue",kdypolt06@comcast.net,(865) 269-4471,"Oak Ridge",TN,37831,
"Desperate House Cats",desperatecatsrus@aol.com,,"Nashville",TN,37205,
"Diamonds In The Ruff Pound Pups",donnadeaner@gmail.com,(731) 446-4013,"Union City",TN,38281,
"Dog House Rescue",doghouse2014@gmail.com,7313330980,"Puryear",TN,38251,
"Dogingham Palace Rescue",doginghamrescue@aol.com,,"Hermitage",TN,37076,
"Dogs 2nd Chance",lectrolinda@gmail.com,,"Memphis",TN,38133,
"Dogwood Dogcamp",dogwooddogcamp@gmail.com,(865) 679-5183,"Kingston",TN,37763,
"Doodlebug Manor",doodlebug.manor@yahoo.com,,"Nashville",TN,37224,
"Dyersburg-Dyer County Humane Society",ddchs38024@gmail.com,(731) 285-4889,"Dyersburg",TN,38024,
"East CAN (Community Action Network)",info@eastcan.org,,"Nashville",TN,37206,
"East Ridge Animal Shelter",eras@eastridgetn.org,(423) 664-0271,"East Ridge",TN,37412,
"East Tennessee Boxer Rescue",easttennesseeboxerrescue@yahoo.com,(865) 973-5808,"KNOXVILLE",TN,37918,
"East TN  Pit Bull Rescue",etnpitbullrescue@gmail.com,,"Harriman",TN,37748,
"Elizabethton Carter County Animal Shelter",animalshelter@cartercountytn.gov,(423) 547-6359,"Elizabethton",TN,37643,
"FACT Ferret Awareness Club of the Tri-Cities",pfwhitaker@aol.com,,"Bristol",TN,37620,
"Fayette County Animal Rescue",fayettefcar@hotmail.com,(901) 854-2565,"Rossville",TN,38066,
"Feline Felicity",feline.felicity@gmail.com,please read home page,"Cookeville",TN,38506,
"Feral Feline Friends",info@feralfelinefriends.org,(865) 300-6873,"Knoxville",TN,37930,
"Fighting For The Bullys Pit Bull Rescue",rescue@fightingforthebullys.org,,"Knoxville",TN,37922,
"FLUFF",fluffinfo@gmail.com,,"Nashville",TN,37215,
"For Pete's Sake Animal Rescue",adalovesdogs@gmail.com,(276) 494-6718,"Bristol",TN,37620,
"For the Love of Dogs",fortheloveofdogs@epbfi.com,,"Soddy Daisy",TN,37384,
"For The Love of Paws, Inc.",scloveofpawstn@hotmail.com,980-395-1806,"Huntsville",TN,37756,
"Forever Home Rescue",foreverhomeresq@gmail.com,(808) 282-8941  (cell),"Hendersonville",TN,37075,
"Forgotten Angels Animal Rescue",forgottenangelsanimalrescue@yahoo.com,423-278-0228,"Chuckey",TN,37641,
"Frances H. Hensley Animal Shelter",fhh.animalshelter1@gmail.com,7312499443,"Lexington",TN,38351,
"Freedom Farm Animal Sanctuary",adopt@freedomfarm.net,615-664-2380,"Hendersonville",TN,37077,
"Freetown Farm Sanctuary, LLC",info@freetownsanctuary.com,,"Lebanon",TN,37087,
"Friends of Animals",foajacksoncounty@yahoo.com,(931) 268-1866,"Gainesboro",TN,38562,
"Friends of Gibson County Animals",friendsofgibsoncountyanimals@yahoo.com,,"Humboldt",TN,38343,
"Friends of Hannah Animal Rescue & Sanctuary",prisi@hairymoose.com,615-230-9419,"Gallatin",TN,37066,
"FURever FURkids Rescue",fureverfurkids@gmail.com,EMAIL 1st and leave your number for me to contact you at and I will call you back if that is your contact preference.,"Ooltewah",TN,37363,
"German Shepherd Rescue of East Tennessee",gsdrescueofeasttn@gmail.com,,"Knoxville",TN,37909,
"Germantown Animal Shelter",alesniak@germantown-tn.gov,901-757-7358,"Germantown",TN,38138,
"Giles County Humane Association",gilescohumane@gmail.com,931-363-5455,"Pulaski",TN,38478,
"Grainger County Humane Society",graingerhumane@gmail.com,8655670832,"Rutledge",TN,37708,
"GrandDogs",suzanne-k@juno.com,423-266-5003,"New Hope",TN,37380,
"GreenePets Foster Network, Inc.",gpfnadoption@gmail.com,(423) 228-0410,"Greeneville",TN,37743,
"Greyhound Pets of America/Nashville",gpanashville@gmail.com,615.269.4088,"Goodlettsville",TN,37077,
"Guardian K9 Rescue Unit",info@guardiank9rescueunit.com,9016094594,"Millington",TN,38053,
"Halos Second Chance Animal Rescue",halos2chance@gmail.com,(615) 556-6138,"Murfreesboro",TN,37128,
"Hambrick Animal Clinic",khambric529@yahoo.com,(931) 408-0899,"Tullahoma",TN,37388,
"Happy Paws Kitten Rescue",hpkrrescue@gmail.com,865-765-3400,"Knoxville",TN,37917,
"Hardeman Adoptable Animals, Inc.",haa.shelter@yahoo.com,731-234-4421,"Bolivar",TN,38008,
"Hardeman County Humane Society, Inc.",mkdanie@yahoo.com,731-254-9777,"Whiteville",TN,38075,
"Hardin County Animal Services",hcasdirector@gmail.com,731-925-3303,"Savannah",TN,38372,
"Have A Heart Inc.",have.a.heart2help@gmail.com,931-243-6111,"Hilham",TN,38568,
"Healing Hearts Animal Rescue",healingheartsrescue@hotmail.com,Please Email - Adoptions Only,"Madison",TN,37115,
"Hearts of Gold Pit Rescue",heartsofgoldpitrescue@yahoo.com,(901) 491-2818,"Memphis",TN,38173,
"Heaven Can Wait Animal Rescue and Sanctuary",heavencanwaitrescue@q.com,,"Franklin",TN,37068,
"Hickman Humane Society",sjjd@bellsouth.net,1-866-304-3352,"Centerville",TN,37033,
"Hickory Hill Farm",info@hickoryhillfarmtn.org,,"Mount Juliet",TN,37121,
"High Forest Humane Society",highforesthumanesociety16@gmail.com,(931) 796-5204,"Hohenwald",TN,38462,
"Hope Haven for Animals",hopehavenforanimals@yahoo.com,423-923-3908,"Rogersville",TN,37857,
"Hoping Hearts Shelter Pet Rescue",bsweat13@gmail.com,,"Collierville",TN,38017,
"Horse Creek Wildlife Sanctuary",admin@horsecreekwildlife.org,731-926-4008,"Savannah",TN,38372,
"Humane Educational Society of Chattanooga, TN",adopt@heschatt.org,(423) 624-5302,"Chattanooga",TN,37404,
"Humane Society of Clarksville-Montgomery County",humanesociety@clarksville.com,(931) 648-8042,"Clarksville",TN,37040,
"Humane Society of Dickson County",gm@humanesocietyofdickson.com,615-446-7387,"Dickson",TN,37055,
"Humane Society of Dover - Stewart County",sueb.properties@yahoo.com,785-207-5641,"Dover",TN,37058,
"Humane Society of East TN",humanesocietyetn@gmail.com,865-309-4738,"Maryville",TN,37802,
"Humane Society of Jefferson County",humanesocietyjctn@gmail.com,(865) 475-8930,"Jefferson City",TN,37760,
"Humane Society of Lincoln County",fayettevillecritters@gmail.com,(931) 433-3726,"Fayetteville",TN,37334,
"Humane Society of Memphis & Shelby County",frontdesk@memphishumane.org,901-937-3900,"Memphis",TN,38134,
"Humane Society of Morgan County",jjwagoner@highland.net,423-346-PETS,"Wartburg",TN,37887,
"Humane Society of Sumner County",info@sumnerhumane.org,(615) 822-0061,"Hendersonville",TN,37075,
"Humane Society of the Tennessee Valley",adoption@humanesocietytennessee.com,(865) 573-9675,"Knoxville",TN,37919,
"Humane Society of Washington County, TN",humanesociety@hswctn.org,(423) 926-8533,"Johnson City",TN,37602,
"I Could Have Been Adopted/RCCF",gving1dogahome@gmail.com,(615) 390-9622,"Springfield",TN,37172,
"Imminent Danger German Shepherd Rescue",imindangergsrescue@gmail.com,,"Greeneville",TN,37743,
"IMPS - Internet Miniature Pinscher Service, Inc. - TN region",pam4minpins@gmail.com,,"Nashville",TN,37214,
"Jackson Animal Care Center",jacc@cityofjackson.net,(731) 422-7028,"Jackson",TN,38301,
"JK Rescue",zamoyskiliceum@outlook.com,(615) 904-8776,"Murfreesboro",TN,37130,
"JoJo's DogHouse",jojosdogrescue@gmail.com,,"Gallatin",TN,37066,
"K9 Lifeline Rescue",woof@k9lifelinerescue.org,(865) 376-4100,"KIngston",TN,37763,
"Karin 4 Kritters",karin4kritters@gmail.com,(731) 514-9828,"Greenfield",TN,38230,
"Keely's Friends Dog Rescue",cathysewell1123@outlook.com,(615) 456-8995,"Goodlettsville",TN,37072,
"Kimbers Kritters Dog Rescue",kimberskritters@aol.com,615-944-7387,"Nashville",TN,37204,
"Kimbers Kritters, Parrot & Exotic Animal Rescue",musicgirl1993@aol.com,Email please for application,"Nashville",TN,37211,
"Kitties for Keeps",ginlord@hotmail.com,,"Cordova",TN,38018,
"Kitty City, Inc.",info@kittycityinc.org,,"Collierville",TN,38017,
"Knoxville Guinea Pig Rescue",knoxguineapig@yahoo.com,,"Knoxville",TN,37923,
"Lab and All Breed Rescue Network-L.A.B.R.N.",hondadrivr@yahoo.com,901-371-8279,"Brighton",TN,38011,
"Last Chance Pet Rescue, Inc",lastchancepetrescue-dickson@yahoo.com,(615) 797-9716,"White Bluff",TN,37187,
"Lewisburg Animal Shelter",susan.ragsdale@lewisburgtn.gov,931-359-5948,"Lewisburg",TN,37091,
"Lewisburg Animal Shelter Volunteers",lewisburgsheltervols@gmail.com,,"Lewisburg",TN,37091,
"Life House Animal Refuge And Rehabilitation",lifehouserescue@gmail.com,(615) 310-5996,"Mount Juliet",TN,37122,
"Little Paws Canine Rescue",sdfarver@netzero.net,(865) 376-8669,"Ten Mile",TN,37880,
"Loudon County Animal Shelter",shelter@loudoncounty-tn.gov,865-458-5593,"Loudon",TN,37774,
"Loudon County Friends of Animals",loudoncountyfoa@yahoo.com,(865) 809-1400,"Loudon",TN,37774,
"Lucky Break Pet Rescue",lbpr0402@gmail.com,931-581-1990,"Normandy",TN,37360,
"Lucky Farms Animal Rescue",luckyfarmsanimalrescue@gmail.com,(615) 500-9751,"Gallatin",TN,37066,
"MARC - Marion Animal Resource Connection",info@marc4change.org,(423) 240-9074,"Jasper",TN,37347,
"McKamey Animal Center",katie@mckameyanimalcenter.org,(423) 305-6516,"Chattanooga",TN,37415,
"McMinn Regional Humane Society",mrhumane@gmail.com,423-744-9548,"Athens",TN,37303,
"Memphis Animal Services",alexis.pugh@memphistn.gov,901-636-1416,"Memphis",TN,38133,
"Memphis Pets Alive!",cats@memphispetsalive.org,(901) 541-5415,"Memphis",TN,38120,
"Memphis Rottweiler Rescue",rottierescue.memphis@gmail.com,,"Memphis",TN,38177,
"Meow Meow Kitty Rescue",meowmeowkittyrescue@yahoo.com,2014031036,"Chattanooga",TN,37424,
"Mewtopia Cat Rescue",mewtopia1@yahoo.com,901-503-9328,"Memphis",TN,38119,
"Middle Tennessee German Shepherd Rescue",adoption.mtgsr@gmail.com,,"Nashville",TN,37205,
"Middle Tennessee Treasures",mttadopts@gmail.com,,"Shelbyville",TN,37162,
"MidSouth Pug Rescue Inc",midsouthpugs@gmail.com,901-209-9784,"Cordova",TN,38088,
"Monroe County Animal Shelter",animal.shelter@monroetn.com,423-442-1015,"Madisonville",TN,37354,
"Montgomery County Animal Care and Control",animalcontrol@mcgtn.net,(931) 648-5750,"Clarksville",TN,37040,
"Morristown Hamblen Humane Society",action08@charter.net,(423) 581-1494,"Morristown",TN,37813,
"Mt. Juliet Animal Control",scox@mtjuliet-tn.gov,(615) 773-5533,"Mt. Juliet",TN,37122,
"Music City Animal Rescue",musiccityanimalrescue@gmail.com,(615) 485-4452,"Nashville",TN,37217,
"Must Love Danes",mustlovedanesrescue@gmail.com,,"Franklin",TN,37064,
"Nashville Cat Rescue",loveallcats3@hotmail.com,e-mail only,"Nashville",TN,37214,
"Nashville PITTIE",carlene@nashvillepittie.org,,"Goodlettsville",TN,37070,
"New Leash on Life",info@newleashonline.com,(615) 444-1144,"Lebanon",TN,37087,
"Noah's Arc, Inc.",rainingkatsndogz@yahoo.com,(423) 586-2293,"Talbott",TN,37877,
"Noah's Ark Society",lori@noahsarksociety.org,,"Nashville",TN,37215,
"Oak Ridge Animal Shelter",jarmes@oakridgetn.gov,(865) 425-3423,"Oak Ridge",TN,37830,
"Open Heart Animal Rescue",openheartrescueinc@yahoo.com,931-319-9359,"Cookeville",TN,38506,
"Operation Education Animal Rescue",opedanimalrescue@gmail.com,,"Christiana",TN,37037,
"Patches Place Cat Rescue",gewilbur@fpunet.com,9316259128,"Fayetteville",TN,37334,
"Paws Angels Dog Rescue",pawsangelsdogrescue@gmail.com,615-483-2177,"Antioch",TN,37013,
"PAWS of Dale Hollow",pawsofdalehollow@gmail.com,,"Byrdstown",TN,38549,
"Paws of Valor Animal Rescue, Inc.",pawsofvalor.ar@gmail.com,,"Cleveland",TN,37312,
"Perfect Match Animal Rescue",jillk1969@gmail.com,,"Memphis",TN,38127,
"Pet Community Center",beth@petcommunitycenter.org,(615) 512-5001,"Nashville",TN,37214,
"Pet Matchmaker",jjazzette11@aol.com,,"Memphis",TN,38117,
"Pet Path",petpathorg@yahoo.com,,"Philadelphia",TN,37846,
"Pet Placement Center",adoptions@thalppc.com,(423) 877-0738,"Chattanooga",TN,37415,
"Pit Happens Rescue, Inc.",pithappensrescue@gmail.com,(423) 400-2873,"Chattanooga",TN,37343,
"PPAW Spay Neuter Clinic",1catnut@gmail.com,865-856-7729,"Greenback",TN,37742,
"PRECIOUS PAWS ASIAN AND SMALL BREED DOG RESCUE, INC",preciouspawsadr@aol.com,,"Alcoa",TN,37354,
"Project Felix",heidinathan@gmail.com,,"Nolensville",TN,37135,
"Puurrrfect Paws Rescue",jcmcgrew67@gmail.com,(615) 689-5036,"Nashville",TN,37211,
"Rags to Riches Animal Rescue",jpeggy956@gmail.com,(931) 623-1131,"Lyles",TN,37098,
"Raisins From Heaven Ferret Rescue Sanctuary",raisinsheaven@aol.com,901-335-6536,"Hernando",TN,38632,
"Real Good Dog Rescue",ltrenthem@gmail.com,(901) 276-7751,"Memphis",TN,38112,
"Red Fern Animal Shelter",redfernanimalshelter@netscape.com,731-332-9116,"Dresden",TN,38225,
"Red Rover Pet Svc LLC (formerly Sylvan Bark Poodle Rescue)",heidi@redrovercomeover.com,,"Nashville",TN,37209,
"RescuesForJoJo",rescuesforjojo@yahoo.com,,"Knoxville",TN,37918,
"ResponsiBully Rescue",responsibullyrescue@gmail.com,,"Chattanooga",TN,37421,
"Roane County Animal Shelter",animalshelter@roanecountytn.gov,865-354-7387,"Rockwood",TN,37854,
"Roane County Paws",cindybransonhickey@roanecountypaws.org,865-607-2865,"Harriman",TN,37748,
"Robertson County Animal Control",robertsoncountyanimalcontrol@gmail.com,615-384-5611,"Springfield",TN,37172,
"Robyn's Nest Animal Rescue",rbynsnest@yahoo.com,,"Nashville",TN,37189,
"Rockin Community Cats",loudoncats@gmail.com,713-494-6934,"Loudon",TN,37774,
"Rosies Rescues",rosiesrescues62@gmail.com,(731) 253-3153,"Tiptonville",TN,38079,
"Rural Animal Rescue Effort - RARE",ruralanimalrescueeffort@gmail.com,(615) 330-4769,"Franklin",TN,37064,
"Russell Rescue, Inc.",russellrescuetn@gmail.com,,"Columbia",TN,38401,
"Rutherford County Cat Rescue",rutherfordcountycatrescue@gmail.com,,"Murfreesboro",TN,37129,
"Safe Harbor Equine and Livestock Sanctuary",contact@safeharborsanctuary.org,(615) 997-0697,"Cottontown",TN,37048,
"Safe Haven Puppy Sanctuary",info@safehaventn.com,,"Deer Lodge",TN,37726,
"Sagley's Biker Bully Farm",sbbfrescue@gmail.com,,"Indian Mound",TN,37079,
"Save One Make A Difference (SOMAD)",somadrescue@yahoo.com,,"Chattanooga",TN,37424,
"Saving The Animals Together",statadoptions@savingtheanimalstogether.org,(731) 313-7828,"Jackson",TN,38305,
"Schnauzer Love Rescue, Inc.",schluv4u2@bellsouth.net,4076569921,"Nashville",TN,37203,
"SCRATCH, Inc.",scratchcats@gmail.com,,"Hixson",TN,37343,
"Second Chance & Happy Tails",1pawup@bellsouth.net,(931) 503-8300,"Clarksville",TN,37042,
"Sevier County Humane Society",valerie97245@gmail.com,(865) 453-7000,"Sevierville",TN,37862,
"Shelbyville-Bedford County Humane Assoc.",sbcha@hotmail.com,931-684-5463,"Shelbyville",TN,37160,
"Shelly's Angels",shellysangels4u@gmail.com,,"Cookeville",TN,38501,
"Shih-Tzu and Precious Paws Rescue",shihtzumom@centurylink.net,(901) 485-4303,"Collierville",TN,38027,
"Short Mountain Dog Rescue",mirandacaffey2002@yahoo.com,615-536-1625,"Liberty",TN,37095,
"Silver Rescue",silverrescue@gmail.com,,"Nashville",TN,37211,
"Slumdog Rescue Crew",slumdogrescuecrew@gmail.com,865-748-3145,"Andersonville",TN,37705,
"Small Breed Rescue of East TN",rescue@sbret.com,(865) 966-6597,"Knoxville",TN,37933,
"Snooty Giggles Dog Rescue",snootygiggles@gmail.com,,"Thompson's Station",TN,37179,
"SOAR Dog Rescue",soardogrescue@gmail.com,,"Arlington",TN,38002,
"SOS Beagle Rescue Inc.",bethsosbeaglestn@gmail.com,(865) 607-1990,"Knoxville",TN,37919,
"Southern Style Great Dane Rescue",southernstylegdr@gmail.com,,"Gallatin",TN,37066,
"SPAY Anderson County",spayandersoncounty@gmail.com,(865) 659-7958,"Clinton",TN,37716,
"SPCA of Bradley County TN",office@spcaofbradleycountytn.org,(423) 790-1915,"Cleveland",TN,37311,
"St. Francis Animal Rescue Refuge (SFARR)",stfrancisrescues@comcast.net,901-482-9921,"Memphis",TN,38120,
"Stewart County Faithful Friends Animal Rescue",scffar2010@yahoo.com,931-627-1459,"Indian Mound",TN,37079,
"Streetdog Foundation",application@streetdogfoundation.com,,"Memphis",TN,38103,
"Sumner County Sheriff's Office Animal Control Div",khodges@sumnersheriff.com,615-452-2400,"Gallatin",TN,37066,
"Sunny Meadows Safe Haven for Pets",tnsafehavenforpets@yahoo.com,EMAIL ONLY,"Memphis",TN,38118,
"Susannas SafeHaven Rescue",settertown@aol.com,,"Manchester",TN,37355,
"Sweetwater Valley Dog Rescue",sweetwatervalleydogrescue@gmail.com,423-536-8119,"Sweetwater",TN,37874,
"TCGC Animal League",adoptions@tcgcal.com,E-MAIL,"Kingsport",TN,37660,
"Tennessee Dachshund Rescue",tndachshundrescue@gmail.com,,"Cookeville",TN,38502,
"Tennessee Doberman Rescue Plus",adoption@aphdr.org,8653636706,"Knoxville",TN,37920,
"Tennessee Hollow",tnhollowrescue@gmail.com,,"Nashville",TN,37216,
"Tennessee Valley Golden Retriever Rescue",rescue@tvgrr.com,(855) 558-3100,"Knoxville",TN,37930,
"The Bridge Home No Kill Animal Rescue",bridgehomerescue@gmail.com,423-239-5237,"Blountville",TN,37617,
"The Cat Shoppe",annette_barkley@yahoo.com,615-297-7877,"Nashville",TN,37204,
"The House of Mews",houseofmew@aol.com,(901) 272-3777,"Memphis",TN,38104,
"The Purr Factory",dearpurrfactory@hotmail.com,(615) 331-9274,"Nashville",TN,37211,
"The Stray Connection",hhfrey1@tds.net,(865) 671-4564,"Knoxville",TN,37922,
"Trooper's Treasures",ruth@trooperstreasures.com,(423) 596-9973,"Chattanooga",TN,37421,
"Tullahoma Animal Shelter",animalcontrol@tullahomatn.gov,931-454-9580,"Tullahoma",TN,37388,
"Tullahoma Small Breed Rescue",dougtraversa@gmail.com,,"Tullahoma",TN,37388,
"Two Ladies Caring Dog Rescue",michellebeausoleil@hotmail.com,(931) 217-1587,"Woodlawn",TN,37191,
"Unicoi County Animal Shelter",unicoicountyanimalshelter@gmail.com,423-743-3071,"Erwin",TN,37650,
"Union County Humane Society",uchs.org@gmail.com,865-992-7969,"Maynardville",TN,37807,
"Waiting for a Star to Fall Farm",mustangax@yahoo.com,(931) 461-5416,"Tullahoma",TN,37388,
"Washington County/Johnson City Animal Control Ctr",jcanimalshelter@embarqmail.com,423-926-8769,"Johnson City",TN,37604,
"WeHelpAnimals.net",wehelpanimals.net@gmail.com,6159798410,"Franklin",TN,37964,
"West Tennessee Border Collie Rescue",thistle540@cs.com,,"Cordova",TN,38088,
"Westie Rescue of Tennessee & Westie Rescue of Alabama",westie_rescue_tn@yahoo.com,,"Franklin",TN,37064,
"Westie Rescue SouthEast",wrseadoption@gmail.com,,"Brentwood",TN,37027,
"Wet Noses and Wagging Tails",searching4utopia1707@gmail.com,,"Chattanooga",TN,37405,
"White County Animal Shelter",wcanimalshelterspartatn@gmail.com,(931) 761-3647,"Sparta",TN,38583,
"Wild About Cats",caroljburgess@hotmail.com,931.456-0096,"Crossville",TN,38558,
"Williamson County Animal Center",wcacangels@yahoo.com,(615) 790-5590,"Franklin",TN,37064,
"Wilson County Animal Control",wilsoncountyanimalcontrol@yahoo.com,(615) 444-9775,"Lebanon",TN,37087,
"Yorkshire Terrier National Rescue Inc.",ytnr@bellsouth.net,,"Chapmansboro",TN,37035,
"Young - Williams Animal Center",adoptions@young-williams.org,(865) 215-6599,"Knoxville",TN,37919,
"Zen Animal Rescue",zenanimalrescue@gmail.com,(615) 222-2222,"Gallatin",TN,37066,
