Name,Email,Phone,City,State,Zip,Website
"SevaDog",mandy@sevadog.org,(541) 731-2930,"Eugene",OR,97402,
"Shelter Friends",tana@savethewhiskers.org,541-944-4404,"Grants Pass",OR,97528,
"Shepherds Without Borders",rescue@shepherdswithoutborders.org,,"Silverton",OR,97381,
"South Coast Humane Society",southcoasthumane@gmail.com,(541) 412-0325,"Brookings",OR,97415,
"St. Martin's Animal Rescue",stmartinsanimalrescue@hotmail.com,503-857-5047,"Sheridan",OR,97378,
"Tails Crossed, Inc.",rescues2017@gmail.com,(503) 929-5719,"Eugene",OR,97401,
"The Heart of Rescue",annioakly@aol.com,(541) 782-8467,"Eugene",OR,97405,
"The Humane Society of the Ochocos",humanesocietyochocos@gmail.com,(541) 447-7178,"Prineville",OR,97754,
"The Rescue Faerie",rescuefaerie@outlook.com,503-860-8654,"Portland",OR,97221,
"Three Rivers Humane Society",info@threerivershs.org,541-475-6889,"Madras",OR,97741,
"Tillamook Animal Shelter Inc.",tillamookanimalshelter@gmail.com,503-812-0105,"Tillamook",OR,97141,
"Tillamook County Animal Aid, Inc.",tc.animalaid@gmail.com,,"Tillamook",OR,97141,
"Underdog Railroad Rescue",underdogrr@gmail.com,,"Portland",OR,97202,
"United Paws",unitedpawsapps@gmail.com,(503) 842-5663,"Tillamook",OR,97141,
"Wiggly Tails Dog Rescue",wigglytailsdogrescue@yahoo.com,541-510-4775,"Eugene",OR,97404,
"Wild Rivers Animal Rescue",info@wildriversanimalrescue.org,541-247-2514,"Gold Beach",OR,97444,
"Willamette Humane Society",adoptions@whs4pets.org,(503) 585-5900,"Salem",OR,97301,
"Willamette Valley Ferret Shelter",wvferret@gmail.com,503-852-3182,"Carlton",OR,97111,
