Name,Email,Phone,City,State,Zip,Website
"Better Days are Coming Dog Rescue",wishfulthinkin66@yahoo.com,1-716-335-0045,"Tonawanda",NY,14150,
"Beverly Animal Shelter",beverlyshelter@yahoo.com,315-539-9357,"Waterloo",NY,13165,
"Bideawee",westhamptonadoptions@bideawee.org,631-325-0200,"Westhampton",NY,11977,
"Bideawee",anne.mullen@bideawee.org,(212) 271-2984,"New York",NY,10016,
"Bleu's Canine Rescue Inc",bk9rescue@gmail.com,,"Maybrook",NY,12543,
"Blissful Strays Animal Adoption",blissfulstrays@gmail.com,,"Hopewell Jct",NY,12533,
"Bloodhound Network of WNY",chris_dillenburg@yahoo.com,,"Dunkirk",NY,14048,
"BlueMoon Meadows",dee@bluemoonmeadows.org,585-624-9328,"Honeoye Falls",NY,14472,
"Bobbi & the Strays",adopt@bobbicares.org,5163784340,"Ozone Park",NY,11417,
"Boght & Oakwood Veterinary Clinics",boghtadoptions@gmail.com,518-785-0718,"Cohoes",NY,12047,
"BRAT Rescue Inc.",bratrescue@yahoo.com,,"Far Rockaway",NY,11691,
"Brent's Bountiful Bobtails",brent.petfinder@gmail.com,,"flushing",NY,11365,
"BrightStar German Shepherd Rescue",info@brightstargsd.org,,"Spencerport",NY,14559,
"Brindle Posse Rescue",brindleposse@gmail.com,585-746-0058,"Rochester",NY,14612,
"Broken Down Dogs",alohajanetmary@yahoo.com,,"Amherst",NY,14226,
"Bronx Tails Cat Rescue",bronxtailscatrescue@gmail.com,,"New York",NY,10031,
"Brookhaven Animal Rescue Alliance Ltd",jlipari@brookhavenanimalrescuealliance.org,(631) 295-7949,"Medford",NY,11763,
"Brooklyn Animal Action",brooklynanimalaction@gmail.com,(877) 415-4889,"Brooklyn",NY,11215,
"Brooklyn Bridge Animal Welfare Coalition",adoptions@bbawc.org,(718) 360-9918,"Brooklyn",NY,11202,
"Brooklyn Cat Farm",brooklyncatfarm@yahoo.com,,"Brooklyn",NY,11216,
"Brooklyn's Finest Animal Clinic",brooklyns.finest.ac@gmail.com,(718) 735-7000,"Brooklyn",NY,11225,
"Broome County Dog Shelter",muttsrus@co.broome.ny.us,(607) 778-2493,"Binghamton",NY,13905,
"Browncoat Cat Rescue",browncoatcatrescue@yahoo.com,,"Ithaca",NY,14850,
"Buffalo CARES Animal Rescue",adoptions@buffalocares.org,,"Tonawanda",NY,14150,
"Buffalo Paws and Claws Animal Shelter, Inc",bpckitties@hotmail.com,716-308-0101,"Cheektowaga",NY,14227,
"Buffalo Pug & Small Breed Rescue Inc.",rescue@buffalopugs.org,,"Alden",NY,14004,
"Bully Baby Rescue, Inc",info@bullybabyrescue.org,914-565-1512,"Port Chester",NY,10573,
"Bully Project",bullyprojectnyc@gmail.com,,"New York",NY,10024,
"Bunnies and Beyond",adoption@bunniesandbeyond.org,,"New York",NY,10035,
"C. A. R. E. Canine Athlete Rescue Effort",mstgsalie@aol.com,,"Hyde Park",NY,12538,
"C.A.T.S. dba Cats for Adoption",kate.catsforadoption@gmail.com,,"Suffern",NY,10901,
"C&H Animal Rescue",btinascooby@aol.com,(631) 880-9373,"Kerhonkson",NY,12446,
"Canine Rest Stop",caninereststop@rocketmail.com,,"Dunkirk",NY,14048,
"Capital District Humane Association",cdhaadopt@gmail.com,(518) 664-3450,"Albany",NY,12211,
"Capital Region Parrot Society",brodeur747@gmail.com,518-620-4035,"Niskayuna",NY,12309,
"Carolyns Critters",duffy72297@yahoo.com,(631) 374-1681,"Lindenhurst",NY,11757,
"Cat Assistance Inc.",catassistanceny@gmail.com,914-667-7877/419-2574,"Ardsley",NY,10502,
"Cayuga Dog Rescue",cayugadogrescue@gmail.com,,"Ithaca",NY,14817,
"Central New York SPCA",mail@cnyspca.org,(315) 454-4479,"Syracuse",NY,13211,
"Chemung County Humane Society and SPCA",admin@chemungspca.org,(607)732-1827,"Elmira",NY,14903,
"Chenango SPCA",shelterassistant@chenangospca.org,(607) 334-9724,"Norwich",NY,13815,
"Chow Chow Rescue Of Central New York, Inc.",maggie@chowrescuecny.org,315-699-3086,"Brewerton",NY,13029,
"City Critters Inc.",adoptions@citycritters.org,(212) 252-3183,"New York",NY,10013,
"City of Buffalo Animal Shelter",buffaloshelter@gmail.com,(716) 851-5694,"Buffalo",NY,14203,
"City of Syracuse",dewittanimalhospital@yahoo.com,(315) 446-1200,"Dewitt",NY,13214,
"CNY Cat Coalition",cnycc@outlook.com,,"Syracuse",NY,13217,
"CNY SNAP",cnysnap@hotmail.com,607 756-2561,"Cortland",NY,13045,
"Col Potter Cairn Rescue Network-NE",cpcrn@cairnrescue.com,,"Whitesboro",NY,13492,
"Community Animal Action Project",caapnotforprofit@gmail.com,(518) 502-3760,"Schuylerville",NY,12871,
"Community Cats Inc.",communitycats@yahoo.com,914-234-3771,"Bedford",NY,10506,
"Companion Animal Placement Program Inc.",info@capp-petplacement.org,E-mail only,"Rensselaer",NY,12224,
"Compassionate Action Inc",compassionateactioninc@gmail.com,516-480-9279,"Selden",NY,11784,
"Compassionate Animal Rescue of Dutchess County",careofdc@gmail.com,(845) 240-4862,"Wappingers Falls",NY,12590,
"Cortland Community SPCA",ccspca@cortlandspca.org,(607) 753-9386,"Cortland",NY,13045,
"Country Acres Animal Shelter",info@countryacresanimalshelter.org,607-749-2734,"Homer",NY,13077,
"Courageous Cats",courageouscats@yahoo.com,,"Malverne",NY,11565,
"Cracker Box Palace - Large Animal Shelter",crackerbpalace@netzero.net,315-483-2493,"Alton",NY,14413,
"Crate Escape",riteshot21@gmail.com,9149605684,"Wappingers Falls",NY,12590,
"Crest-Care Inc.",crestcareinc@gmail.com,,"Trenton",NY,12401,
"CSM Stray Foundation (USA) Inc.",csmstray@aol.com,,"New York",NY,11415,
"Cypress Feline Rescue",cypressfelinerescue@yahoo.com,347-739-0273,"Brooklyn",NY,11208,
"DALMATIAN ADOPTION, INC.",hckoss@aol.com,917 670 3892,"Brooklyn",NY,11201,
"Dawns Canine Rescue",dawnjoy@hotmail.com,716-985-4792,"Falconer",NY,14733,
"Delaware Valley Humane Society",dvhs.sidney@gmail.com,(607) 563-7780,"Sidney",NY,13838,
"DGI Paws",doggoneinn@yahoo.com,(315) 682-0783,"Manlius",NY,13104,
"Diamonds in the Ruff",diamondunderdogs@yahoo.com,,"Lockport",NY,14095,
"Dog House Adoptions",pawsomepupspersevere@yahoo.com,,"Waterford",NY,12188,
"Dogs Best Friend Adoption Center",c2dogz@ptd.net,,"Gardiner",NY,12525,
"Duffy's Friends Inc.",duffysfriends@gmail.com,,"Brockport",NY,14420,
"Dutchess County SPCA",adoptions@dcspca.org,845-452-7722,"Hyde Park",NY,12538,
"Earth Angels Companion Rescue",spiritluv728@yahoo.com,516-849-3397,"Melville",NY,11747,
"Educate A Bull",jenbelzeab@gmail.com,,"Buffalo",NY,14205,
"Elmira Animal Shelter",cspencer@cityofelmira.net,(607) 737-5767,"Elmira",NY,14901,
"Elmore SPCA",info@elmorespca.org,(518) 643-2451,"Peru",NY,12972,
"Elsas Ark Inc.",elsasark@optonline.net,631.329.2900,"East Hampton",NY,11937,
"Empire Animal Rescue Society",courtneyvalent@hotmail.com,,"Salamanca",NY,14779,
"Empty Cages Collective",adopt@emptycagescollective.org,(800) 880-2684,"Brooklyn",NY,11211,
"Eskies Online American Eskimo Dog Rescue",denise@eskiesonline.com,(860) 908-9738,"New York",NY,10011,
"Estherville Animal Shelter",esthervilleanimalshelter54@gmail.com,(518) 893-7451,"Greenfield Center",NY,12833,
"Eve's Sanctuary - Animal Rescue",amber@evessanctuary.com,,"New York",NY,10036,
"Everlasting Hope Animal Rescue & Advocacy",adoptapup@hotmail.com,518-821-9422,"Hillsdale",NY,12529,
"Every Dogs Dream",everydogsdreamwoerter@yahoo.com,,"Greene",NY,13778,
"F.A.C.T. (Fight Animal Cruelty Today)",factanimalrescue@outlook.com,,"Queensbury",NY,12804,
"Fairmount Animal Hospital",tvanbramer@fairmountanimal.com,3154683446,"Syracuse",NY,13219,
"FAT Cats",brooklynfatcats@gmail.com,,"Brooklyn",NY,11226,
"Feline Victory Rescue",felinevictoryrescue@gmail.com,,"Commack",NY,11725,
"Fetch A Friend Rescue",fetchafriendrescue@gmail.com,(315) 651-2375,"Seneca Falls",NY,13148,
"Finger Lakes SPCA of Central New York",flspca_cny@yahoo.com,(315) 253-5841,"Auburn",NY,13021,
"Focus on Ferals",savinglives@focusonferalstoday.com,,"Brainardsville",NY,12915,
"Fontastic Kennels",nvz9050@gmail.com,do not call email only,"Rocky Point",NY,11778,
"For Animals Inc. - Shelter",adoptions@foranimalsinc.com,917-257-6759,"South Ozone Park",NY,11420,
"For the Love of Cats of New York",lovecats@nycap.rr.com,518 355 0996,"Duanesburg",NY,12056,
"For the LOVE of DOGS",lovedogs.bedfordny@gmail.com,,"Ossining",NY,10562,
"Forever Home Dog Rescue of the Capital District",jeans-haven@nycap.rr.com,,"Albany",NY,12205,
"FOREVER HOME GREYHOUND ADOPTION",paula@foreverhomegreyhounds.com,(518) 261-7025,"Middleburgh",NY,12122,
"Forgotten Felines, Inc.",forgottenfelinesny@gmail.com,914-428-7969,"Valhalla",NY,10595,
"Forgotten Friends of Long Island, Inc.",ffoli.info@gmail.com,516-719-0808,"Plainview",NY,11803,
"Four Paws Sake NYC",fourpawssake7@aol.com,,"Middle Village",NY,11379,
"Four-Legged Friends Animal Adoptions, Inc.",fourleggedfriendsny@gmail.com,,"Rochester",NY,14692,
"Frankie's Fund for Feline Care and Rescue",frankiesfelinefund@gmail.com,1-917-514-0228,"New York",NY,10023,
"Free To Be Me Rescue",freetobemerescue@gmail.com,518-956-1804,"Delmar",NY,12054,
"Friends for Felines, Inc. at Tabby Town",cheryl@tabbytown.org,(716) 822-4910,"Blasdell",NY,14219,
"Friends of Phoebie Animal Rescue Inc.",summer@friendsofphoebie.org,518-744-4872,"Queensbury",NY,12804,
"Friends of Strays Inc",nbarabas@hotmail.com,,"Flushing",NY,11354,
"Friends4PoundPaws, Inc.",friends4poundpaws@gmail.com,315-842-7297,"Gouverneur",NY,13642,
"Fur Babies",kobemnstr@hotmail.com,,"East Rockaway",NY,11518,
"Fur Every Paws' Sake / Hopeful Tails - Orange County",reclaimeddignity@gmail.com,,"Bloomingburg",NY,12721,
"Fur Real",furrealnyc@gmail.com,,"New York",NY,10009,
"Furballs Rescue Inc",furballsrescueny@gmail.com,(518) 209-2583,"Schenectady",NY,12303,
"FurBridge, Inc.",help@furbridge.org,914-295-2652,"Ardsley",NY,10502,
"Furever After Rescue",fureverafterrescue@hotmail.com,(315) 440-2340,"Clay",NY,13041,
"Furever Friends",ffrescueinfo@gmail.com,585-285-0445,"Rochester",NY,14616,
"FURRR 911",furrr911@gmail.com,(914) 761-6735,"Crompond",NY,10517,
"German Shepherd Rescue of NY, Inc.",gsrescueny@gmail.com,,"Delmar",NY,12054,
"Gertie's Small Dog Rescue",pooch@twcny.rr.com,315-593-7966,"Fulton",NY,13069,
"Get A Bull, Inc",getabullrescue@gmail.com,516-714-4403,"Huntington",NY,11743,
"Gimme Shelter Animal Rescue",adoptions@gimmeshelteranimalrescue.org,,"Sagaponack",NY,11962,
"Give Me Shelter Project",givemeshelterproject@gmail.com,(917) 410-5900,"Flushing",NY,11358,
"Going To The Dogs Rescue",goingtothedogsmail@yahoo.com,,"Perry",NY,14530,
"Golden Paw Society, Inc.",goldenpawsociety@gmail.com,631.729.1307,"Huntington",NY,11743,
"Good Shepherd K9 Rescue - K9adopt",sherry427@verizon.net,518-393-0755,"Schenectady",NY,12306,
"Goshen Humane Society Inc.",goshenhumanesociety@gmail.com,845 294-3984,"Goshen",NY,10924,
"Grateful Doggies Rescue Retreat",gdrrny@gmail.com,,"Middletown",NY,10940,
"Grateful Paw Cat Shelter, LAPH",cats@laphuntington.org,(631) 757-4517,"Huntington",NY,11743,
"Guardian Angel Rescue",gina@guardianangelrescue.org,,"Brewster",NY,10509,
"Guilderhaven, Inc",brightsky@nycap.rr.com,(518) 461-0251,"Niskayuna",NY,12309,
"H.A.L.O. (Helping Animals Live Organization)",fabunk@gmail.com,315 985-3738,"Little Falls",NY,13365,
"H.O.P.E",info@hopeanimalrescue.org,(518) 428-2994,"Wilton",NY,12831,
"Hamburg Mutts for Freedom",hamburgmutts@gmail.com,,"Derby",NY,14047,
"Happy Cat Rescue Inc.",chuckscatlady@nycap.rr.com,(518) 334-3195,"Guilderland Center",NY,12085,
"Happy Life Animal Rescue",happylifeanimalrescue@gmail.com,845-216-4221,"Patterson",NY,12563,
"Happy Tails Dog Rescue, Inc.",adopt@happytailsdogrescueli.org,,"Smithtown",NY,11787,
"HEART Animal Rescue & Adoption Team Inc.",heart1@heartforanimals.org,(716) 648-4742,"Hamburg",NY,14075,
"Heart of Niagara Animal Rescue, Inc.",heartofniagara@hotmail.com,716-345-7129,"Lockport",NY,14094,
"Heart of the Catskills Humane Society",info@heartofthecatskills.org,(607) 746-3080,"Delhi",NY,13753,
"HEART Rescue Group, Inc.",troman0218@hotmail.com,917 751-5039,"New Hyde Park",NY,11040,
"HeartsHerd Animal Sanctuary",info@heartsherd.com,518-469-9220,"Buskirk",NY,12028,
"Heaven Can Wait Rescue",heavencanwaitny@gmail.com,,"New City",NY,10956,
"Heaven Sent Animal Rescue, Inc",marlen318@aol.com,518-522-0668,"Glenville",NY,12325,
"Heavenly Angels Animal Rescue",harescue1@aol.com,(347) 722-5939,"Ozone Park",NY,11417,
"Help Orphan Puppies",rescue@helporphanpuppies.org,,"Albany",NY,12204,
"Helpers 4 Shelters",helpers4shelters@gmail.com,914 357 0101,"Middletown",NY,10940,
"Helping Paw Rescue Northeast Adoptions",helpingpawrescue@gmail.com,,"Roslyn",NY,11576,
"Herkimer County Humane Society",adoptions@herkimercountyhumanesociety.org,(315) 866-3255,"Mohawk",NY,13407,
"Hi-Tor Animal Care Center",info@hitor.org,(845) 354-7900,"Pomona",NY,10970,
"Hollywood Rescue",trentliz@aol.com,845-744-2545,"Pine Bush",NY,12566,
"Homeward Bound Dog Rescue of NY",info@homewardbounddogrescue.com,(518) 424-1738,"Albany",NY,12205,
"Hopewell Rescue",hopewellrescueadopt@gmail.com,,"New York",NY,10128,
"Hornell Area Humane Society",hahs1@yahoo.com,(607) 324-1270,"Hornell",NY,14843,
"Horseheads Community Animal Shelter",office@horseheadscommunityanimalshelter.com,6077393945,"Horseheads",NY,14845,
"Hubbards Hounds Dog Rescue",hubbardshoundsinfo@gmail.com,,"Homer",NY,13077,
"Hudson Valley Animal Rescue and Sanctuary",hudsonvalleyanimalrescue@gmail.com,845-392-4849,"Poughkeepsie",NY,12603,
"Hudson Valley Rottweiler Rescue",rottnrescues@aol.com,845-672-3625,"Cuddebackville",NY,12729,
"Hudson Valley SPCA - Orange County",info@hudsonvalleyspca.org,845-564-6810,"New Windsor",NY,12553,
"Humane Society of Blooming Grove",bghumanesociety@gmail.com,845-496-6199,"Washingtonville",NY,10992,
"Humane Society of Middletown New York",luvyrpets2@gmail.com,(845) 361-1861,"Middletown",NY,10940,
"Humane Society of Port Jervis/Deerpark Inc.",info@pjhumane.org,(845) 856-3677,"Port Jervis",NY,12771,
"Humane Society of Schuyler County",info@schuylerhumane.org,(607) 594-2255,"Montour Falls",NY,14865,
"Humane Society of Walden",hswalden@yahoo.com,(845) 778-5115,"Walden",NY,12586,
"Humane Society of Yates County",hsycdirector@gmail.com,(315) 536-6094,"Penn Yan",NY,14527,
"Humane Urban Group",humaneurbangroup@aol.com,516-869-6882,"Great Neck",NY,11023,
"Hunter Hollow Bunny Bed and Breakfast",ahunter13210@verizon.net,(315) 463-6757,"Syracuse",NY,13210,
"Huntington Shelter and Adoption Center",animalshelter@huntingtonny.gov,631 754-8722,"East Northport",NY,11731,
"IMAGINE Pet Rescue",adopt@imaginepetrescue.org,(904) 571-0455,"Sayville",NY,11782,
"IMPS - Internet Miniature Pinscher Service, Inc. - NY Region",gusminpinrescueorg@yahoo.com,,"Mohegan Lake",NY,10547,
"Infinite Hope",infinitehopeanimalrescue@gmail.com,,"Brooklyn",NY,11217,
"Inky Blue Sea Companion Animal Rescue, Inc.",cassiusdivney@gmail.com,917-688-5633,"New York",NY,10011,
"Italian Greyhound Place",igs@bestweb.net,,"Croton on Hudson",NY,10520,
"Italian Greyhound Rescue Network-NYC/Long Island/NJ/Eastern PA",cityiggies@me.com,,"New York",NY,10003,
"JACKSON'S LEGACY BULLY BREED RESCUE",jacksonslegacy170@gmail.com,(518) 844-1828,"Broadalbin",NY,12025,
"JanineTheBean Rescue, Inc.",janinethebeanrescue@gmail.com,(585) 420-8740,"Rochester",NY,14609,
"Jefferson County S.P.C.A.",jcspca@yahoo.com,(315) 782-3260,"Watertown",NY,13601,
"Jennys Hope Rescue, Inc",jennyshoperescue@aol.com,(914) 242-1812,"Mount Kisco",NY,10549,
"K9 Safehouse Rescue",barbara@k9safehouse.org,,"Bardonia",NY,10954,
"K9Kastle",k9kastle@gmail.com,,"New York",NY,10003,
"Karma K-9 Rescue Inc.",stephanie@karmak9.org,(518) 461-3954,"Albany",NY,12209,
"Karols Kats Cat Adoption",clmoney001@gmail.com,315-288-5207,"Brewerton",NY,13029,
"Kent Animal Shelter Inc.",info@kentanimalshelter.com,631-727-5731,"Calverton",NY,11933,
"Kindness for Kitties",info@kindnessforkitties.org,631-397-1708,"Amityville",NY,11701,
"Kings Highway Cat Rescue",khcrmail@aol.com,email only,"Brooklyn",NY,11234,
"Kitkat Rescue and Adoption",troopersquirrelmom@hotmail.com,315-736-6082 for any information call,"New Hartford",NY,13413,
"Kitten Angels",adoptions@kittenangels.org,(518) 573-9906,"Delmar",NY,12054,
"Kitten Korner Rescue, Inc.",kittenkornerrescue@yahoo.com,(585) 233-7810,"Springwater",NY,14560,
"KittyCorner of CNY Inc.",catresq@twcny.rr.com,315-457-4420,"Liverpool",NY,13088,
"KittyKaretakers of Queens",kittykaretakers@gmail.com,(718) 670-7221,"Woodside",NY,11377,
"Kodi's Club",hope42705@hotmail.com,,"Patterson",NY,12563,
"Korean K9 Rescue",koreank9rescue@gmail.com,,"Long Island City",NY,11101,
"Lab Lovers Rescue formerly known as Rudys Rescue",info@labloversrescue.org,,"Henrietta",NY,14467,
"Lake Country Veterinary Clinic",lcvconeill@hotmail.com,315-673-4858,"Marcellus",NY,13108,
"Last Chance Animal Rescue",adoptions@lcarescue.org,(631) 478-6844,"Southampton",NY,11968,
"Last Hope Inc.",info@lasthopeanimalrescue.org,,"Wantagh",NY,11793,
"League for Animal Protection of Huntington - Dog Program",lapdogz@msn.com,(631) 757-9373,"Huntington",NY,11743,
"LI Chihuahua Rescue, Inc.",info@lichirescue.org,,"Mastic Beach",NY,11951,
"LI Kitties",likitties@optonline.net,631 987-8152,"Speonk",NY,11972,
"Lifeline Fosters Northeast",phymar9@hotmail.com,,"Binghamton",NY,13903,
"Lindas Feral Cat Assistance",pennycat45@hotmail.com,(718) 570-1786,"Woodside",NY,11377,
"Little Angels Animal Sanctuary, Inc",pb505@yahoo.com,(716) 338-6068,"Sherman",NY,14781,
"Little Mews Rescue",littlemews@yahoo.com,(607) 336-2287,"Norwich",NY,13815,
"Little Shelter Animal Rescue",info@littleshelter.com,(631) 368-8770,"Huntington",NY,11743,
"Liza's Friends",envysmom04@gmail.com,(585) 483-2520,"Dobbs Ferry",NY,10522,
"Logan's Rescue",logans.rescue@yahoo.com,,"Ontario",NY,14519,
"Lollypop Farm, Humane Society of Greater Rochester",info@lollypop.org,(585) 223-1330,"Fairport",NY,14450,
"Long Beach Humane Society",longbeachhumanesociety@gmail.com,(516) 594-1721,"Long Beach",NY,11561,
"Long Island Bulldog Rescue",longislandbulldogrescue@gmail.com,631-689-6245,"Stony Brook",NY,11790,
"Long Island Feline Adoption Center (LIFAC)",l.khanton@li-cat.org,631-360-3611,"Smithtown",NY,11787,
"Long Island Greyhound Connection, Inc",kathy@ligc.org,631-388-2202,"West Babylon",NY,11704,
"Long Island Rabbit Rescue Group",info@longislandrabbitrescue.org,516-510-3637,"Great Neck",NY,11021,
"Long Road Home",lrhrescue@gmail.com,5164593509,"Manhasset",NY,11030,
"Lost and Found Pets Staten Island",lostnfoundpets@gmail.com,(917) 816-1519,"Staten Island",NY,10312,
"Louie's Legacy Animal Rescue",newyork@louieslegacy.org,(646) 397-5527,"Staten Island",NY,10302,
"Love of Animals Rescue",loveofanimalsrescue@hotmail.com,(203) 661-6563,"Mahopac",NY,10541,
"Lucky Black Cats of Mew York",luckyblackcatsofmewyork@gmail.com,,"Flushing",NY,11355,
"MAD Rescue of WNY",jen13869@aol.com,,"Albion",NY,14411,
"Magic's Mission Beagle and Hound Rescue",magicsmissiondogrescue@gmail.com,,"East Amherst",NY,14051,
"Magnificat Cat Rescue",magnificatrescue2@gmail.com,,"Bronx",NY,10471,
"Mama Chris Animal Rescue Inc.",mamachrisrescue@gmail.com,(347) 475-8228,"Staten Island",NY,10307,
"Manhattan Valley Cat Rescue",irriman@verizon.net,,"New York",NY,10025,
"Massena Humane Society",mhsociety@verizon.net,315-764-1330,"Massena",NY,13662,
"MDW Feline Rescue",magskittens@yahoo.com,845-564-1658,"Newburgh",NY,12550,
"Metropolitan Maltese Rescue",metromalts@malteserescue.com,(646) 926-7165,"New York",NY,10021,
"Mid Hudson Animal Aid",info@midhudsonanimalaid.org,(845) 831-4321,"Beacon",NY,12508,
"Midogrescue Foundation",midogrescue@gmail.com,(518) 797-3284,"Westerlo",NY,12193,
"Mighty Mutts",info@mightymutts.org,,"Brooklyn",NY,11214,
"Montgomery County SPCA",info@mc-spca.org,(518) 842-8050,"Amsterdam",NY,12010,
"Mr. Bones & Co.",info@mrbonesandco.org,,"New York",NY,10011,
"Mt. Vernon Animal Shelter",mtvernonanimalshelter@gmail.com,914-665-2444,"Mt. Vernon",NY,10550,
"Muddy Paws Rescue",adoptions@muddypawsrescue.org,(646) 598-7297,"New York",NY,10003,
"Muffin's Pet Connection",judespets@aol.com,718 833 7988,"Brooklyn",NY,11209,
"My Hope's In You Small Animal Rescue, Inc.",myhopesinyou@yahoo.com,,"Poughkeepsie",NY,12603,
