Name,Email,Phone,City,State,Zip,Website
"Animal Outreach Society",info@animaloutreachsociety.org,815 385 0005,"McHenry",IL,60051,
"Animal Protective League",petfinder@apl-shelter.org,217-544-PETS,"Springfield",IL,62702,
"Animal Rescue of Southern Illinois",animalrescuesouthernillinois@gmail.com,,"Hoyleton",IL,62803,
"Animal Services and Assistance Programs Inc.",cindy@asap-usa.org,(815) 568-2921,"Marengo",IL,60152,
"Arrow Dog Rescue",arrowdogrescue@gmail.com,(309) 212-1939,"Normal",IL,61761,
"Association for the Protection of Animals",critter@gcapa.org,618-931-7030,"Granite City",IL,62040,
"Aurora IL Animal Care and Control",humanesocietyofaurora@gmail.com,(630) 256-3630,"Aurora",IL,60506,
"Australian Cattle Dog Rescue of Illinois",acattledogrescue@gmail.com,(618) 315-8800,"Texico",IL,62889,
"Australian Shepherd Rescue Midwest",aussierescuemidwest@gmail.com,,"East Peoria",IL,61611,
"Azrael's Place",azraelsplace@hotmail.com,,"Lyons",IL,60534,
"BAARK Dog Rescue",baarkdogrescue@gmail.com,(847) 852-0895,"Barrington Hills",IL,60010,
"Barb's Precious Rescue and Adoption Center",barbsrescue@aol.com,(847) 907-4881,"Palatine",IL,60067,
"Bark Dog Rescue (Satellite)",luvapetfurever@yahoo.com,Please Email,"Wilmette",IL,60091,
"Be Fido's Friend",info@befidosfriend.org,,"Chicago",IL,60622,
"Belleville Area Humane Society",humans@bahspets.org,(618) 235-3712,"Belleville",IL,62226,
"Belly Up for Adoptions",adopt@bellyupforadoptions.com,(630) 542-3559,"Addison",IL,60101,
"Benld Adopt-A-Pet",aap1@frontiernet.net,(217) 835-2538,"Benld",IL,62009,
"Bishop's Small Dog Rescue, Inc. NFP",bishopssmalldogrescue@hotmail.com,815-699-4010,"Wyanet",IL,61379,
"Blackdog All Breed Dog Rescue",blackdogallbreedrescue@gmail.com,7738502364,"Glenview",IL,60026,
"Bombshell Bullies Pit Bull Rescue",bombshellbullies@hotmail.com,847-212-3447,"Vernon Hills",IL,60061,
"Bond County Humane Society",bchs4pets@sbcglobal.net,(618) 664-4068,"Greenville",IL,62246,
"Bow Wow Revolution",bowwowrevolution@gmail.com,,"Evergreen Park",IL,60805,
"Bunnies United Network",bunniesunitednetwork@gmail.com,,"Naperville",IL,60567,
"Cache Creek Animal Rescue",cachecreekanimalrescue@yahoo.com,(815) 469-1044,"Frankfort",IL,60423,
"Cairn Rescue USA- Central and Midwest",info@cairnrescueusa.com,No phone calls please,"Chicago",IL,60645,
"CARF: The Critical Animal Relief Foundation",carfadoptions@gmail.com,(773) 916-7297,"Chicago",IL,60622,
"Carroll County Animal Control",cacoanco@yahoo.com,815-244-9705,"Mount Carroll",IL,61053,
"Castaway Pet Rescue",castawayrocks@hotmail.com,224-637-0058,"Crystal Lake",IL,60039,
"Cat Guardians, Inc.",catguardians@gmail.com,(630) 543-3395,"Lombard",IL,60148,
"CatNap from the Heart Inc.",catnapqueen@yahoo.com,(708) 352-3914,"LaGrange Park",IL,60526,
"CATsNAP",catsnap@catsnap.org,(217) 689-0770,"Savoy",IL,61821,
"Cause For Paws",causeforpawsrescue@gmail.com,,"Byron",IL,61010,
"Central Illinois Sheltie Rescue",info@illinoissheltierescue.com,,"Bloomington",IL,61704,
"Central Illinois Small Animal Rescue",cisarshelter@yahoo.com,309-724-8241,"Colfax",IL,61704,
"Centralia Humane Society",hannagarrison10@gmail.com,(618) 532-0489,"Centralia",IL,62801,
"Chi-Town Pitties, Inc",info.chitownpitties@gmail.com,630-551-8696,"Wheaton",IL,60189,
"Chicago Animal Advocates",chicagoanimaladvocates@gmail.com,630-635-5517,"Hoffman Estates",IL,60195,
"Chicago Animal Care and Control",caccadoptables@gmail.com,(312) 747-1406,"Chicago",IL,60608,
"Chicago Canine Rescue",info@chicagocaninerescue.com,773-697-8848,"Chicago",IL,60630,
"Chicago Cat Rescue",cindy@chicagocatrescue.org,(773) 203-0215,"Chicago",IL,60601,
"Chicago French Bulldog Rescue, Inc.",mary@frenchieporvous.org,(773) 931-4860,"Sandwich",IL,60548,
"Chicago Pet Rescue",followup@chicagopetrescue.org,,"Chicago",IL,60631,
"Chicagoland Animal Rescue NFP",info@chicagolandanimalrescue.org,,"Northlake",IL,60164,
"Chicagoland Bully Breed Rescue",info@cbbr.info,773.418.3286,"Chicago",IL,60025,
"Chicagoland Dog Rescue",info@chicagolanddogrescue.org,847-259-6458,"Schaumburg",IL,60168,
"Chicagoland Eskie Rescue",chicagolandeskierescue@live.com,(312) 399-2056,"Elmhurst",IL,60126,
"Chicagoland Eskie Rescue's Buddies",cerbuddies@live.com,630-835-1144,"Naperville",IL,60564,
"Chicagoland Lab Rescue",madeleine.mcafee@gmail.com,951-262-3446 (voicemail only),"Highland Park",IL,60035,
"Chicagoland Old English Sheepdog Club Rescue",midsomer@sbcglobal.net,(847) 464-4531,"Elgin",IL,60124,
"City of Salem Animal Control",animalcontrol@salemilpolice.org,(618) 822-6696,"Kell",IL,62853,
"Clay County Animal Shelter",admin@claycountyshelter.com,(618) 665-3005,"Louisville",IL,62858,
"Clinton County Animal Control",ccanimalcontrol@clintonco.illinois.gov,618-594-4483,"Carlyle",IL,62231,
"Clinton County Humane Society",ccilhs@ccilhs.org,618-526-4500,"Breese",IL,62230,
"Come Bye Border Collie Rescue",comebyebcr@hotmail.com,(618) 532-7289,"Highland",IL,62249,
"Community Animal Rescue Effort - C.A.R.E.",adoptions@carenorthshore.org,(847) 705-2653,"Skokie",IL,60077,
"County Line Pet Hospital",countylinepet@gmail.com,708-754-2351,"Steger",IL,60475,
"Crawford County Humane Society",cchs62454@yahoo.com,618-544-8698,"Robinson",IL,62454,
"Crème de la Crème Animal Foundation",cdlcanimals@yahoo.com,(847) 513-3374,"Algonquin",IL,60102,
"Critter Camp Exotic Pet Sanctuary",info@crittercamp.biz,8152661342,"German Valley",IL,61039,
"Dachshund Rescue of St. Louis",fischkd@charter.net,618-444-2117,"Highland",IL,62249,
"DELTA Small Dog Rescue",page.medley@yahoo.com,309-525-4011,"Kewanee",IL,61443,
"Doberman & Rottweiler Rescue",rotsaver@aol.com,217-275-9243,"Paris",IL,61944,
"Dogs Are Deserving",dogsaredeserving@gmail.com,(312) 428-6988,"Crete",IL,60417,
"Dont Bully My Breed Inc.",info@savethepitbull.org,(312) 488-1300,"Peoria",IL,61601,
"Douglas County Animal Control",animal.control@douglascountyil.com,217-253-4921,"Tuscola",IL,61953,
"DuPage County Animal Control",animalcontrol@dupageco.org,(630) 407-2800 ext. 0,"Wheaton",IL,60187,
"Edgar County Humane Association",info@echapet.org,(217) 494-5313,"Paris",IL,61944,
"Effingham Animal Rescue Sanctuary",ears2urescue@gmail.com,(217) 254-0953,"Effingham",IL,62401,
"Effingham Co. Humane Society",4paws@frontier.com,(217) 536-9001,"Effingham",IL,62401,
"Effingham County Animal Control",animalcontrol@rocketmail.com,217-347-5695,"Effingham",IL,62401,
"Elmwood-Grove Animal Hospital",adoptions@chicagovet.net,708-456-6700,"River Grove",IL,60171,
"EPIC Rescue",epic_save@icloud.com,,"Yates City",IL,61572,
"ePITome Dog Rescue",epitomerescue@gmail.com,(309)331-4456 (personal cell phone),"Macomb",IL,61455,
"Evanston Animal Shelter",easadoptions@gmail.com,(847) 866-5082,"Evanston",IL,60202,
"Eye on the Sparrow",joysparrows@gmail.com,(630) 244-2653,"Yorkville",IL,60560,
"Fat Cat Rescue, Inc.",fatcatrescueinc@gmail.com,708-305-5049,"North Chicago",IL,60064,
"Feline Friends Chicago",felinefriendsorg@gmail.com,,"Chicago",IL,60607,
"Feral Fixers, NFP",gotfriendlies@feralfixers.org,(630) 881-7459,"Lombard",IL,60148,
"Fetching Tails Foundation",ericaftf@gmail.com,,"Itasca",IL,60143,
"Finding Forever Homes",la300k@gmail.com,(630) 280-6628,"Streamwood",IL,60107,
"Forever Friends Great Dane Rescue",foreverfriendsgdri@gmail.com,317-759-3647,"Morris",IL,60450,
"Forever Husky - IL",questions@foreverhusky.org,8158939755,"Crystal Lake",IL,60039,
"Forget Me Not Animal Rescue",info@forgetmenotrescue.com,(815) 935-9503,"Manhattan",IL,60442,
"Fortunate Pooches & Lab Rescue",adoptpf@fortunatelabrescue.org,(773) 318-2239,"Palatine",IL,60078,
"Foster 2 Home, Inc.",infofoster2home@gmail.com,(224) 400-9948,"Arlington Heights",IL,60006,
"Foster Pet Outreach",fpo_mail@fosterpetoutreach.org,(309) 682-1122,"Edwards",IL,61528,
"Found A Hound Rescue",foundahoundrescue@gmail.com,,"Godfrey",IL,62035,
"Four Paws Sake, Inc.",fourpawssake1@yahoo.com,(618) 973-7547,"Maryville",IL,62062,
"Free Spirit Siberian Rescue",freespiritsiberianrescue@gmail.com,,"Harvard",IL,60033,
"Friendly & Feral Cat Rescue",mintzoinkoink@aol.com,(847) 394-0260,"Mount Prospect",IL,60056,
"Friends Forever Humane Society",petsrus966@hotmail.com,815-232-6164,"Freeport",IL,61032,
"Friends of Chicago Animal Care & Control",kbwilson60612@yahoo.com,,"Chicago",IL,60680,
"Friends of Petraits",petraits@interaccess.com,(773) 777-2891,"Chicago",IL,60640,
"Friends of Strays",fos3@frontier.com,815-872-7387,"Princeton",IL,61356,
"Fur Angels Animal Sanctuary",furangelsanimalsanctuary@gmail.com,(630) 518-2542,"Aurora",IL,60506,
"Fur Keeps Animal Rescue Inc.",furkeepsrescue@gmail.com,(847) 381-8458,"Barrington Hills",IL,60010,
"Furever Rescue",shannon@fureverrescue.com,773-414-1356,"Chicago",IL,60622,
"FURRever Friends and Kitten Care Rescue",furreverfriendsrescue@gmail.com,(224) 735-7403,"Arlington Heights",IL,60005,
"Furrylovables Chinchilla Rescue",stacewolcott@gmail.com,815-476-2641,"Wilmington",IL,60481,
"Gateway 4 Paws",gateway4paws@gmail.com,,"Fairview Heights",IL,62208,
"Genesis Animal Rescue",info@genesisanimalrescue.org,(800) 688-7934,"Mattoon",IL,61938,
"German Shepherd Rescue Inc.",gsrescue1@comcast.net,,"Chicago",IL,60606,
"Ginny's Res-q Shelter",ginresq02@yahoo.com,618-643-3874,"McLeansboro",IL,62859,
"Glory Bound Rescue Farm",gloryboundanimalrescue@gmail.com,,"Marengo",IL,60152,
"Gordon Highlander Rescue Program",khubbard@niu.edu,815-757-5604,"DeKalb",IL,60115,
"Grafelman Farms Rescue NFP",adoptions@grafelmanfarmsrescue.com,(309) 267-3299,"Hanna City",IL,61536,
"Grahamville Rescue & Sanctuary",digsk9@gmail.com,,"Joliet",IL,60433,
"Granny Rose Animal Shelter (formerly Tri- County Animal Protection League)",grannyroseanimalshelter@hotmail.com,815-288-7387,"Dixon",IL,61021,
"Grayville Dog Pound",elizabethcuster@att.net,812-455-6126 or 618-599-0425,"Grayville",IL,62844,
"Great Lakes Bengal Rescue",a4katpal@yahoo.com,502-494-8669,"Great Lakes",IL,60088,
"Great Pyrenees Rescue of Central Illinois",gprci.info@gmail.com,309-827-6143,"Bloomington",IL,61704,
"Greater Chicago Ferret Association",info@gcfa.com,(708) 442-8650,"Lyons",IL,60534,
"Green Pup Shelter",misty@greenpupshelter.org,847-946-1735,"Lake Zurich",IL,60046,
"Greyhounds Only, Inc. Adoption and Rescue",adoption@greyhoundsonly.com,(847) 421-9828,"Carol Stream",IL,60096,
"Guardian Angels Humane Society",saveapet1@comcast.net,309-351-3512,"Galesburg",IL,61401,
"Gunners Run Rescue",gunrun01@yahoo.com,618-282-4374,"Ruma",IL,62278,
"H.A.P.P.E. Parrots Rescue",wingnutz2@aol.com,630-759-7363,"Bolingbrook",IL,60490,
"Half-Way Home Animal Rescue",info@hwhanimalrescue.com,,"Orland Park",IL,60462,
"Happy Tails Animal Sanctuary",happytailsanimalsanctuary@gmail.com,(815) 345-4646,"Woodstock",IL,60098,
"Happy Tails Animal Shelter",happytailsadoptioncenter@yahoo.com,815-626-2994,"Rock Falls",IL,61071,
"Harmony House for Cats",info@hhforcats.org,(773) 293-6103,"Chicago",IL,60618,
"Have A Heart Dog Rescue & Adoption",adopt@haveaheartdogrescue.com,(816) 974-7377,"Chicago",IL,60707,
"Heartland Animal Shelter",heartlandanimals@yahoo.com,(847) 296-6400,"Northbrook",IL,60062,
"Heartland Pet Welfare",heartlandpetwelfareinc@gmail.com,815-273-0556,"Savanna",IL,61074,
"Hedd Mutt Foundation",valerie@heddmutt.com,,"Plainfield",IL,60544,
"HELP - Homes for Endangered and Lost Pets",dogs@helpinganimals.org,(877) 364-2286,"St. Charles",IL,60174,
"Help Save Pets",availablepets@gmail.com,(815) 436-2700,"Plainfield",IL,60544,
"Helping Paws Animal Shelter",info@helpingpaws.net,(815) 338-4400,"Woodstock",IL,60014,
"Helping Strays of Monroe County",info@helpingstrays.org,(618) 939-7389,"Columbia",IL,62236,
"Henry County Humane Society - Geneseo",geneseosheltermanager2014@gmail.com,(309) 944-4868,"Geneseo",IL,61254,
"Henry County Humane Society (Kewanee Chapter)",kewaneepets1@yahoo.com,309-852-0040,"Kewanee",IL,61443,
"Herrin Animal Control",herrinanimalcontrol@yahoo.com,618-964-4711 cell 618-988-1777 office,"Herrin",IL,62948,
"Hi Kitty Kitty",jasmine@hikittykitty.com,(773) 540-1870,"Chicago",IL,60645,
"Highland Animal Shelter",manager@highlandanimalshelter.com,(618) 654 - 6067,"Highland",IL,62249,
"Hinsdale Humane Society",info@hinsdalehumanesociety.org,(630) 323-5630,"Hinsdale",IL,60521,
"Home At Last Pet Rescue",peggy@homeatlastpetrescue.org,847-508-3232,"Hoffman Estates",IL,60195,
"Home Sweet Home Pet Rescue",homesweethome9835@gmail.com,(847) 802-9835,"Gilberts",IL,60136,
"Homes for Huskies-Siberian Husky Rescue",lh4h@hotmail.com,(815) 439-2313,"Lockport",IL,60441,
"Hometown Veterinary Clinic",client_services@vetcareanywhere.com,3092106368,"Peoria",IL,61615,
"Hoof Woof Meow Animal Rescue",adopt@hoofwoofmeow.org,847-836-7387,"Gilberts",IL,60136,
"Hoopeston Animal Rescue Team",hartshelterteam@gmail.com,(217) 283-0779,"Hoopeston",IL,60942,
"Hooved Animal Humane Society",info@hahs.org,(815) 337-5563,"Woodstock",IL,60098,
"Hope Animal Rescues",admin@hoperescues.com,,"Godfrey",IL,62035,
"Hope Pet Rescue, Inc.",info@hopepetrescue.com,847-778-4349,"Barrington",IL,60011,
"Hopeful Tails Animal Rescue",hopefultailsadoptions@outlook.com,,"Joliet",IL,60435,
"Hospice Hearts",hospicehearts@yahoo.com,(708) 921-9346,"Urbana",IL,61802,
"HoundSong Rescue",robertalee@houndsong.com,219-228-0157,"Oak Lawn",IL,60453,
"House Rabbit Society of Chicago",hrsjan@aol.com,630-842-5033,"Winfield",IL,60190,
"Howlin 4 Help",christine@howlin4help.com,(815) 498-3760,"Somonauk",IL,60552,
"Humane Society of Decatur and Macon County",admin@hsdmc.org,(217) 876-0000,"Decatur",IL,62526,
"Humane Society of Logan County",hslc11@frontier.com,(217) 737-4042,"Lincoln",IL,62656,
"Humane Society of Southern Illinois",hssi95@frontier.com,(618) 457-2362,"Murphysboro",IL,62903,
"Hyde Park Cats",hydeparkcatsadoptions@gmail.com,,"Chicago",IL,60615,
"Illinois Animal Rescue, Inc",info@illinoisanimalrescueinc.org,847-469-7551,"Wauconda",IL,60084,
"Illinois Birddog Rescue, Inc",info@illinoisbirddogrescue.org,,"Wood Dale",IL,60191,
"Illinois Doberman Rescue Plus",info@ildoberescue.com,,"Barrington",IL,60011,
"Illinois Humane",info@illinoishumane.org,,"Springfield",IL,62705,
"Illinois IGCA Rescue",igcitng@sbcglobal.net,,"Batavia",IL,60510,
"Illinois Saint Bernard Rescue",mail@saintsamongus.org,217-825-5243,"Williamsville",IL,62693,
"Illinois Valley Animal Rescue",dog@illinoisvalleyanimalrescue.net,(815) 224-0061,"La Salle",IL,61301,
"International Street Dog Foundation",trimmel@usa.net,(414) 426-4148,"Wonder Lake",IL,60097,
"Iroquois County Animal Rescue",iroquoiscountyanimalrescue@hotmail.com,815-429-4028,"Iroquois",IL,60945,
"Island Dog Inc (IL557)",opys8@aol.com,,"Sycamore",IL,60178,
"It's a Pittie Rescue",itsapittierescue@gmail.com,1-708-792-3311,"Peotone",IL,60468,
"Jellystone Bark's Rescue Rangers",jbrescuerangers@yahoo.com,,"Oswego",IL,60543,
"Joliet Township Animal Control Center",joliet.animalcontrol@gmail.com,(815) 725-0333,"Joliet",IL,60436,
"Just Animals Shelter",adopt@justanimals.org,(815) 448-2510,"Mazon",IL,60444,
"Just Giants Rescue Inc",justgiantsrescue@gmail.com,708.792.DOGS,"Oswego",IL,60543,
"K9 Enrichment Initiative, Inc.",info@k9ei.dog,,"Plainfield",IL,60544,
"K94Keeps Dog Rescue",info@k94keeps.org,(312) 221-9285,"Chicago",IL,60612,
"K9s4U Dog Rescue",info@k9s4u.org,847-626-8697,"Island Lake",IL,60042,
"Kane County Animal Control",animalcontrol@countyofkane.org,(630) 232-3555,"Geneva",IL,60134,
"Kankakee County Animal Control and Adoption Center",kcarc@k3county.net,(815) 937-2949,"Kankakee",IL,60901,
"Kats Kennel Resq",katsresq@gmail.com,(618) 383-1523,"Norris City",IL,62869,
"Kendall County Animal Control",animals@co.kendall.il.us,(630) 553-9256,"Yorkville",IL,60560,
"Knox County Humane Society",knoxcountyhumanesociety1855@gmail.com,(309) 342-1275,"Galesburg",IL,61401,
"Lake Shore Animal Shelter",elizabeth@lakeshoreanimalshelter.org,312.409.1162,"Chicago",IL,60610,
"Lawrence County Humane Society",lawco.humanesociety@yahoo.com,(618) 943-5368,"Lawrenceville",IL,62439,
"LEAD Rescue, NFP",info@leadrescue.org,,"Chicago",IL,60616,
"Lovin' Life Rescue",linda@lovinliferescue.org,(312) 636-1200,"Chicago",IL,60611,
"Lucky Dogs",luckydogs47@yahoo.com,(708) 224-1900,"Chicago",IL,60631,
"Lulu's Locker Rescue",luluslocker@gmail.com,708-325-8581,"Oak Forest",IL,60452,
"Macon County Animal Control and Care Center",adopt@sheriff-macon-il.us,217-425-4508,"Decatur",IL,62526,
"Macoupin County Animal Control and Adoption Center",administrator@macoupincountyil.gov,(217) 854-4024,"Carlinville",IL,62626,
"Maggie's Mutt Mission",amy.king100@yahoo.com,,"Belleville",IL,62221,
"Magnificent Mutts Rescue",magmuttsrescue@aol.com,,"Hillside",IL,60162,
"Mason County Pets Without Parents",donate4happytails@yahoo.com,309-562-7240,"Easton",IL,62633,
"McHenry County Animal Control & Adoption Center",mcac@co.mchenry.il.us,815-459-6222,"Crystal Lake",IL,60014,
"McNabb Veterinary/Putnam County Animal Control",mcvet1@pcwildblue.com,(815) 882-2000,"Mcnabb",IL,61335,
"Mending Hearts Rescue",mendingheartsrescue@yahoo.com,779-200-4495,"Winnebago",IL,61088,
"Metroeast Lab Rescue",cindyscrittercamp@yahoo.com,618 344 4096,"Maryville",IL,62062,
"Midwest Akita Rescue Society-Chicago",marsakita@sbcglobal.net,773-594-9302,"Chicago",IL,60631,
"Midwest Animal Rescue Service",dogsfrommars@aol.com,(312) 505-1471,"Murphysboro",IL,62966,
"Midwest Shiba Inu Rescue [MSIR]",president@shibarescue.org,(630) 225-5046,"Gurnee",IL,60031,
"Mobile Mutts Rescue",resqmom5@gmail.com,,"Champaign",IL,61821,
"Montgomery County Animal Control",mcaco@montgomeryco.com,217-532-3334,"Hillsboro",IL,62049,
"My Loveable Angels",myloveableangels@mail.com,(309) 532-3700,"Bloomington",IL,61701,
"Naperville Area Humane Society",info@naperhumane.org,(630) 420-8989,"Naperville",IL,60563,
"NAWS Humane Society",stacy@nawsus.org,708-478-5102,"Mokena",IL,60448,
"New Beginnings For Cats Shelter",jennifer.katajamaki@yahoo.com,815-472-4734,"Bourbonnais",IL,60914,
"New Start Dog Rescue of Illinois",newstartrescue@gmail.com,(331) 645-3686,"Warrenville",IL,60555,
"On Angels' Wings, Inc.",oawanimalwelfare@yahoo.com,224-688-9739,"Crystal Lake",IL,60014,
"Once Upon A Prayer",onceuponaprayerrescue@gmail.com,(618) 593-2356,"O Fallon",IL,62269,
"One Tail at a Time",heatherotat@gmail.com,,"Chicago",IL,60625,
"Open Doors Animal Rescue",opendoorsanimal@gmail.com,224-535-9076,"La Grange Park",IL,60526,
"Orphans of the Storm Animal Shelter",info@orphansofthestorm.org,(847) 945-0235,"Deerfield",IL,60015,
"Ottawa Veterinary Hospital",melville1991@yahoo.com,815-433-1206,"Ottawa",IL,61350,
"P.F.S. Animal Shelter",pfs@ocslink.com,309-446-9721,"Edwards",IL,61517,
"Paradise Pet Hotel & Day Spa",kasia52@comcast.net,309-662-0880,"Bloomington",IL,61704,
"Partners For Pets",partners4petsadoptions@yahoo.com,(618) 540-7387,"Troy",IL,62294,
"Past Rescue",thepastrescue@gmail.com,,"Fairview Heights",IL,62208,
"Paul Warner Rescue",paul_warner_rescue@yahoo.com,,"Paris",IL,61944,
"Paws and Purrs Humane Society",pawsandpurrs@prodigy.net,630-897-8738,"Montgomery",IL,60538,
"PAWS CARE of Montgomery County",pawscare@hotmail.com,(217) 313-3015,"Hillsboro",IL,62049,
"Paws for Life",pawsforlifespringfield@gmail.com,,"Springfield",IL,62702,
"PAWS Humane Society",sagolan9@aol.com,(815) 299-7297,"Rockford",IL,61126,
"Paws Up 4 Rescue",pawsup4rescue@gmail.com,,"Joliet",IL,60436,
"Pawsitive Impact Pet Rescue",pip.rescue@gmail.com,(815) 530-5399,"Joliet",IL,60435,
"Peace for Pits, Inc",peaceforpitsrescue@gmail.com,312-834-3747,"Villa Park",IL,60181,
"Pei Land",peachesash@aol.com,6308818091,"Plano",IL,60545,
"Peoria Animal Welfare Shelter",paws@peoriacounty.org,309-672-2440,"Peoria",IL,61603,
"Perfect Paws Animal Rescue",kirstie@perfectpawsanimalrescue.org,(843) 499-2886,"Braidwood",IL,60408,
"Perfect Pooches Adoption Agency",info@perfectpooches.org,,"Romeoville",IL,60446,
"Perry County Humane Society",pchsinfo@yahoo.com,(618) 542-3647,"Du Quoin",IL,62832,
"Pet Central Helps!",info@petcentralhelps.org,,"Normal",IL,61761,
"PET PROJECT INC.",petprojectinc@gmail.com,815 795 9663,"Marseilles",IL,61341,
"Petropolis Adoptions",petropolisinc@yahoo.com,(847) 201-6536,"McHenry",IL,60050,
"Pets Are Worth Saving Inc. (PAWS)",pawsplace1@yahoo.com,(618) 833-3647,"Anna",IL,62906,
"Piatt County Animal Shelter",piattanimals@hotmail.com,217-762-7227,"Monticello",IL,61856,
"Pittie Please Rescue",info@pittiepleaserescue.org,,"Woodridge",IL,60517,
"Players for Pits, NFP",info@playersforpits.com,,"Warrenville",IL,60555,
"Pound Pets Inc.",poundpetsinc@gmail.com,,"Jerseyville",IL,62052,
"Project Adoptable",projectadoptable@gmail.com,,"Chicago",IL,60613,
"Project Hope Humane Society",info@projecthopehumanesociety.org,618-524-8939,"Metropolis",IL,62960,
"Puppy Rescue 911, Inc.",puppyrescue911@yahoo.com,,"Chester",IL,62233,
"Quincy Humane Society",adoptpet@adams.net,(217)-223-8786,"Quincy",IL,62301,
"R.U.F.F.  Rescuing Unwanted Furever Friends",ruffrescue@outlook.com,(217) 840-9189,"Greenup",IL,62428,
"Ragdoll Rescue USA/International",ragdollrescueusa@yahoo.com,,"O Fallon",IL,62269,
"Randolph County Humane Society",hsnyder@randolphhumane.org,(618) 443-3363,"Sparta",IL,62286,
"Raven's Husky Haven and Rescue",ravenshuskyhavenandrescue@gmail.com,815-508-8007,"Sycamore",IL,60178,
"REACH Rescue Inc.",info@reachrescue.org,(847) 566-6799,"Mundelein",IL,60060,
"Red Door Animal Shelter",info@reddoorshelter.org,(773) 764-2242,"Chicago",IL,60645,
"REGAP of Illinois, Inc.",regap1@juno.com,(815) 538-3647,"Mendota",IL,61342,
"Rescue ME Clifford",info@rescuemeclifford.org,(217) 808-2543,"Paris",IL,61944,
"Rescue Tails Animal Welfare",mltherese@gmail.com,,"Lincolnwood",IL,60712,
"Rescue Warriors Corp",info@rescuewarriorscorp.org,,"Elgin",IL,60120,
"Rescued Heart Animal Hospital",rescuedheartanimalhospital@ymail.com,309-346-2330,"Pekin",IL,61554,
"Riley's Rescue Foundation-RRF",info@rileysrescuefoundation.org,,"Streamwood",IL,60107,
"River Valley Animal Rescue",shelter@rivervalleyanimalrescue.org,815-507-5007,"Momence",IL,60954,
"Roll Over Animal Rescue, Inc (ROAR)",roar4dogs@hotmail.com,,"Des Plaines",IL,60018,
"Romeoville Humane Society",romeovillehumanesociety@yahoo.com,877-813-7300,"Romeoville",IL,60446,
"Rover Rescue",info@roverrescue.org,(630) 897-7454,"Aurora",IL,60542,
