Name,Email,Phone,City,State,Zip,Website
"His Hands Extended Sanctuary",tanya@hishands-extendedsanctuary.com,937-631-1851,"St. Paris",OH,43072,
"Holmes County Dog Warden's Department",holmescountydogwarden@gmail.com,(330) 674-6301,"Millersburg",OH,44654,
"Hood Catz Rescue",hoodcatz@yahoo.com,,"Cleveland",OH,44109,
"House of Mews Rescue",houseofmewsrescue@gmail.com,4404946397,"Cleveland",OH,44124,
"Howl At The Moon Siberian Husky Rescue",howlatthemoon@columbus.rr.com,740-586-8934,"Zanesville",OH,43701,
"Humane Association of Warren County",jh@homelesspets.org,513-695-1176,"Lebanon",OH,45036,
"Humane Ohio",adoptions@humaneohio.org,(419) 250-7925,"Toledo",OH,43613,
"Humane Society of Adams County Inc.",adamscountyanimals@gmail.com,937-544-8585,"West Union",OH,45693,
"Humane Society of Delaware County",hsdcoffice@hsdcohio.org,(740) 369-7387,"Delaware",OH,43015,
"Humane Society of Greater Dayton",info@hsdayton.org,937-268-PETS,"Dayton",OH,45417,
"Humane Society of Hancock County",jess@hancockhumanesociety.com,(419) 423-1664,"Findlay",OH,45840,
"Humane Society of Madison County",adoptions@hsmcohio.org,(614) 879-8368,"West Jefferson",OH,43162,
"Humane Society of Preble County",adoptprebleco@yahoo.com,937-456-PETS (7387),"Eaton",OH,45320,
"Humane Society of Richland County",adoptourstrays@yahoo.com,(419) 774-4795,"Mansfield",OH,44906,
"Humane Society of Sandusky County",humanesocietyofsanduskycounty@yahoo.com,419-334-4517,"Fremont",OH,43420,
"Humane Society of Summit County",info@summithumane.org,(330) 487-0333,"Twinsburg",OH,44087,
"Humane Society of the Ohio Valley",manager@hsov.org,740-373-5959,"Marietta",OH,45750,
"Humane Society serving Crawford Co.",cchs@crawfordhumane.com,(419) 562-9149,"Bucyrus",OH,44820,
"Hunter's Hope Dog Rescue",huntershoperescue@gmail.com,,"Westlake",OH,44145,
"I Have A Dream Rescue Organization",adoption@ihadro.org,,"Blacklick",OH,43004,
"IM DINGO",imdingo@outlook.com,,"Chagrin Falls",OH,44023,
"Independence Animal Shelter",indyshelter@aol.com,216-524-3940,"Independence",OH,44131,
"Indian Summers Border Collie Rescue OAIC, Inc.",animaltalker1@juno.com,330-862-0307,"Minerva",OH,44657,
"Itty Bitty Kitty Committee Inc",ittybittykittycom@yahoo.com,,"Canton",OH,44708,
"Jefferson County Humane Society",petfinder@jc-hs.org,(740) 314-5583,"Wintersville",OH,43952,
"Josephs Legacy",adopt@josephslegacyrescue.org,(513) 465-6454,"Middletown",OH,45042,
"Kaleidoscope K9s",kaleidoscopek9s@yahoo.com,,"Seville",OH,44273,
"Kamm's Cat Guardians",kcgvols@gmail.com,216-659-4434,"Cleveland",OH,44135,
"Kathy Deptola Animal Rescue",kdanimalrescue@gmail.com,(440) 862-0610,"Huntsburg",OH,44046,
"Keepers of the Bond",deneenansley@yahoo.com,,"Dayton",OH,45402,
"Kind Hands 4 Paws",kindhands4paws@gmail.com,(740) 819-5328,"Zanesville",OH,43702,
"Kitten Krazy Inc.",wynnek@kittenkrazy.org,330-591-4408,"Medina",OH,44256,
"Knox County Animal Shelter",dogwarden@co.knox.oh.us,740-393-6713,"Mount Vernon",OH,43050,
"Knox County Humane Society",sheltera@yahoo.com,7403922287,"Mount Vernon",OH,43050,
"Labrador Retriever Rescue of Cincinnati,Inc.",info@rescuealab.com,513-543-3000,"Cincinnati",OH,45255,
"Lake Erie Labrador Retriever Rescue",ed@lelrr.org,(419) 885-2471,"Medina",OH,44256,
"Lake Humane Society",adopt@lakehumane.org,(440) 951-6122,"Mentor",OH,44060,
"Lakewood Animal Shelter",cclasweb@gmail.com,(216) 529-5020,"Lakewood",OH,44107,
"Lazarus Rescues",lazarus.rescue@gmail.com,,"Findlay",OH,45840,
"League for Animal Welfare",anne@lfaw.org,(513) 735-2299,"Cincinnati",OH,45103,
"Legacy Dog Rescue of Ohio, Inc",legacy_blase@aol.com,,"Youngstown",OH,44513,
"Licking County Humane Society",info@lchspets.org,740-323-2100,"Heath",OH,43055,
"Lil Paw Prints Animal Rescue Haven",robynm@lilpawprintsanimalrescuehaven.org,513-615-6726,"Loveland",OH,45140,
"LINK Animal Rescue",linkanimalrescue@gmail.com,,"Lebanon",OH,45036,
"Little Love Bugs Rescue",lovebugsrescue@gmail.com,,"Cuyahoga Falls",OH,44221,
"Live Love Rescue",apps@liveloverescueohio.com,216-769-7000,"Cleveland",OH,44101,
"Louie's Legacy Animal Rescue",info@louieslegacy.org,,"Cincinnati",OH,45247,
"Love-A-Stray",info@loveastraydog.com,(216) 314-0321,"Avon Lake",OH,44012,
"Lucas County Canine Care & Control",lsimmons@co.lucas.oh.us,(419) 213-2800,"Toledo",OH,43602,
"Lucas County Pit Crew",pitcrewapplication@gmail.com,,"Toledo",OH,43615,
"Lucky Paws Animal Rescue",luckypawsrescue@yahoo.com,(216) 556-0811,"Garfield Heights",OH,44125,
"Luv4K9s",luv.4k9s@hotmail.com,,"Dayton",OH,45431,
"Luvabulls Rescue Inc",luvabullsrescue@gmail.com,,"Middletown",OH,45042,
"LuvFurMutts Animal Rescue",applications.luvfurmutts@gmail.com,,"Cincinnati",OH,45231,
"Maggies Mission",maggiesmissionrescue@gmail.com,,"Wadsworth",OH,44281,
"Mahoning County Dog Pound & Adoption Center",dogwarden@mahoningcountyoh.gov,(330) 740-2205 ext. 1,"Youngstown",OH,44509,
"Maple Hill Farm Toy Breed Rescue",daporter_44822@yahoo.com,,"Butler",OH,44822,
"Marilyns Voice Inc.",contact@marilynsvoice.org,,"Mentor",OH,44061,
"Max's Animal Mission",maxsanimalmission@gmail.com,(614) 565-9769,"Columbus",OH,43228,
"Medina County Animal Shelter",dogscats@frontier.com,330-725-9121,"Medina",OH,44256,
"Meigs A.A.R.F.",sbushong1023@yahoo.com,740-985-9815,"Long Bottom",OH,45743,
"Meigs County Dog Shelter",meigscountydogshelter15@gmail.com,(740) 992-3779,"Pomeroy",OH,45769,
"Mercy's Door Pet Rescue Inc.",info@mercysdoorpetrescue.org,,"Greenwich",OH,44837,
"Miami Valley Pit Crew",collette4mvpc@gmail.com,,"Dayton",OH,45429,
"Mid-Ohio Animal Welfare League",midohioawl@yahoo.com,,"Mansfield",OH,44907,
"Miller Safe House",adoptions@millersafehouse.org,(614) 908-1095,"New Albany",OH,43054,
"Mini Mutts Rescue",nels44077@yahoo.com,,"North Olmsted",OH,44070,
"Morrow County Dog Shelter",dogwarden@morrowcountyohio.gov,419-946-1747,"Mount Gilead",OH,43338,
"Multiple Breed Rescue",multiplebreedrescue@gmail.com,,"Elyria",OH,44035,
"Muskingum County Dog Warden & Adoption Center",dogwarden@muskingumcounty.org,(740) 453-0273,"Zanesville",OH,43701,
"Mutts in a Rut Rescue, Inc.",muttsinarutrescue@gmail.com,,"Cleveland",OH,44111,
"My Young & Old Fur Babies Rescue",myofbrescue@hotmail.com,(740) 472-9828,"Woodsfield",OH,43793,
"Myles Ahead Animal Sanctuary  Rescue",mylesaheadrescue@gmail.com,(513) 673-4012,"Maineville",OH,45039,
"NE Ohio Greyhound Rescue, Inc.",info@neogreyhound.com,(440) 364-4838,"Geneva",OH,44041,
"Neighborhood Cat Helpers",cincynch@gmail.com,513-720-6392,"Cincinnati",OH,45236,
"New Albany Pet Rescue",napr411@gmail.com,(614) 206-4001,"New Albany",OH,43054,
"New Beginnings Animal Center",newbeginningsanimalcenter@yahoo.com,(740) 818-4522,"Athens",OH,45701,
"New Carlisle Friends of Felines, Inc.",ncfof@outlook.com,,"Medway",OH,45344,
"New Lease on Life",adoptnll@yahoo.com,3303978270,"Struthers",OH,44471,
"Nileydog Rescue",info@nileydogrescue.org,,"Cincinnati",OH,45208,
"No Pawz Left Behind of Ashland Ohio",nopawzleftbehind@gmail.com,,"Ashland",OH,44805,
"Northeast Ohio Lab Rescue",dcpress@cboss.com,(330) 538-2215,"North Jackson",OH,44451,
"OAR",info@ohioalleycat.org,(513) 871-7297,"Cincinnati",OH,45209,
"OASIS Animal Shelter",oasisanimal@wmconnect.com,(440) 775-4101,"Oberlin",OH,44074,
"Ohio American Eskimo Rescue",ohioeskierescue@outlook.com,,"Maineville",OH,45039,
"Ohio Basset Hound Rescue Inc.",babynugs2003@yahoo.com,(513) 625-2036,"Goshen",OH,45122,
"Ohio Cattle Dog Rescue Team",info@ocdrescueteam.org,,"Creston",OH,44217,
"Ohio Fuzzy Pawz Shih Tzu Rescue",adoptioninquiries@ohiofuzzypawz.org,,"Pataskala",OH,43062,
"Ohio House Rabbit Rescue",bmaywshs@aol.com,614-263-8557,"Columbus",OH,43214,
"Ohio Humane Association",ohiohumane@gmail.com,,"Akron",OH,44333,
"Ohio Humane Rescue Association",ohranimals@gmail.com,(330) 410-6924,"Spencer",OH,44275,
"Ohio Labrador Retriever Rescue Services",luvalabrador2010@aol.com,937-890-0325,"Vandalia",OH,45377,
"Ohio Rottweiler Rescue",rottrod2@aol.com,,"Sunbury",OH,43074,
"Ohio Shorthair Rescue, Inc.",cheryl@ohioshorthairrescue.org,,"Canfield",OH,44406,
"Ohio SPCA & Humane Society",ohiospca@gmail.com,(419) 991-1775,"Lima",OH,45807,
"Ohio Valley Pembroke Welsh Corgi Club",neenapembroke@gmail.com,(513) 227-3168,"Centerburg",OH,43011,
"One At A Time K-9 Rescue",oneatatimek9rescue@gmail.com,(440) 853-8398,"Painesville",OH,44077,
"One of a Kind Pets",ooak@oneofakindpets.com,330-865-6200,"Akron",OH,44313,
"Operation Warm & Cozy",julie@operationwarmncozy.com,330-364-7190,"New Philadelphia",OH,44663,
"Our English Setter Rescue",oesrinfo@gmail.com,,"Hilliard",OH,43026,
"Our Mission Dog Rescue",omdrescue2015@gmail.com,,"Lewis Center",OH,43035,
"Pack Pride Sanctuary",packpridesanc@gmail.com,(216) 633-7892,"Cleveland",OH,44105,
"Painted Acres Animal Rescue",vcpoundrescue2000@yahoo.com,740-596-4070,"Zaleski",OH,45698,
"Pampered Pets",judyliptak@yahoo.com,(216) 739 0705,"Cleveland",OH,44109,
"Pampered Pets Animal Rescue",info@pamperedpetsanimalrescue.org,,"Cincinnati",OH,45201,
"Papillon Haven Rescue",ebaugh.pse@gmail.com,,"Columbus",OH,43221,
"Parma Animal Shelter. Inc",info@parmashelter.org,(440) 885-8014,"Parma",OH,44134,
"Paw Crazy",info@pawcrazy.org,,"Canton",OH,44718,
"Paw Patrol",adoptions@pawpatroldayton.com,,"Kettering",OH,45429,
"Paw Platoon",jenpoulos6@gmail.com,,"Youngstown",OH,44513,
"Pawprint Paradise",puppyluvxx912@yahoo.com,TEXT 330-281-9642,"Diamond",OH,44412,
"PAWS",adoption@pawsohio.org,440-442-PAWS,"Cleveland",OH,44124,
"Paws And Whiskers Cat Shelter Inc.",pawsandwhiskers1@aol.com,419-536-1914,"Toledo",OH,43615,
"Paws Animal Shelter",pawsurbana@hotmail.com,937-653-6233,"Urbana",OH,43078,
"Paws for Miles, Inc",jennifer@pawsformiles.org,(513) 290-8817,"Loveland",OH,45140,
"PAWS WITH PRIDE",adopt@pawswithpride.org,,"Akron",OH,44685,
"Peace for Paws Ohio",adopt@peaceforpawsohio.org,(614) 560-0030,"Dublin",OH,43017,
"Peaches Bully Rescue",peachesbullyrescue@gmail.com,(262) 894-9590,"West Chester",OH,45069,
"Peppermint Pig Animal Rescue and Peppermint Pig Thrift & Gift",pparescue@gmail.com,(513) 474-0005,"Cincinnati",OH,45249,
"PERRY COUNTY ANIMAL RESCUE",muckyuck@gmail.com,,"New Lexington",OH,43764,
"Perry County Dog Shelter",peshelter@perrycountyohio.net,(740) 342-3795,"New Lexington",OH,43764,
"Perry County Humane Society",bevandjack1@gmail.com,614-284-1465,"Corning",OH,43748,
"PetPromise",pets@petpromise.org,614-738-2149,"Columbus",OH,43215,
"PetResQ Ohio",pet.resq@yahoo.com,440-320-2723/	216-308-3452,"Lagrange",OH,44050,
"Pets Without Parents Columbus",pets@petswithoutparents.net,614-267-PAWS,"Columbus",OH,43214,
