Name,Email,Phone,City,State,Zip,Website
"Corner of Kindness",adoptions@cornerofkindness.org,www.cornerofkindness.org,"St. Bonifacius",MN,55375,
"Crossroads Animal Shelter",info@crossroadsshelter.org,763-684-1234,"Buffalo",MN,55313,
"Doberman Rescue Minnesota",adoption@dobermanrescueminnesota.com,(651) 256-2294,"Minneapolis",MN,55403,
"Duke Memorial~Redwood Area Animal Shelter",adoptashelteranimaltoday@gmail.com,507-644-DUKE (3853),"Redwood Falls",MN,56283,
"Ellie's Legacy Pet Rescue",karen@ellieslegacy.org,,"Alexandria",MN,56308,
"Emotional Rescue",emotional.rescue1@outlook.com,(320) 400-3647,"Hastings",MN,55033,
"FaerieLand Rescue",faerielandrescue@gmail.com,(612) 414-4073,"Anoka",MN,55303,
"Faribault County Humane Society",ddundas@bevcomm.net,(507) 893-3034,"Blue Earth",MN,56013,
"Friends Of Animals Humane Society",info@foaonline.org,(218) 879-1655,"Cloquet",MN,55720,
"Fur-Ever Home Rescue",info@fureverhomerescue.com,6517074701,"Fridley",MN,55432,
"Furball Farm Pet Sanctuary",cclbv6@gmail.com,6127910425,"Lakeville",MN,55044,
"Gemini Rottweiler and Pitbull Rescue, Inc.",mjw96@frontiernet.net,,"Madison",MN,56256,
"Gentle Touch Animal Sanctuary",gtas8899@mail.com,(763) 568-8311,"Minneapolis",MN,55411,
"Good Karma Animal Rescue of MN",adoptions.goodkarma@gmail.com,,"Maple Grove",MN,55369,
"Grant County Humane Society in the Fjoslien Animal Shelter",gchumsoc@runestone.net,(218) 685-6220,"Elbow Lake",MN,56531,
"Great River Rescue",director@greatriverrescue.com,(218) 751-7910,"Bemidji",MN,56601,
"Grey Face Rescue and Retirement",adoption@greyfacerescue.org,,"Saint Cloud",MN,56303,
"Greyhound Pets of America Minnesota",info@gpa-mn.org,763.785.4000,"Minneapolis",MN,55418,
"H.E.A.R.T-Helping Every Animal Rescue Team",heartrescue2016@gmail.com,5632020141,"Caledonia",MN,55921,
"Happy Tails Rescue",happy@tailsrescue.org,(612) 588-0188,"Maple Grove",MN,55311,
"Hawk Creek Animal Shelter",shelter@thehskmc.com,(320) 235-7612,"Willmar",MN,56201,
"Heading Home K9 Rescue",hhk9rescuemn@gmail.com,,"Minneapolis",MN,55438,
"Heart of a Border Collie Rescue",adopt@hoabcr.org,,"St. Paul",MN,55106,
"Heart of Minnesota Animal Shelter of McLeod County",kitties_doggies@hotmail.com,320-234-9699,"Hutchinson",MN,55350,
"Hiawatha Animal Humane Society",hiawathaanimal@hotmail.com,651-448-0396,"Lake City",MN,55041,
"Homeward Bound Rescue",cheryl.hwb1@gmail.com,763-295-3116,"Monticello",MN,55362,
"Hope for Homes Animal Rescue",hope4homesanimalrescue@hotmail.com,(901) 270-7352,"Mankato",MN,56001,
"Humane Society of Freeborn County",hs_of_fc@hotmail.com,(507)377-8501,"Albert Lea",MN,56007,
"Humane Society of Goodhue County",info@hsgcpets.org,(651) 388-5286,"Red Wing",MN,55066,
"Humane Society of Otter Tail County",shelter@humanesocietyotc.org,(218) 739-3494,"Fergus Falls",MN,56537,
"Humane Society of Polk County, Inc.",hspolkcounty@gmail.com,(218) 281-7225,"Crookston",MN,56716,
"Humane Society of Swift County",hssc01@hotmail.com,320-808-3497,"Benson",MN,56215,
"Humane Society of the Lakes",rachel@hsofthelakes.org,(218) 847-0511,"Detroit Lakes",MN,56501,
"Italian Greyhound Rescue (IGCA) of Minnesota and North Dakota",ndigrescue@gmail.com,,"Moorhead",MN,56560,
"K.A.R.E. ( Kathy's Animal Rescue Express )",kareexpress@gmail.com,320-232-7142,"Ogilvie",MN,56358,
"K9 Rescue and Rehoming",k9rescueandrehoming.outreach@gmail.com,320-282-4439,"Cokato",MN,55321,
"K9 Rescue of Faribault County",suemensing58@hotmail.com,507-520-4388,"Winnebago",MN,56098,
"Katann Chow Rescue of Southwestern Minnesota",katannchow@mchsi.com,507-283-4576(please use email),"Luverne",MN,56156,
"Kind Veterinary Clinic",alainabear919@yahoo.com,(507) 931-4700,"Saint Peter",MN,56082,
"Kitten Care Group MN",kittencaregroupmn@gmail.com,,"Kasota",MN,56050,
"La Crescent Animal Rescue",info@lacrescentanimalrescue.com,507-895-2066,"La Crescent",MN,55947,
"Lacys Legacy Scottie and Westie Rescue",lacyslegacyrescue@gmail.com,763-221-0375,"Buffalo",MN,55313,
"Lake County Humane Society",lakecountyhumanesociety@gmail.com,218-834-5806,"Two Harbors",MN,55616,
"Lake of the Woods Humane Society",lowhumanesociety@gmail.com,(218) 434-1444,"Baudette",MN,56623,
"Lakes Area Humane Society",lahs@gctel.net,(320) 759-2260,"Alexandria",MN,56308,
"Land of Lakes Dog Rescue",landoflakesdogrescue@aol.com,,"Lakeville",MN,55044,
"Last Hope Inc.",mail@last-hope.org,(651) 463-8747,"Farmington",MN,55024,
"Lucky's Place",jan@luckysplace.org,320-241-1829,"Sauk Rapids",MN,56379,
"Luvachin Rescue",info@luvachinrescue.org,,"St. Paul",MN,55111,
"Margo's Menagerie",ccstech2@mchsi.com,(507) 836-6897,"Slayton",MN,56172,
"Martin County Humane Society",pawprints01@hotmail.com,(507) 238-1885,"Fairmont",MN,56031,
"Mending Spirits Animal Rescue",mendingspirits@gmail.com,,"Mankato",MN,56001,
"Mesabi Humane Society",mhsanimals@yahoo.com,218-741-7425,"Virginia",MN,55792,
"Midwest Old English Sheepdog Rescue",nancyhakala@aol.com,612-741-0230,"Minneapolis",MN,55437,
"Minneapolis Animal Care and Control",pet.licensing@minneapolismn.gov,(612) 673-6222,"Minneapolis",MN,55411,
"Minnesota Basset Rescue",mnbassetrescue@gmail.com,(612) 568-8350,"Minneapolis",MN,55418,
"Minnesota Birddog Rescue",lisa@luckypets.net,651-642-9636,"Saint Paul",MN,55104,
"Minnesota Boxer Rescue",info@minnesotaboxerrescue.onmicrosoft.com,(763) 647-3037,"Woodbury",MN,55125,
"Minnesota Companion Rabbit Society",info@mncompanionrabbit.org,651-768-9755 (voice mail),"Edina",MN,55439,
"Minnesota Humane Society",info@mnhumane.org,(651) 665-9311,"Saint Paul",MN,55125,
"Minnesota Pit Bull Rescue",adopt@mnpitbull.com,,"Saint Paul",MN,55104,
"Minnesota Spay/Neuter Project",minnesotaspayneuterproject@yahoo.com,,"Minneapolis",MN,55419,
"Minnkota Persian Rescue",minnkotapersian@gmail.com,(608) 630-2581,"Lakeville",MN,55044,
"MN Boston Terrier Rescue",barbarasbostons@yahoo.com,651/254-9874,"Minneapolis",MN,55407,
"MN PAWS",minnesotapaws@gmail.com,,"St. Paul",MN,55109,
"MN Pocket Pet Rescue",info@mnpocketpetrescue.org,(612) 460-1529,"Saint Paul",MN,55106,
"Morrison County Animal Humane Society",mcahssocial@gmail.com,(320) 632-0703,"Little Falls",MN,56345,
"Mower County Humane Society",chrissharp@charter.net,(507) 437-9262,"Austin",MN,55912,
"MUSHR - Minnesota's Unwanted Siberian Husky Rescue",mushremail@gmail.com,(612) 800-3200,"Minneapolis",MN,55417,
"No Dog Left Behind Rescue",info@ndlbrescue.org,612.354.6352,"Brooklyn Center",MN,55429,
"No Kitten Left Behind-MN",amtauer@hotmail.com,,"St Paul",MN,55101,
"Northern Lakes Rescue",info@northernlakesrescue.org,,"Pequot Lakes",MN,56472,
"Northern Lights Greyhound Adoption",guber2nac@aol.com,763-754-9754,"Coon Rapids",MN,55448,
"NorthStar Shih Tzu Rescue",northstarshihtzurescue@gmail.com,,"Tonka Bay",MN,55331,
"Northwest Minnesota Aussie Rescue",northwestminnesotaaussierescue@yahoo.com,701-388-4265,"Ada",MN,56510,
"parrothelp.com",wendy@parrothelp.com,(612) 208-2203,"Plymouth",MN,55446,
"PAWS (Precious Animals Worth Saving",pawsofjackson@gmail.com,(507) 841-1834,"Jackson",MN,56143,
"Paws First",pawsfirstrescue@hotmail.com,,"South Saint Paul",MN,55075,
"Pennington County Humane Society",pawstrf@pawstrf.org,(218) 681-8045,"Thief River Falls",MN,56701,
"Pet Adoption of Cannon Valley",pacvrescue@gmail.com,1-888-734-4414,"Cannon Falls",MN,55009,
"Pet Haven Inc. of Minnesota",director@pethavenmn.org,(952) 831-3825,"Minneapolis",MN,55419,
"Pet Project Rescue",info@petprojectrescue.com,,"Minneapolis",MN,55458,
"Pet Projects",petprojectsrescue@hotmail.com,(952) 200-2884,"Nerstrand",MN,55053,
"Pets Abandoned Wanting Support",julieh@brainerd.net,218-639-PAWS (7297),"Motley",MN,56466,
"PICKET FENCE POODLE RESCUE",gail@picketspoodles.com,,"Elk River",MN,55330,
"PNC Midwest Rescue",pncrescue@yahoo.com,,"St. Paul",MN,55117,
"Pope County Humane Society",pchspets@gmail.com,(320) 634-4761,"Glenwood",MN,56334,
"Prairie's Edge Humane Society",info@prairiesedgehs.org,(507)664-1035,"Northfield",MN,55057,
"Precious Paws Humane Society of Chisholm",preciouspaws2011@hotmail.com,(218) 254-3300,"Chisholm",MN,55719,
"Protecting Paws Animal Rescue",adoptions.protectingpaws@gmail.com,(952) 288-3668,"Lakeville",MN,55044,
"Puppy Rescue of Minnesota",puppyrescueofmn@gmail.com,,"Minneapolis",MN,55429,
"Puppy Tails Rescue",puppytailsrescue@hotmail.com,,"Oakdale",MN,55128,
"Purrs - N - Paws",shelleypurr@msn.com,763-421-8254,"Anoka",MN,55303,
"PurrsnicKitty Cat Rescue",marytibo10@gmail.com,,"Faribault",MN,55021,
"Red Lake Rosie's Rescue",adoptrlrr@gmail.com,,"St. Paul",MN,55127,
"Redemption Road Rescue",redemptionroadrescue@q.com,(612) 978-1284,"Crystal",MN,55428,
"Rescue 55021",rescue55021@gmail.com,(507) 838-1661,"Faribault",MN,55021,
"Rescue Alliance Minnesota",zimmys4@yahoo.com,,"Saint Michael",MN,55376,
"Rescued Pets Are Wonderful",rpawrescue@gmail.com,(763) 757-8204,"Blaine",MN,55449,
"Rescued Tails Animal Sanctuary",woofda@centurytel.net,(715) 468-7784,"Wyoming",MN,55092,
"Ridgewater Paws & Claws",ridgewaterpawsandclaws@gmail.com,,"Willmar",MN,56201,
"Ruff Start Rescue",info@ruffstartrescue.org,763.355.3981,"Princeton",MN,55371,
"S.O.S. Rescue Relief, Inc.",s.o.s.representative@gmail.com,763-205-2832,"Plymouth",MN,55447,
"Save-A-Bull",adoption@saveabullmn.org,,"Minneapolis",MN,55407,
"Saved By A Whisker Rescue",savedbyawhiskerrescue@gmail.com,,"Eagan",MN,55123,
"Saving Shepherds of Minnesota",savingshepherdsmn@gmail.com,,"Hugo",MN,55038,
"Saving Tails Animal Rescue",jennifer@savingtails.net,,"South Saint Paul",MN,55076,
"Schnauzer Rescue Mpls./St. Paul",pam@mspmsr.org,612-719-1213,"Saint Louis Park",MN,55340,
"Schnauzer Rescue of Minnesota",schnauzerrescueofmn@gmail.com,,"Cottage Grove",MN,55016,
"Secondhand Hounds",inquiry@secondhandhounds.org,,"Minnetonka",MN,55343,
"Shih Tzu Rescue of Minnesota",shtzrmn.general@yahoo.com,,"Eden Prairie",MN,55344,
"Small Dog Rescue of MN",info@smalldogsminnesota.org,,"Rochester",MN,55901,
"Southwest Metro Animal Rescue",swmetroanimalrescue@hotmail.com,952-368-PAWS (7297),"Chaska",MN,55318,
"Spot's Last Stop Canine Rescue",casey@spotslaststop.org,,"Prior Lake",MN,55372,
"St. Francis Animal Rescue",stfrancisaar@gmail.com,612-387-4869,"Forest Lake",MN,55079,
"Steele County Humane Society",steelecountyhumanesociety@gmail.com,507-451-4512,"Owatonna",MN,55060,
"Suzie's Cat Refuge",suzie_kins@hotmail.com,(612) 859-6628,"Minneapolis",MN,55421,
"Test NeAut Shelter DNR",daholbro+autorg@nerdery.com,(877) 664-6373,"Bloomington",MN,55431,
"The Babinski Foundation",adoptions@babinskifoundation.org,(218) 568-7387,"Pequot Lakes",MN,56472,
"The Kittens Cradle, Ltd",info@thekittenscradle.org,(612) 225-9820,"Anoka",MN,55303,
"The Rescue Crew",info@rescuecrew.org,,"Plymouth",MN,55447,
"TLC Canine Rescue",tlccaninerescue@aol.com,763-219-8764,"Brooklyn Park",MN,55443,
"Tracy Area Animal Rescue",tracyareaanimalrescue@yahoo.com,507-829-1379,"Tracy",MN,56175,
"Tri-County Humane Society",pets@tricountyhumanesociety.org,320-252-0896,"Saint Cloud",MN,56302,
"Tuff Start Rescue",tuffstartrescue@gmail.com,763-308-4996,"Blaine",MN,55434,
"Twin Cities Pet Rescue",info@twincitiespetrescue.org,,"St. Paul",MN,55128,
"Underdog Rescue, MN",inquiries@underdogrescuemn.com,,"Saint Louis Park",MN,55416,
"United Doberman Rescue and Canine Castaways of Minnesota",support@uniteddobermanrescue.org,(612) 405-8522,"Buffalo",MN,55313,
"Upper Midwest Great Dane Rescue",contact@thegreatdanerescue.com,763-210-1978,"Eagan",MN,55121,
"ValueCare Veterinary Clinic",info@valuecarevet.com,(952) 217-4365,"Chaska",MN,55318,
"Wags & Whiskers Animal Rescue of MN",tiffany4wags@gmail.com,,"minneapolis",MN,55417,
"Warm Fuzzies Animal Rescue Inc",petsitter99@yahoo.com,2185768534,"Duluth",MN,55805,
"Warrior Dog Rescue",info@warriordogrescue.com,,"Shakopee",MN,55379,
"Waseca County Animal Humane Society",wcahsadoptions@gmail.com,507-201-7287,"Waseca",MN,56093,
"Watonwan County Humane Society",petcompany@hotmail.com,,"Saint James",MN,56081,
"Wee3beasties: Saving the Strays",savingthestrays@hotmail.com,,"New Prague",MN,56071,
"Whisker Love Rescue",iluv2sigh@hotmail.com,218-256-0648,"Coon Rapids",MN,55433,
"Windmill Animal Rescue",windmillanimalrescue@yahoo.com,,"New Market",MN,55054,
"Winona Area Humane Society",wahs@hbci.com,(507) 452-3135,"Winona",MN,55987,
