Name,Email,Phone,City,State,Zip,Website
"Dream Home Rescue",dreamhomerescue@yahoo.com,,"Marlton",NJ,8053,
"EASEL",kazarchi@easelnj.org,609-883-0540,"Ewing",NJ,8628,
"East Coast Maine Coon Rescue",rescue@ecmcr.org,,"Hazlet",NJ,7730,
"East Coast Paws n Claws",ecpcrescue@gmail.com,(609) 549-0468,"Toms River",NJ,8753,
"Edison Municipal Animal Shelter",emasmanager@edisonnj.org,732-248-7278,"Edison",NJ,8817,
"Elaines Foundation for Homeless Felines",effeline@comcast.net,201-410-7280,"Lyndhurst",NJ,7071,
"Eleventh Hour Rescue",mainoffice@ehrdogs.org,9736640865,"Rockaway",NJ,7866,
"Fassa's Friends Boxer Rescue, Inc.",fassasfriends@gmail.com,(856) 889-0832,"Turnersville",NJ,8012,
"Father John's Animal House",info@fatherjohns.org,973-300-5909,"Lafayette",NJ,7826,
"Feeding The Forgotten",contact@feedingtheforgotten.org,,"Parsippany",NJ,7054,
"Feline Urban Rescue And Rehab Inc.",info@felineurbanrescueandrehab.org,610-588-7604,"Stewartsville",NJ,8886,
"Feral Angels",info@feralangels.org,856-204-CATS,"Camden",NJ,8104,
"Fetch Me A Home Pet Rescue",fetchmeahome@comcast.net,(609) 312-3063,"Lanoka Harbor",NJ,8734,
"Final Hope Animal Rescue and Sanctuary",info@finalhope.org,,"Jersey City",NJ,7307,
"FIVER Cats",info@fivercats.com,,"Montclair",NJ,7042,
"Fly Away Home Inc.",digdoggies3@aol.com,201-519-4708,"Palisades Park",NJ,7650,
"FOCAS",info@focasnews.org,201-943-4019,"Hasbrouck Heights",NJ,7604,
"For Bunny Sake Rabbit Rescue",forbunnysake@aol.com,,"Maple Shade",NJ,8052,
"For The Love of Birds",fortheloveofbirdsnj@gmail.com,(609) 582-4909,"Hightstown",NJ,8520,
"Forever Families for Felines",laydeejoey@aol.com,(908) 757-7030,"South Plainfield",NJ,7080,
"Forgotten Tails Inc",forgottentailsinc@gmail.com,,"Bloomfield",NJ,7003,
"FOWA",fowaadoptions@yahoo.com,(973) 902-7515,"Wayne",NJ,7470,
"Friends of Animal Control Solutions",acsrescue@yahoo.com,,"Whitehouse",NJ,8889,
"Friends of Homeless Animals",foha@sbcglobal.net,888-224-7045,"Hawthorne",NJ,7506,
"Friends of Linden Animal Shelter, Inc.",folasinfo@gmail.com,,"Linden",NJ,7036,
"Friends of Lord Stirling Stable",cbrosen@att.net,908.672.2806,"Basking Ridge",NJ,7920,
"Friends of Rocky Mount. Animals (F.O.R.Animals)",foranimals2002@aol.com,,"Cape May",NJ,8753,
"Friends of Sochi Dogs",info@sochidogs.org,,"Morristown",NJ,7960,
"Friends of the Clifton Animal Shelter",cliftondogs1@gmail.com,973-470-5936,"Clifton",NJ,7015,
"Fur Friends In Need, Inc.",imavegge@aol.com,732-829-1426,"Hazlet",NJ,7730,
"Furever Home Dog Rescue",fureverhomedogrescue@gmail.com,,"Randolph",NJ,7869,
"Furrever Friends Rescue & Volunteers, Inc.",adoptions@furreverfriendsrescue.org,(856) 845-8554,"Woodbury",NJ,8090,
"Furry Angels Rescue",furryangelsresq@gmail.com,Please Email!,"Elwood",NJ,8217,
"FurryTail Endings Canine Rescue",sdaniele@furrytailendingscaninerescue.org,,"Flemington",NJ,8822,
"Garden State German Shepherd Rescue",gsrescue@gsgsr.org,(201) 794-4746,"Millburn",NJ,7041,
"Gateway Regional Rescue NJ",grrnewjersey@gmail.com,,"Stewartsville,",NJ,8886,
"Gloucester County Animal Shelter",gcas@co.gloucester.nj.us,856-881-2828,"Clayton",NJ,8312,
"Good Karma Dog Rescue",goodkarmadogrescue@gmail.com,,"River Vale",NJ,7675,
"Green Mile Rescue",greenmilerescuenj@gmail.com,9737690804,"Morris Plains",NJ,7950,
"Greyhound Angels Adoption of New Jersey",gaagreyhounds@yahoo.com,856-292-8780,"Millville",NJ,8332,
"Greyhound Friends of New Jersey Inc",lelyman7@verizon.net,732-356-4370,"Cherry Hill",NJ,8034,
"GSP Rescue of NJ",gsprescuenj@hotmail.com,,"Oak Ridge",NJ,7438,
"Halfway Hounds",adopt@halfwayhounds.org,201-497-4DOG  (4364),"Park Ridge",NJ,7656,
"Happy Feet Cat Rescue",happyfeetcatrescue@gmail.com,201-867-4795,"Secaucus",NJ,7094,
"Happy Homes Animal Rescue",elaine@happyhomesinc.org,914-393-8292,"Old Bridge",NJ,8857,
"Happy Paws Rescue Inc.",happypawsrescue@gmail.com,(732) 597-4524,"South Plainfield",NJ,7080,
"Helping All Little Things",adoptions@halfrescue.com,,"Florence",NJ,8518,
"Here Kitty Kitty",lmeowser1@gmail.com,(862) 668-4454,"Paterson",NJ,7504,
"HiArbor, Inc.",hiarborcares@aol.com,609-432-5167,"Galloway",NJ,8205,
"High Mountain Animal Rescue, Inc.",rosco798@optonline.net,,"North Haledon",NJ,7508,
"Hodes Veterinary Group",seabreezegsd@aol.com,973-328-7113,"Mine Hill",NJ,7803,
"Holisticat Rescue and Rehabilitation",holisticatrnr@yahoo.com,,"Woodbridge",NJ,7095,
"Home For Good Dog Rescue",info@hfgdr.org,(908) 598-8212,"Berkeley Heights",NJ,7922,
"Home Free Animal Rescue",homefreeanimalrescue@gmail.com,(732) 692-7155,"Red Bank",NJ,7701,
"Home Sweet Home Animal Rescue",homesweethomeanimalrescue@hotmail.com,973-222-2199,"Denville",NJ,7834,
"Homeless Animal Rescue Team, Inc.",hartrescue213@yahoo.com,,"Westfield",NJ,7090,
"HOMELESS HEARTS DOG RESCUE",gone2thedawgz@yahoo.com,,"Somerset",NJ,8873,
"Homeless Paws",sherrispyder@aol.com,,"Manahawkin",NJ,8050,
"Hope For Animals",kittyadopt@gmail.com,(732) 549-1270,"Manalapan",NJ,7726,
"Horse Rescue United",lunar_aradia@yahoo.com,,"Howell",NJ,7731,
"Howling Woods Farm",luv2howl@optonline.net,732-534-5745,"Jackson",NJ,8527,
"Hudson County Animal League (HCAL)",adopt@hcalnj.org,201-200-1008,"Jersey City",NJ,7303,
"Hudson Haven Dog Rescue",hudsonhavendogrescue@gmail.com,2012401548,"Jersey City",NJ,7307,
"Hug-a-Bunny Rabbit Rescue, Inc.",hugabunny@gmail.com,,"Waldwick",NJ,7463,
"Hugs and Hope For Homeless Pets",hugsandhopeforhomelesspets@gmail.com,,"New Brunswick",NJ,8903,
"Hugs For Hounds",lilbearsclaw@gmail.com,,"Washington Township",NJ,7676,
"Humane Society of Bergen County/Lost Pet Inc.",hsbcnj@aol.com,(201)896-9300,"Lyndhurst",NJ,7071,
"Humane Society of Ocean City",info@hsocnj.org,(609) 398-9500,"Ocean City",NJ,8226,
"Hunterdon Somerset Animal Rescue Center",hunterdonsomersetarc@gmail.com,908-892-8166,"Bridgewater",NJ,8807,
"Husky House",huskyhouseinc@gmail.com,email only please,"Matawan",NJ,7747,
"Island Puppy Rescue, Inc.",islandpups@msn.com,,"Middlesex",NJ,8846,
"It's a Dogs Life Rescue of NJ",itsadogsliferescueofnj@yahoo.com,609-712-6144,"Cream Ridge",NJ,8514,
"Italian Greyhound Rescue Network-NJ/Eastern PA",cityiggies@me.com,212.387.0100,"Manalapan",NJ,7726,
"Its A Ruff Life Rescue",aruffliferescue@gmail.com,,"Hamilton",NJ,8690,
"J  and Co Rescue",jandcodogrescue@gmail.com,,"Franklinville",NJ,8322,
"Jefferson Township Municipal Pound",jtmpvolunteer@gmail.com,(973) 663-3241,"Lake Hopatcong",NJ,7849,
"Jersey Girls Animal Rescue",jerseygirlsanimalrescue@gmail.com,,"South Plainfield",NJ,7080,
"Jersey Shore Animal Center",info@jerseyshoreanimalcenter.org,(732) 920-1600,"Brick",NJ,8723,
"Jersey Shore Animal Foundation",kim@jerseyshoreanimalfoundation.org,,"Lakehurst",NJ,8733,
"Jersey State Feline Fanciers Inc",jerseystatecatshow@comcast.net,(856) 753-9115,"Atco",NJ,8004,
"Jersey Tails",jerseytailscats@gmail.com,,"Jersey City",NJ,7302,
"JerseyCats",info@jerseycats.org,201.305.3436,"Jersey City",NJ,7303,
"Joa's Arc",joasarc@gmail.com,,"Audubon",NJ,8106,
"Joe Joe's Place Animal Sanctuary",staff@joejoesplace.org,(609) 451-0482,"Medford",NJ,8055,
"Jonah's Ark Animal Rescue",jonahsarkanimalrescue@gmail.com,(732) 232-5954,"Whiting",NJ,8759,
"K-9s In Need",sming@mingtech.net,email only,"Millstone",NJ,8535,
"Karma Cat + Zen Dog Rescue Society",adoption@karmacatzendog.org,732-568-4694,"East Brunswick",NJ,8816,
"Kimmy's Safe Haven Rescue",ksb08087@comcast.net,(609) 713-4278,"Little Egg Harbor Twp",NJ,8087,
"Kind Heart Rescue",k911rescue@aol.com,6092862191,"Cream Ridge",NJ,8533,
"Kinnelon Volunteer Animal Shelter",shelter@kvasnj.org,973-283-4120,"Kinnelon",NJ,7405,
"Kizzy's Place",kizzysplacenj@gmail.com,856-238-1229,"Vineland",NJ,8361,
"Labradors + Friends",labf2@earthlink.net,,"Parsippany",NJ,7054,
"Lambertville Animal Welfare",info@lambertvilleanimalwelfare.org,609-397-0461,"Lambertville",NJ,8530,
"Lawyers In Defense of Animals (LIDA)",mdpa314@gmail.com,908-756-7521,"Plainfield",NJ,7060,
"Liberty Humane Society",lhs@libertyhumane.org,201-547-4147,"Jersey City",NJ,7305,
"Lifeline Animal Rescue Inc.",lifelineinfo@aol.com,,"Warren",NJ,7059,
"Lilo's Promise Animal Rescue",lilospromise@live.com,856-207-7818,"Voorhees",NJ,8043,
"Livingston, NJ Animal Shelter",acosalvadore@livingstonnj.org,(973) 992-3000,"Livingston",NJ,7039,
"Lonely Grey Rescue",lonelygreyrescue@gmail.com,7325855559,"Woodbridge",NJ,7095,
"Lost Dog Search and Rescue",debbie@ilostmydog.org,732-240-4181,"Toms River",NJ,8757,
"Lost Paws Animal Rescue",lostpawsrescue@embarqmail.com,908-331-1551,"Bridgewater",NJ,8807,
"Love Pups Pet Rescue",furkidsbulldogs@aol.com,609-709-7010,"Waretown",NJ,8758,
"Luv Furever Animal Rescue - Eatontown",luvfureveranimalrescue@yahoo.com,,"Eatontown",NJ,7724,
"Lynn's Animal Rescue",lynnsanimalrescue@gmail.com,(856) 979-4564,"Marlton",NJ,8053,
"Maddie & Friends Inc",spaythatcat@hotmail.com,856 935 1763,"Salem",NJ,8079,
"Mama's-gona Rescue",mamasgonarescue@yahoo.com,7326910036,"Tuckerton",NJ,8087,
"MatchDog Rescue",matchdogrescue@gmail.com,(856) 628-1292,"Moorestown",NJ,8057,
"MEOW Inc",tnr@meowinc.org,,"Eatontown",NJ,7724,
"Meows Kitty Cat Rescue Inc.",phillyjeanemeows@gmail.com,(862) 438-0311,"West Orange",NJ,7052,
"Mid-Atlantic Basset Hound Rescue",info@midatlanticbassets.com,908-256-0598,"Washington",NJ,7882,
"Miss Pats Cats",misspatscats@yahoo.com,,"East Orange",NJ,7017,
"Montclair Township Animal Shelter",mtas@montclairnjusa.org,973-744-8600,"Montclair",NJ,7042,
"Morgan Le Fay Cat Rescue",morganlefay@optonline.net,,"South Orange",NJ,7079,
"Mostly Shepherds Rescue",libcook@aol.com,(732) 671-3708,"New Monmouth",NJ,7748,
"Mt. Olive TNR Project",mtolivetnr@gmail.com,973-804-6273,"Flanders",NJ,7836,
"Mt. Pleasant Animal Shelter",info@njshelter.org,973-386-0590,"East Hanover",NJ,7936,
"Mulligan Animal Rescue Inc.",info@mulligananimalrescue.com,,"Mount Royal",NJ,8061,
"New Jersey Schnauzer Rescue Network Inc",info@njsrn.org,(732) 920-8242,"Fanwood",NJ,7023,
"Ney Ney Cat Rescue",neyneycatrescue@gmail.com,7329385830,"Howell",NJ,7731,
"NICE DOG & Howlin4Spirit Companion Animal REScue",howlin4spirit@gmail.com,(828) 245-8256,"Egg Harbor Township",NJ,8234,
"NJ Aid for Animals, Inc.",info@njafa.org,,"Cedar Brook",NJ,8081,
"NJ Puppy Rescue Inc.",rescue-me@earthlink.net,,"Milford",NJ,8848,
"North Jersey Community Animal Shelter",njcas4adoption@gmail.com,(973) 850-6767,"Bloomingdale",NJ,7403,
"North Jersey Guinea Pig and Hamster Rescue, Inc.",carlahcpa@aol.com,,"Budd Lake",NJ,7828,
"Ocean County Animal Facility - North",nocaf@ochd.org,732-657-8086,"Jackson",NJ,8527,
"ODAT - One Dog at a Time",odat_adopt1@verizon.net,,"Riverside",NJ,8075,
"One Love Animal Rescue LLC",slhawkins16@msn.com,609-670-8379,"Mount Laurel",NJ,8054,
"One Step Closer Animal Rescue (O.S.C.A.R.)",oscarrescue@yahoo.com,Please Email for Info,"Sparta",NJ,7871,
"Only Kindness, Inc.",info@onlykindnessrescue.org,(973) 897-7170,"Wayne",NJ,7470,
"Only Maine Coons Rescue",info@omcrescue.org,,"Absecon",NJ,8201,
"Oodles of Doodles Rescue Collective",oodlesofdoodles-rescue@yahoo.com,,"Jackson",NJ,8527,
"Orphaned Pets, Inc.",carolmonj@aol.com,973-882-8363,"West Caldwell",NJ,7007,
"P-U-R-R-S ...N' Pups Animal Rescue Team Inc.",smooch12345@aol.com,,"Riverdale",NJ,7457,
"Parsippany Animal Control & Animal Shelter",shelter@parpolice.com,973-263-7083,"Parsippany",NJ,7054,
"Paw It 4ward",adopt@pi4w.com,,"Cherry Hill",NJ,8003,
"PAWS - Montclair",info@pawsmontclair.org,(973) 746-5212,"Montclair",NJ,7042,
"Paws And Claws Society",cathouse@snip.net,,"Thorofare",NJ,8096,
"Paws and Whiskers",pawsandwhisker@yahoo.com,,"Somerset",NJ,8873,
"Paws for Peace",pawsforpeace@email.com,(732) 319-3980,"Middlesex",NJ,8846,
"Paws on the Green, Inc.",pawsonthegreen@yahoo.com,,"Edgewater",NJ,7020,
"Peace4Paws Inc.",peace4pawspresident@gmail.com,2012808696,"Westwood",NJ,7675,
"Pekingese Rescue Network Inc.",codoan@aol.com,,"Hillsdale",NJ,7642,
"Pennsville Animal Shelter",tlc00715@icloud.com,(609) 233-0889,"Pennsville",NJ,8070,
"Penny Angels Beagle Rescue",beagler534@comcast.net,(609) 965-9476,"Ventnor City",NJ,8406,
"Penny Lane Dog Adoption",feb4cem@optonline.net,,"Bridgewater",NJ,8807,
"People for Unwanted Feline Friends",puffcats@comcast.net,(908) 234-1273,"Peapack",NJ,7977,
"Pequannock Animal Shelter",peqshelter@gmail.com,973-835-3980,"Pompton Plains",NJ,7444,
"Perth Amboy Animal Shelter",animalshelter@perthamboynjpd.org,732 324-3877,"Perth Amboy",NJ,8861,
"Pet Adoption League",info@palpets.org,(973) 584-0095,"Hackettstown",NJ,7840,
"Pet Adoption Network",paninc@att.net,,"Red Bank",NJ,7701,
"Pet Agree Rescue of New Jersey",petagreerescue@aol.com,Please E-mail,"Forked River",NJ,8731,
"Pet Rescue of Mercer",petrescueofmercer@gmail.com,,"Hamilton",NJ,8619,
"Pet ResQ Inc.",petresqinc123@gmail.com,,"Tenafly",NJ,7670,
"Peyton's Place Animal Rescue",admin@peytonsplaceanimalrescue.org,,"Cherry Hill",NJ,8034,
"Pick Your Paw Animal Rescue",pickyourpaw@gmail.com,(908)433-1796,"Oceanport",NJ,7757,
"Pitties and Pals Rescue",pittiesandpalsrescue@yahoo.com,,"Jackson",NJ,8527,
"Pitty Rescue",info@pittyrescue.com,(201) 951-5079,"Bloomfield",NJ,7003,
"Plainfield Area Humane Society",contact.pahs@verizon.net,(908) 754-0300,"Plainfield",NJ,7063,
"PointerRescue Org",pointerdad@att.net,,"Bridgeton",NJ,8332,
"Pop-up Paws",popuppaws@gmail.com,(908) 463-2444,"Westfield",NJ,7090,
"Popcorn Park / AHS-Forked River",njhumane2@aol.com,609-693-1900,"Forked River",NJ,8731,
"Pound Dog Found Dog Rescue",peggy_kinahan@msn.com,,"Barnegat",NJ,8005,
"Precious Puppies",carolgrandmougin@gmail.com,,"Egg Harbor",NJ,8215,
"Puppies and More Rescue Adoption",puppiesandmore@yahoo.com,(856) 753-6538,"Marlton",NJ,8053,
"Puppy Love Pet Rescue",info@puppylovenj.com,(732) 914-0600,"Toms River",NJ,8755,
"Purely Positive Pets Animal Rescue",chfostermom@yahoo.com,(856) 417-2906,"Cherry Hill",NJ,8003,
"Purrfect Angels Cat Rescue",purrfectangels2@gmail.com,856-516-5963,"Turnersville",NJ,8012,
"Purrfect Cat Catchers",jbpcc09@gmail.com,,"Matawan",NJ,7747,
"Purrfect Feline Friends, Inc.",catherinepacak1@gmail.com,,"Howell",NJ,7731,
"Purrfect Pals, Inc.",danniwhiskers@optonline.net,,"East Hanover",NJ,7936,
"R and M Rockin' Rescues",mwheat@randmrockinrescues.org,(201) 675-2699,"Belleville",NJ,7109,
"Rabbit Haven by the Sea",rabbithaven123@aol.com,,"Atlantic Highlands",NJ,7716,
"Ramapo Bergen Animal Refuge",adoptlove@rbari.org,(201) 337-5180,"Oakland",NJ,7436,
"Randall's Rescue",support@randallsrescue.com,,"Mount Laurel",NJ,8054,
"Randolph Regional Animal Shelter",sunnynowell@hotmail.com,(973) 543-9333,"Mendham",NJ,7945,
"Rawhide Rescue",rawhiderescue@hotmail.com,,"Warren",NJ,7059,
"Ray of Hope",rayofhoperescue@gmail.com,,"East Brunswick",NJ,8816,
"Real Dog Rescue, Inc.",adopt@realdogrescue.org,(201) 632-3644,"Oakland",NJ,7436,
