Name,Email,Phone,City,State,Zip,Website
"Cauzican Care, Inc.",cauzicanfl@gmail.com,850-879-1905,"Crawfordville",FL,32327,
"Cavalier Rescue of Florida, Inc.",adoptions@cavrescuefl.com,,"Enterprise",FL,32725,
"Chesed Foundation Inc.",bobbi@chesed-rescue.org,(561) 213-5773,"Boca Raton",FL,33496,
"Clay County Animal Care & Control",animalcontrol@claycounty.gov,904-269-6342,"Green Cove Springs",FL,32043,
"Cocker Rescue of Florida",cockerrescuefl@hotmail.com,954-756-3266,"Fort Lauderdale",FL,33339,
"Col Potter Cairn Rescue Network -SE",cpcrn@cairnrescue.com,,"Ponte Vedra Beach",FL,32082,
"Collie Rescue of Tampa Bay, Inc.",contact@collierescueoftampabay.com,,"Clearwater",FL,33766,
"Collier Animal Rescue",jen@collieranimalrescue.org,239-571-0473,"Naples",FL,34101,
"ColliesFlorida Rescue",colliesflorida@mac.com,,"Gainesville",FL,32641,
"Community Cats of Bonita Springs FL",bonitakittyfixers@gmail.com,(810) 630-9097,"Bonita Springs",FL,34136,
"Community Pet Rescue",laney714@bellsouth.net,305-889-0840,"Miami Springs",FL,33266,
"Compassionate Pug Rescue of South Florida",adopt@compassionatepugrescue.com,,"Miami",FL,33179,
"Covenant Pet Trust Inc.",covenantpettrust@gmail.com,(386) 288-1339,"Lake City",FL,32056,
"CPOD",alldogsaregood@gmail.com,(727) 644-1341,"St Petersburg",FL,33713,
"Crazy Cavies",crazycavies@hotmail.com,954-547-3201,"Lauderhill",FL,33351,
"Crazy Rescue Ladies Inc",crazyrescueladiesinc@gmail.com,(908) 884-4744,"Cooper City",FL,33026,
"Crossroads Shih Tzu Rescue",cstr.board@crossroadsrescue.org,www.crossroadsrescue.org,"Tallahassee",FL,32309,
"Crystal's Critter Care",crystal1065@gmail.com,(321) 426-5489,"Malabar",FL,32950,
"Dachshund Adoption Rescue & Education (DARE)",info@daretorescue.com,,"Jacksonville",FL,33777,
"Dachshund Rescue South Florida",info@dachshundrescuesouthflorida.com,,"Miami Beach",FL,33140,
"Dalmatian Rescue of South Florida",fladalrescue@aol.com,(305) 940-3320,"North Miami Beach",FL,33162,
"Daytona Beach German Shepherd Rescue",dbgsdrescue@yahoo.com,(386) 366-3820,"Ormond Beach",FL,32174,
"Desi's Den Senior Sanctuary",robleroymiller@gmail.com,(516) 234-8392,"Wilton Manors",FL,33334,
"DeSoto County Animal Services",d.merkin@co.desoto.fl.us,863-993-4855,"Arcadia",FL,34266,
"Destiny For Dogs",joann@destinyfordogs.com,(561) 313-2005,"West Palm Beach",FL,33405,
"Dezzy's Second Chance Animal Rescue,Inc.",designsbydezzy@aol.com,(954) 588-7045,"Boca Raton",FL,33431,
"Dixie Animal Hospital",dixieanimal@bellsouth.net,305-238-5161,"Miami",FL,33176,
"Dixie County Humane Society  352-542-1081",chica@dixiecountyhumanesociety.org,352 542-1081,"Old Town",FL,32680,
"Doberman Rescue League",savethedobes@aol.com,954-232-4334,"Oakland Park",FL,33307,
"Dobermann Rescue of Lake Placid Inc.",ke4iea@earthlink.net,863-446-0429,"Lake Placid",FL,33852,
"Dobie Ranch Rescue",diane@dobieranchrescue.com,(352) 302-9251,"Crystal River",FL,34428,
"Dobie-Rescue North Florida Inc",dobierescuetally@yahoo.com,,"Lloyd",FL,32337,
"Dog-Harmony",bownnancy@gmail.com,,"Miramar Beach",FL,32550,
"Dogma Pet Rescue, Inc.",all@dogmarescue.org,,"Tampa",FL,33604,
"Dogs Rule Rescue Group",dogsrule@drrg.org,(954) 380-3647,"Deerfield Beach",FL,33441,
"DreamCatcher German Shepherd Rescue Inc.",azia25@hotmail.com,407-568-5468,"Orlando",FL,32878,
"E.A.R.S. - Elizabeth's Animal Rescue & Sanctuary",earsrescue@gmail.com,813-355-6285,"Odessa",FL,33556,
"EARS Animal Rescue Sanctuary",englewoodanimalrescue@yahoo.com,941-681-3877,"Englewood",FL,34223,
"Edgewater Animal Shelter",edgewateranimalshelter@gmail.com,(386) 957-3994,"Edgewater",FL,32132,
"Elfie's Refuge",elfiesrefuge@yahoo.com,561*755*3118,"Brooksville",FL,34601,
"Escambia County Animal Services",prtrout@co.escambia.fl.us,850-595-3075,"Pensacola",FL,32501,
"Escarosa Greyhound and All-Pet Adoptions",escadoptions@gmail.com,859-327-1788,"Pensacola",FL,32526,
"Everglades Angels Dog Rescue",info@abandoneddogrescue.org,1-800-511-3647,"Pompano Beach",FL,33062,
"Ewenity Farm, A Herding Dog Haven,Inc",go4otch@gmail.com,,"Bradenton",FL,34211,
"F.I.N.O. Doggie Rescue Inc. * Non-for-Profit",www_doggie_rescue@yahoo.com,(561) 674-6289,"Parkland",FL,33067,
"F.R.I.E.N.D.S. Horse Rescue and Sanctuary",info@eiahorses.org,(954) 609-5943,"Fort Lauderdale",FL,33332,
"Fairy Cat Mother, Inc.",fairy.catmother@yahoo.com,954-462-9393,"Fort Lauderdale",FL,33315,
"Fairy Tails",fairytailsorg@gmail.com,(305) 596-9694,"Miami",FL,33173,
"Fallin Pines Critter Rescue",shirleycannan@bellsouth.net,407-568-7988,"Christmas",FL,32709,
"Family Forever Animal Foundation, Inc",ffanimalfoundation@gmail.com,,"Apopka",FL,32704,
"FARR - FLORIDA RETRIEVER RESCUE",adoptfromfarr@yahoo.com,,"Saint Petersburg",FL,33782,
"Fast Friends Greyhound Adoption Inc.",way2fast4ewe@gmail.com,810-931-2802,"North Port",FL,34286,
"Fawn's Family Small Dog Rescue",fawnsfamilysmalldogrescue@gmail.com,904-773-3553,"Orange Park",FL,32067,
"Feline Canopy of Care, Inc.",mimispath@comcast.net,904.687.8717,"Saint Augustine",FL,32085,
"Feline Friends",info@felinefriendsfl.com,(954) 596-0848,"Deerfield Beach",FL,33441,
"Feline Friends of Destin",felinefriendsofdestin@hotmail.com,(850) 837-3869,"Destin",FL,32541,
"Field of Dreams Animal Rescue",shelhornspinks@aol.com,407-375-4176,"Oviedo",FL,32765,
"Find A Home Give A Home Pet Rescue",pets@findahomegiveahome.com,239-338-8184,"Fort Myers Beach",FL,33931,
"First Coast Beagle Rescue",floridafirstcoastbeaglerescue@gmail.com,904-588-4267,"Jacksonville",FL,32258,
"Florida Brittany Rescue, Inc.",caron@floridabrittanyrescue.org,941-219-7022,"Myakka City",FL,34251,
"Florida Coastal Cocker Rescue",coastalcocker@gmail.com,(239) 220-7763,"Cape Coral",FL,33914,
"Florida Dachshund Rescue",fldrwebmaster@gmail.com,,"Winter Park",FL,32789,
"Florida English Bulldog Rescue",englishbulldogrescue@gmail.com,,"Odessa",FL,33556,
"Florida Keeshond Rescue, Inc.",hollikees@aol.com,904-223-6591,"Jacksonville",FL,32224,
"Florida Parrot Rescue",adoptions@floridaparrotrescue.com,,"Tampa",FL,33637,
"Florida Pointer Rescue",floridapointerrescue@gmail.com,(386) 361-4180,"New Smyrna Beach",FL,32168,
"Florida Service Dogs, Inc.",buddynme@bellsouth.net,(800) 549-2600,"Jacksonville",FL,32234,
"Florida Urgent Rescue Inc.",adoptions@floridaurgentrescue.com,(904) 372-3930,"Jacksonville Beach",FL,32250,
"FOCCAS, Inc. (Friends of Citrus County Animal Shelters)",info@friendsofccas.com,,"Inverness",FL,34451,
"For the Love of Cats Inc.",jan@fortheloveofcatsfl.com,239-642-8674,"Marco Island",FL,34145,
"Forever Pets, Inc.",foreverpetsinc@gmail.com,239-839-7011,"North Fort Myers",FL,33903,
"Forever Saving Angels, Inc",foreversavingangels@yahoo.com,850-748-9381,"Cantonment",FL,32533,
"Forget-Me-Not",rescuefmn@gmail.com,,"Myakka City",FL,34251,
"Four Paws Foster Care and Rescue",4pawsforu@gmail.com,407-508-0353,"Saint Cloud",FL,34772,
"Franklin County Humane Society",fcadoptioncenter@fairpoint.net,850-670-8417,"Eastpoint",FL,32328,
"Freedom Tails Rescue, Inc.",pam@freedomtails.org,3215764513,"Mims",FL,32754,
"Friends of Animals in Nassau",frofals@gmail.com,,"Fernandina Beach",FL,32034,
"Friends of Greyhounds, Inc.",fogdogs@comcast.net,(954) 578-0072,"Sunrise",FL,33322,
"Friends of Strays Inc.",laine@friendsofstrays.com,(727) 522-6566,"Saint Petersburg",FL,33781,
"Froggy's Cat Rescue",froggyscatrescue@comcast.net,,"Jacksonville",FL,32210,
"Fur and Tails Animal Rescue",furandtailsrescue@gmail.com,,"Fort Myers",FL,33913,
"Fur Angels Rescue",furangelsrescue@gmail.com,(786) 368-8005,"Miami",FL,33137,
"Fur Real Friends Animal Rescue",4theluvofdogs1977@att.net,(904) 400-0200,"Middleburg",FL,32068,
"Fur Sisters - Furever Urs Rescue",fureverursrescue@gmail.com,,"Jacksonville Beach",FL,32250,
"Furever Bully Love Rescue",fureverbullyloverescue@yahoo.com,,"Orlando",FL,32826,
"FurEver Friendz, Inc",debra.fureverfriendz@gmail.com,(352) 835-8292,"Spring Hill",FL,34611,
"Furever Yours Pet Rescue and Placement Services",fureveryourspetrescue@outlook.com,(813) 735-9376,"Tampa",FL,33625,
"Furry Friends Adoption and Clinic",adoptiondeskfurryfriends@gmail.com,561-747-5311,"Jupiter",FL,33458,
"Furry Nation Salvation",cravinthewave@hotmail.com,(386) 295-2755,"New Smyrna Beach",FL,32168,
"Gainesville Pet Rescue",gvillepetrescue@aol.com,352-692-4773,"Gainesville",FL,32607,
"Gainesville Rabbit Rescue",gvrabbitrescue@gmail.com,352-318-0028,"Gainesville",FL,32601,
"German Shepherd Rescue of Central Florida",weluvgsds@gsrfl.com,352-897-5357,"Dunnellon",FL,34433,
"GET A LIFE PET RESCUE/S.Fl.Pet Rescue & Rehab. Inc.",info@getalifepetrescue.com,(954) 629-2445,"Plantation",FL,33317,
"GetALong Dachshund Rescue",adopt.gdxrescue@gmail.com,,"Green Cove Springs",FL,32043,
"Giant Breeds Rescue",me@jacob-w.com,(561) 221-0314,"Hollywood",FL,33024,
"GIMME SHELTER PET ADOPTION",sleepswithdogs101@gmail.com,(727) 350-2175,"Sarasota",FL,34237,
"Gods Greyts Greyhound Group Inc.",godsgreyts@mac.com,407-578-7496,"Orlando",FL,32818,
"Gold Coast Greyhound Adoptions, Inc.",romine@gmail.com,,"Clearwater",FL,33758,
"Golden Retriever Emergency Assistance Team (GREAT Rescue of NE Florida Inc.)",info@greatrescue.org,(904) 501-6899,"Jacksonville",FL,32259,
"Good Karma Pet Rescue, Inc.",goodkarmapetrescue@gmail.com,,"Fort Lauderdale",FL,33348,
"Grateful Paws Dog and Cat Rescue",info@gratefulpaws.org,954-462-8840,"Fort Lauderdale",FL,33315,
"Great Dane Love - A Central Florida Rescue, Inc.",michelle@gdlcf.org,,"Cocoa",FL,32923,
"Great Dane Rescue of South Florida",a82380@aol.com,(561) 748-4017,"Jupiter",FL,33478,
"Great Dawg Rescue Inc.",laura@greatdawgrescue.org,,"Ormond Beach",FL,32176,
"Greyhound Advancement Center",gcgagulfcoast@gmail.com,(727) 786-3278,"St. Petersburg",FL,33702,
"Greyhound Hope Rehabilitation and Adoption",greyhound.hope.rehab@gmail.com,,"Cape Coral",FL,33909,
"Greyhound Pet Adoption, Florida/Southeast",info@greyhoundpetsfl.org,561-478-3006,"West Palm Beach",FL,33411,
"Greyhound Pet Adoptions of Central Florida",cfgpa@cfl.rr.com,(321) 242-9010,"Melbourne",FL,32934,
"Greyhound Pets Senior Sanctuary of Florida",debbysk8@aol.com,(407) 923-8865,"Casselberry",FL,32707,
"Greyhound Ranch Adoptions, Inc. & Pawdners",greyhoundranchfl@earthlink.net,407/804-5257,"Longwood",FL,32779,
"GST's Sun State Greyhound Adoption",sunstategreyhounds@gmail.com,(813) 263-3427,"Hialeah",FL,33014,
"GTS Husky Rescue (Gaisha, Tundra, and Spirit's Place)",gtshuskyrescue.staff@gmail.com,,"Jupiter",FL,33477,
"Guardian Angel Dog Rescue",guardianangeldogrescue@gmail.com,813-406-6549,"Tampa",FL,33618,
"Gulf Coast Golden Retriever Rescue, Inc.",goldensinneed@gcgrr.org,,"Murdock",FL,33938,
"Gulf Coast Humane Society",info@gulfcoasthumanesociety.org,239-332-0364,"Fort Myers",FL,33916,
"Gulfstream Guardian Angels Rottweiler Rescue",garotts@aol.com,,"Alachua",FL,32615,
"H.E.A.R.T. Animal Rescue",heartanimalrescue@yahoo.com,,"Defuniak Springs",FL,32435,
"Haile's Angels Pet Rescue",hailesangelspetrescue@gmail.com,(352)505-0302,"Gainesville",FL,32608,
"Halifax Humane Society Inc",petfinder@halifaxhumanesociety.org,386-274-4703,"Daytona Beach",FL,32124,
"Hands & Paws Dog Rescue",info@handsandpawsrescue.com,,"Holiday",FL,34690,
"Hannahs HOPE Inc",hannahshopeinc@gmail.com,(850) 496-7529,"Fort Walton Beach",FL,32547,
"Happy Cat Rescue of Mulberry Grove",erickadoolittle@yahoo.com,352 502 3518,"Summerfield",FL,34491,
"Happy Tails Adoptions",happytailsadoptions@hotmail.com,(352) 817-9745,"Silver Springs",FL,34488,
"Happy Trails Animal Rescue",happytrailsanimalrescue@yahoo.com,4075931458,"Saint Cloud",FL,34772,
"Hardee County Animal Control",animalcontrol@hardeecounty.net,(863) 773-2320,"Wauchula",FL,33873,
"Hardin's Haven",ducks@tampabay.rr.com,352-422-5525,"Crystal River",FL,34429,
"Have A Heart, Inc",haveaheartfl@yahoo.com,,"Delray Beach",FL,33446,
"Haven on Earth Animal League Inc.",havenonearthanimalleague@yahoo.com,(239) 410-9983,"Fort Myers",FL,33906,
"Heart to Heart Small Dog Rescue",heartbod@yahoo.com,949-698-7292,"Sebastian",FL,32958,
"Heartland Rescue Ranch, Inc",adopt.heartlandrr@gmail.com,(850) 960-4543,"Panama City",FL,32409,
"HEAVENBOUND Rescue",heavenboundrescue@yahoo.com,(386) 454-1111,"High Springs",FL,32643,
"Heidi's Legacy: Dog Rescue, Inc.",heidislegacy@aol.com,,"Lithia",FL,33547,
"Helping Hands Rescue",helpinghandspetrescue@gmail.com,,"Micanopy",FL,32667,
"Helping Overpopulation of Pets End (HOPE)",brevardhope@gmail.com,321-271-4041,"Satellite Beach",FL,32937,
"Helping Paws Animal Sanctuary",admin@helpingpawsanimalsanctuary.com,239-283-9100,"St. James City",FL,33956,
"Helping Paws Foundation",contact@helpingpawsfoundation.com,(954) 952-4589,"Hollywood",FL,33019,
"Hernando County Animal Shelter",ac@hernandocounty.us,352-796-5062,"Brooksville",FL,34601,
"Hobo's Wish",katiax210@gmail.com,(954) 687-6413,"Hollywood",FL,33021,
"Honor Animal Rescue",adoption@honoranimalrescue.org,941 747-4900,"Bradenton",FL,34211,
"Hope Helps All",hopehelpsall@gmail.com,(813) 815-3436,"Tampa",FL,33618,
"Houndhaven Inc.",houndhaveninc@aol.com,352-243-9795,"Minneola",FL,34755,
"HouseRabbit Adoption, Rescue, and Education, Inc. -- HARE",rabbit@bio.miami.edu,305-666-BUNN,"Miami",FL,33143,
"Humane Society of Broward County",info@hsbroward.com,(954) 989-3977,"Fort Lauderdale",FL,33312,
"Humane Society of Florida, Inc.",humanesocietyflorida@gmail.com,,"Boca Raton",FL,33427,
"Humane Society of Highlands County",highlandscountyhs@gmail.com,(330) 261-3934,"Sebring",FL,33876,
"Humane Society of Manatee County",adoptions@humanesocietymanatee.org,941.747.8808,"Bradenton",FL,34205,
"Humane Society of Pinellas",adoptions@humanepinellas.org,(727) 797-7722,"Clearwater",FL,33759,
"Humane Society of Polk County",lbhspc@aol.com,(863) 324-5227,"Winter Haven",FL,33881,
"Humane Society of Sarasota County Inc.",tstoddard@hssc.org,(941) 955-4131,"Sarasota",FL,34237,
"Humane Society of South Brevard",humanesocietysb@bellsouth.net,(321) 259-0601,"Melbourne",FL,32940,
"Humane Society of Vero Beach and Indian River County",pkohler@hsvb.org,(772) 388-3331 X10,"Vero Beach",FL,32967,
"Humane Society of West Florida",hsowfl@gmail.com,8444476935,"Land O Lakes",FL,34638,
"Humane Society/SPCA of Sumter County, Inc.",info@hsspca.org,352-793-9117,"Lake Panasoffkee",FL,33538,
"Hurricane Pets Rescue Inc.",info@hurricanepetsrescue.org,(786) 999-8239,"Miami Beach",FL,33141,
"Husky Haven of Florida",info@huskyhavenfl.org,(727) 475-2195,"Winter Springs",FL,32719,
"IMPS - Internet Miniature Pinscher Services Inc. - FL region",vnero323@gmail.com,305-467-8998,"Pinellas Park",FL,33780,
"In Harmony with Nature Animal Haven",inharmonywithnature.adoptions@gmail.com,(407) 495-8954,"Orlando",FL,32818,
"Independent Cat & Kitten Rescue",pioneerwomanatheart@gmail.com,,"Zephyrhills",FL,33541,
"Its All About the Cats Inc.",iaatci.fl@gmail.com,321-329-3101,"Orlando",FL,32803,
"Jacksonville Humane Society",adoptions@jaxhumane.org,904-725-8766,"Jacksonville",FL,32216,
