Name,Email,Phone,City,State,Zip,Website
"Nantucket Safe Harbor for Animals (NiSHA)",info@ackshelter.org,(508) 825-2287,"Nantucket",MA,2554,
"NEADS",sberry@neads.org,(978) 422-9064,"Princeton",MA,1583,
"NEADY Cats Inc.",tweety7437@charter.net,(978) 422-5116,"Sterling",MA,1564,
"Nemasket Orphaned Animal Haven, Inc.",noahcats@aol.com,508-386-3729,"Raynham",MA,2768,
"Neponset Valley Humane Society",nvhumanesociety@gmail.com,781-769-1990,"Norwood",MA,2062,
"New 2 U Dog Rescue",new2udogrescue@yahoo.com,413-824-9225,"Greenfield",MA,1301,
"New England Brittany Rescue Inc.",clyk9s@gmail.com,(781) 275-0630,"Marion",MA,2738,
"New England Equine Rescue North",info@neernorth.org,(508) 284-4022,"West Newbury",MA,1985,
"North Atlantic Westie Rescue, Inc.",ksautter@gmail.com,,"Bridgewater",MA,2324,
"North East Afghan Hound Rescue, Inc",neahr@comcast.net,,"Hathorne",MA,1937,
"Northeast Animal Shelter",info@neas.org,(978) 745-9888,"Salem",MA,1970,
"Northeast Coonhound Rescue",necoonhoundrescue@gmail.com,,"Lexington",MA,2420,
"Northeast Pyr Rescue (NEPR)",nepyresq@nepyresq.org,1-877-528-0637,"Lee",MA,1238,
"Odd Dog Rescue",odddogrescue@aol.com,(802) 376-6044,"Methuen",MA,1844,
"Odies Place",odiesplace508@gmail.com,5089716670,"Dartmouth",MA,2748,
"One Tail at a Time Rescue, Inc.",onetail@onetailatatime.com,please email,"Haverhill",MA,1830,
"PALS Animal Life Savers",adoptions@palsanimallifesavers.com,978-531-7478,"Salem",MA,1970,
"Pawfect Life Rescue",becca.pawfectlife@gmail.com,,"Uxbridge",MA,1569,
"PAWS",pawswakefield@outlook.com,551-800-7297,"Wakefield",MA,1880,
"Paws4Survival Rescue Inc.",merylwright@aol.com,,"Randolph",MA,2368,
"PEOPLE FOR CATS",shelter_44beagleln@aol.com,508-540-5654,"East Falmouth",MA,2574,
"PittieLove Rescue Inc.",info@pittieloverescue.org,,"Framingham",MA,1701,
"Plymouth Animal Shelter Adoptions",cthayer@townhall.plymouth.ma.us,508-888-1186,"Plymouth",MA,2345,
"Project Spay, Inc.",projectspayrescue@gmail.com,,"Swansea",MA,2777,
"Pug Rescue of New England",socialmedia@pugrescueofnewengland.org,,"Pelham",MA,1002,
"Quincy Animal Shelter",adoptions@quincyanimalshelter.org,617-376-1349,"Quincy",MA,2169,
"Rainbow Rescues Inc",applications@rainbowrescues.org,(413) 612-2744,"Granville",MA,1034,
"Rehoboth Animal Shelter",sandi_ruscetta@yahoo.com,508-252-5421 EXT 126,"Rehoboth",MA,2769,
"Rescue Angels, Inc.",vickie@rescueangels.org,781-799-5553,"Braintree",MA,2184,
"Ruff Tales Rescue",adoptions@rufftalesrescue.org,5086574102,"Bellingham",MA,2019,
"Safe Tails Animal Rescue",laurie@safetails.org,(978) 384-8004,"Merrimac",MA,1860,
"Save A Dog",inquiries@saveadog.org,978-443-7282,"Sudbury",MA,1776,
"Scargo Wags and Wiggles Rescue, Inc.",sylvia@scargowagsandwiggles.com,(508) 400-0222,"Dennis",MA,2638,
"Second Chance Animal Rescue, Inc",scarofmv@gmail.com,508-560-6046,"Vineyard Haven",MA,2568,
"Second Chance Animal Shelter Inc.",info@secondchanceanimals.org,(508) 867-5525,"East Brookfield",MA,1515,
"Second Chance Boxer Rescue Inc.",juliescbr@gmail.com,(877) 281-3146,"Franklin",MA,1904,
"Second Chance Shelter for Cats",sheerak@verizon.net,(617) 522-1852,"Jamaica Plain",MA,2130,
"Shultz's Guest House",adopt@sghrescue.org,(781) 690-5610,"Dedham",MA,2026,
"South Shore Humane Society",maryconnolly.sshs@comcast.net,(781) 843-5838,"Braintree",MA,2185,
"Southwick Animal Control Facility",aco@swkpd.com,(413) 569-5348 ext. 3,"Southwick",MA,1077,
"Standish Humane Society",standishhumane@comcast.net,(781) 834-4663,"Duxbury",MA,2331,
"Stray Pets In Need of MA inc. (SPIN)",tiwat@aol.com,(781) 235-1218,"Wellesley",MA,2181,
"Survivor Tails Animal Rescue",adoptions@survivortails.org,,"Hull",MA,2045,
"Sweetpea Friends of Rutland Animals",sweetpeafora@verizon.net,(508) 757-7959,"Paxton",MA,1612,
"Taunton Animal Shelter",paws4blue@aol.com,(508) 822-1463,"Taunton",MA,2780,
"The Cat Connection",info@thecatconnection.org,(781) 899-4610,"Waltham",MA,2453,
"The Odd Cat Sanctuary",theoddcatsanctuary@gmail.com,,"Salem",MA,1970,
"The Pat Brody Shelter for Cats",pbs@catsontheweb.org,www.catsontheweb.org,"Lunenburg",MA,1462,
"The Pittie Stop Rescue, Inc.",thepittiestoprescue@gmail.com,,"Mansfield",MA,2048,
"Thomas J. O'Connor Animal Control and Adoption Center",info@tjoconnoradoptioncenter.com,413-781-1484,"Springfield",MA,1104,
"Town of Milford Animal Control",milfordaco@yahoo.com,508-478-3871,"Milford",MA,1757,
"Town of Pembroke Animal Control",lulupal@hotmail.com,(781) 293-5288,"Pembroke",MA,2359,
"Town of Swansea Animal Shelter",swanseashelter@yahoo.com,(508) 679-6446,"Swansea",MA,2777,
"Westfield Animal Shelter",m.terkelsen@cityofwestfield.org,(413) 564-3129,"Westfield",MA,1085,
"Westfield Homeless Cat Project",westfieldhcp@aol.com,413-568-6964,"Westfield",MA,1085,
"Whiskers & Mittens TNR",whiskersandmittenstnr@gmail.com,,"Uxbridge",MA,1569,
"Whiskers of Hope, Inc.",whiskersofhope@gmail.com,(781) 648-4095,"Arlington",MA,2474,
"Wildheart Canine Rescue",fortheloveofgsd@gmail.com,,"Framingham",MA,1702,
"Willy's Kitty Angels Rescue, Inc.",willyskittyangelsinfo@gmail.com,(508) 873-0336,"Northbridge",MA,1534,
"Woburn Feral Cat Coalition",woburncats@gmail.com,,"Woburn",MA,1888,
"Worcester Animal Rescue League",info@worcesterarl.org,(508) 853-0030,"Worcester",MA,1606,
