Name,Email,Phone,City,State,Zip,Website
"FurEver Pets NOLA",fureverpetsnola.adopt@gmail.com,,"Harvey",LA,70058,
"Greyhound Pets of America Louisiana and Mississippi",info@houndsabound.org,,"Covington",LA,70435,
"Gulf South Golden Retriever Rescue",gulfsouthgoldens@gmail.com,,"New Orleans",LA,70124,
"Heart of Louisiana Humane Society",hlhumanesociety@yahoo.com,318-413-9077,"Winnfield",LA,71483,
"Heavenly Dog Paws Sanctuary",lindajoffrion@hotmail.com,,"Folsom",LA,70437,
"Hobo Hotel for Cats",hobo.hotel@bellsouth.net,337-439-2428,"Lake Charles",LA,70602,
"Hokie's Hounds Beagle Rescue",hokieshounds@yahoo.com,(225) 622-4629,"Prairieville",LA,70810,
"Humane Society Adoption Center of Monroe",volunteerinfohsacm@yahoo.com,(318) 387-9553,"Monroe",LA,71203,
"Humane Society of Northwest Louisiana",rescuehsnwla@gmail.com,318-219-7387,"Shreveport",LA,71135,
"Humane Society of West Louisiana",humanesocietywla@gmail.com,(337) 462-3321,"Deridder",LA,70634,
"Iberia Humane Society DBA Angel Paws Adoption Center",info@iberiahumane.com,337-365-1923,"New Iberia",LA,70562,
"Iberville Parish Animal Shelter",jfellows@ibervilleparish.com,225-687-5881,"Plaquemine",LA,70764,
"It's a Grey Area Greyhound Adoption, Inc.",info@itsagreyarea.com,504-908-8884,"Pearl River",LA,70452,
"Jefferson Parish Animal Shelter East Bank",arobert@jeffparish.net,(504) 736-6111,"Harahan",LA,70123,
"Jefferson Parish Animal Shelter West Bank",bbourgeois@jeffparish.net,(504) 349-5111,"Harvey",LA,70058,
"Kismet Pet Adoptions",kismetpa@gmail.com,(504) 229-2466,"Metairie",LA,70065,
"Lafourche Parish Animal Shelter",knighthc@lafourchegov.org,985-446-3532,"Thibodaux",LA,70301,
"LAPAW (Lake Area Partnerships for Animal Welfare)",lapaw@bellsouth.net,337-478-7294,"Lake Charles",LA,70605,
"Little loves Rescue",keessilla@gmail.com,5049753923,"New Orleans",LA,70117,
"Livingston Parish Animal Shelter",k9@lpgov.com,225-686-7798,"Livingston",LA,70754,
"Looking Fur Love Dog Rescue",info@lfldr.com,info@lfldr.com,"Baton Rouge",LA,70835,
"Looziana Basset Rescue",queenb534@aol.com,504-884-7488,"Folsom",LA,70437,
"Louisiana Baby Mommas Rescue",lababymommas@gmail.com,,"Shreveport",LA,71103,
"Louisiana Dog Rescue",louisianadogrescue@yahoo.com,(318)347-7337,"Shreveport",LA,71135,
"Louisiana SPCA",adoptions@nohlr.org,(504) 368-5191,"New Orleans",LA,70114,
"Magic Happens Rabbit Rescue",wendy@magichappensrescue.com,(225) 341-2866,"Baton Rouge",LA,70816,
"Metairie Humane",joandelah@yahoo.com,(504) 451-2822,"Metairie",LA,70003,
"Mid-City Mutt Mama Rescue",tframpton@gmail.com,,"New Orleans",LA,70119,
"Must Luv Dogs",mustluvdogs.org@gmail.com,(225) 252-3029,"Zachary",LA,70791,
"Natchitoches Hope for Paws",natchitocheshopeforpaws@yahoo.com,,"Natchitoches",LA,71457,
"Natchitoches Humane Society",natchtiocheshumane@yahoo.com,,"Natchitoches",LA,71457,
"New Orleans Bulldog Rescue",neworleansbulldogs@gmail.com,,"New Orleans",LA,70119,
"Ninna's Road to Rescue",roadtorescue@bellsouth.net,(318) 617-8670,"Benton",LA,71006,
"NOLA Chinchilla Rescue",nolachinrescue@gmail.com,(504) 912-9143,"Avondale",LA,70094,
"NOLA's Ark Cats",nolasarkcats@yahoo.com,(504) 343-3683,"Metairie",LA,70004,
"Northside Humane Society",northsidehumane@gmail.com,225-964-6992,"Baton Rouge",LA,70814,
"Oakdale Dog Shelter of Louisiana",oakdaleanimalshelter@gmail.com,(318) 306-8117,"Oakdale",LA,71463,
"Outlaw Kitties",clr_210@yahoo.com,,"Baton Rouge",LA,70806,
"Passion For Pups",jessicalarge@bellsouth.net,(318) 278-7178,"Ruston",LA,71273,
"Pen Pals Inc",penpalsanimalshelter@gmail.com,(225) 634-6051,"Jackson",LA,70748,
"Pontchartrain Humane Society",info@pontchartrainhumanesociety.org,985-699-9040,"Slidell",LA,70469,
"Port City Cat Rescue",portcitycatrescue@gmail.com,,"Shreveport",LA,71101,
"Puppy Love Rescue, Inc.",info@puppyloveme.org,,"New Iberia",LA,70560,
"Raven Woods Animal Sanctuary",john_thornton@mac.com,985-474-4900,"Roseland",LA,70456,
"Red Stick German Shepherd Rescue",info@redstickgermanshepherds.org,,"Baton Rouge",LA,70898,
"Rescue Me Animal Welfare Society",rescue.me.mail@gmail.com,email only,"Walker",LA,70785,
"Rescue Revolution",rescuerevolution@gmail.com,281-954-1725,"Houma",LA,70364,
"River Cities Humane Society for Cats",rchs4cats@bayou.com,(318) 343-3031,"Monroe",LA,71203,
"Rockers Rescue",rockersrescue@gmail.com,,"Greenwood",LA,71033,
"Rolling River Ranch and Rescue",rrrrescuemaria@gmail.com,,"Waggaman",LA,70094,
"Safe From Slaughter Equine Rescue",safefromslaughter@gmail.com,(337) 515-7843,"Lake Charles",LA,70607,
"Safe Haven Animal Rescue",safehavenrescue101@yahoo.com,(337) 258-8706,"Lafayette",LA,70598,
"SAINTS SPCA, INC",office@saintsspca.org,(985) 415-5583,"Ponchatoula",LA,70454,
"Save-An-Angel",adopt@save-an-angel.org,1-504-638-2341,"Metairie",LA,70003,
"Saving Paws of Caldwell Inc",info@spofc.org,855-599-7297,"Columbia",LA,71418,
"Second Chance Dog Rescue LA",secondchancedogrescuela@gmail.com,(225) 931-9157,"Baton Rouge",LA,70806,
"Second Chance Paws",secondchancepaws@yahoo.com,,"Crowley",LA,70527,
"Slidell Animals Shelter-Animal Assistance of Slidell",aalslidell@gmail.com,(985) 646-4267,"Slidell",LA,70458,
"SOS Rescue",adopt@sosrescuebr.org,,"Baton Rouge",LA,70835,
"Southern Animal Foundation",erica@southernanimalfoundation.org,(504) 671-8235,"New Orleans",LA,70130,
"SpayMart, Inc.",info@spaymart.org,(504) 454-8200,"Metairie",LA,70009,
"St John Parish Animal Shelter",r.sance@stjohn-la.gov,(985) 651-7387,"LaPlace",LA,70068,
"St. Bernard Parish Animal Control Center",animalcontrol@sbpg.net,504 278-1534,"Violet",LA,70092,
"St. Tammany Animal Resource Team",startcares@hotmail.com,(985) 727-7827,"Covington",LA,70433,
"St. Tammany Parish Department of Animal Services",tboudreaux@stpgov.org,985-809-0183,"Lacombe",LA,70445,
"Swampy Paws",swampypaws4@yahoo.com,225-772-8836,"Killian",LA,70462,
"Take A Chance Animal Rescue",tacanimalrescue@gmail.com,,"Metairie",LA,70005,
"Take Paws Rescue",adopt@takepawsrescue.org,(504) 914-4803,"New Orleans",LA,70124,
"Tangi Humane Society",stopcruelty33@gmail.com,(985) 419-9900,"Hammond",LA,70401,
"Tangipahoa Parish Animal Control",tpac@tangipahoa.org,985-543-0215,"Hammond",LA,70403,
"Terrebonne Parish Animal Shelter",animalshelter@tpcg.org,(985) 873-6709,"Houma",LA,70363,
"The Delta Humane Society of Louisiana",help@thedeltahumanesociety.com,,"Rayville",LA,71269,
"Vet Adoptions",vadoptions@gmail.com,,"Metairie",LA,70004,
"We Stand Bayou Animal Rescue",stconner16@hotmail.com,985-446-8674,"Thibodaux",LA,70301,
"Webster Humane Association Inc.",websterhumaneassociation@yahoo.com,318-377-7433,"Minden",LA,71058,
"West Feliciana Animal Humane Society at the James L Bo Bryant Animal Shelter",wfahsociety@gmail.com,225-635-5801,"Saint Francisville",LA,70775,
"Wild Cat Foundation",wildcatfoundationla@yahoo.com,(337) 266-6085,"Lafayette",LA,70506,
"Yelp! Baton Rouge",yelpbrinfo@gmail.com,(225) 485-9200,"Baton Rouge",LA,70808,
"Zeus' Rescues",zeusrescues@gmail.com,(504) 309-2144,"New Orleans",LA,70115,
