Name,Email,Phone,City,State,Zip,Website
"BARC Brantley Animal Rescue Coalition",abarcvoicefordogs@hotmail.com,904-304-8311,"Nahunta",GA,31553,
"BARC Humane Society",info@barchumanesociety.org,229-244-8500,"Valdosta",GA,31601,
"BarkTown Dog Rescue and Sanctuary",info@barktowndogrescue.org,,"Roswell",GA,30077,
"Barrow County Animal Control",kturk@barrowga.org,770-307-3012,"Winder",GA,30680,
"Berrien County Humane Society, Inc.",admin@berrienhumanes.society.org,(229) 237-0121,"Nashville",GA,31639,
"Best Friends Dog Rescue",bestfriendsdogrescue@windstream.net,229-377-1538,"Cairo",GA,39827,
"Best Friends Humane Society in Worth County",director@bfhsworth.com,229-777-7774,"Sylvester",GA,31791,
"Best Friendsâ??Atlanta",atladoptions@bestfriends.org,404 815 6680,"Atlanta",GA,30339,
"Bikers Against Animal Abuse  Neglect",wag165@comcast.net,678-247-4318,"Woodstock",GA,30188,
"Binky On! Rabbit Rescue, Inc.",binkyon@gmail.com,229-412-8407,"Hahira",GA,31632,
"Bulloch County Animal Shelter",adoption-rescue@bullochcounty.net,(912) 764-4529,"Statesboro",GA,30458,
"BullsEye Rescue, Inc.",bullseye.fosters@gmail.com,,"Atlanta",GA,30338,
"BullyWag, Inc.",bullywaginc09@yahoo.com,(404) 518-9807,"Palmetto",GA,30268,
"Butts County Animal Control",animalcontrol@buttscounty.org,770-775-8011,"Jackson",GA,30233,
"Caitlin's Vine Of Bravery",caitlinsvineofbravery@gmail.com,(678) 660-8101,"Marietta",GA,30060,
"Canine Adoption Network",1000dogrescue@gmail.com,,"Ball Ground",GA,30107,
"Canine Caravan Rescue, Inc.",caninecaravanrescue@gmail.com,,"Clarkston",GA,30021,
"Canine CellMates",adopt@caninecellmates.org,,"Atlanta",GA,30318,
"Canine Crusaders of Atlanta",caninecrusadersatlanta@yahoo.com,,"Acworth",GA,30101,
"Canine Pet Rescue Corp",apply@caninepetrescue.com,(855) 435-7473,"Dacula",GA,30019,
"Carpathia Paws, Inc.",carpathiapaws@gmail.com,,"Hinesville",GA,31313,
"Carroll County Humane Society",cchs@westga.edu,770-830-2763,"Carrollton",GA,30117,
"Castaways Pet Rescue",castawayspetrescue@gmail.com,912-270-0119,"Darien",GA,31305,
"Cat Zip Alliance/Campus Cats",feralcatcaregivers@yahoo.com,(706) 207-1013,"Watkinsville",GA,30677,
"CatNappers",thecatnappers@gmail.org,2298866080,"Albany",GA,31708,
"CatRangers at La Maison du Chat",adoptions@catrangers.org,770-831-5513,"Buford",GA,30519,
"Cats and Friends",spisciotta@mchsi.com,(229) 402-1267,"Tifton",GA,31793,
"Cats in the Cradle, Inc.",citcrescue@yahoo.com,,"Alpharetta",GA,30004,
"Cedartown Animal Rescue, Education & S",info.caresga@gmail.com,,"Cedartown",GA,30125,
"Charles Smithgall Humane Society and Adoption Center",smithgallhumanesocietyl@windstream.net,(706) 865-4135,"Sautee-Nacoochee",GA,30571,
"Chattooga County Animal Control",chrisann9786@hotmail.com,706.857.0679,"Summerville",GA,30747,
"Cherokee Pet Rescue (Cherokee County Humane Society)",wittle13@yahoo.com,,"Woodstock",GA,30189,
"Circle of Friends Animal Society Inc.",info@cofas.org,,"Greensboro",GA,30642,
"City of Claxton Animal Shelter",muttsoflove@yahoo.com,,"Claxton",GA,30417,
"Clayton County Humane Society",robin@reel-life.net,(770) 471-9436,"Jonesboro",GA,30236,
"Clover Run Rescue",cloverrunrescue@windstream.net,770-380-0653,"Jefferson",GA,30549,
"Coastal Pet Rescue",lisa@coastalpetrescue.org,912-228-3538,"Savannah",GA,31406,
"Coco's Cupboard",cocoscupboard@gmail.com,404-721-2626,"Concord",GA,30206,
"Colbert Veterinary Rescue",colbertvet@yahoo.com,706-548-2233,"Colbert",GA,30628,
"Columbia County Animal Rescue",ccarescue@gmail.com,,"Evans",GA,30809,
"Columbia County Animal Services",rfranks@columbiacountyga.gov,706-541-4077,"Appling",GA,30802,
"Columbus Georgia Animal Control Center",animalcontrol@columbusga.org,706-653-4512,"Columbus",GA,31907,
"Columbus Purrs n Paws",columbuspurrsnpaws@gmail.com,(706) 304-3801,"Upatoi",GA,31829,
"Companion Animal Connection",franheffern@windstream.net,(678) 493-9847,"Waleska",GA,30183,
"Companion Animal Rescue Inc.",comanimalrescue@aol.com,,"Madison",GA,30650,
"Companion Pets in Need",petadoptioninfo@aol.com,,"Tucker",GA,30084,
"Cottonpatch Weimaraner Rescue",stephanie_maddux@hotmail.com,(706) 506-8246,"Summerville",GA,30747,
"Country Livin Pet Rescue",countrylivinpet@gmail.com,(770) 402-3758,"Monroe",GA,30656,
"Crabapple Knoll Veterinary Clinic",jeanmarie.pets@gmail.com,770-475-8272,"Alpharetta",GA,30004,
"CSRA Chihuahua Rescue, Inc.",csrachihuahuarescue@gmail.com,706-825-8090,"Evans",GA,30809,
"CSRA Humane Society, Inc.",info@csra-hs.com,(706) 261-7387,"Augusta",GA,30919,
"D.A.R.E Animal Rescue",dareadoptions@gmail.com,229-242-1361,"Valdosta",GA,31601,
"Dahlonega-Lumpkin County Humane Society, dba TLC Humane Society",info@tlchs.org,(706) 864-2817,"Dahlonega",GA,30533,
"DanasDogHouse",danasdoghouse@charter.net,404-275-7446,"Smyrna",GA,30082,
"Dawson County Humane Society",dawsonhumane@windstream.net,706-265-9160,"Dawsonville",GA,30534,
"Dee's Haven Parrot Rescue",deeshaven@gmail.com,(252) 422-0725,"Lexington",GA,30648,
"Dekalb County Animal Services",adoption@dekalbanimalservices.com,(404) 294-2165,"Chamblee",GA,30341,
"Dirt Road Doggies Rescue, INC",barb.drdr@gmail.com,,"Gillsville",GA,30543,
"Doberman Rescue of Atlanta",info@dobermanrescueatlanta.com,,"Atlanta",GA,30307,
"Doberman Rescue of Rockdale, Inc",cruzmine@comcast.net,,"Conyers",GA,30094,
"Dog Days Rescue",dogdaysrescue@gmail.com,,"Villa Rica",GA,30180,
"Doggie Harmony",adopt@doggieharmony.org,,"Decatur",GA,30030,
"Dogs Paws Until Adoption",tinapetereit@yahoo.com,706-695-6579,"Ellijay",GA,30540,
"Dogs Rock Inc.",dogsrockga@gmail.com,(678) 265-0438,"Franklin",GA,30217,
"Dolly Goodpuppy Society Inc",dollyadoptions@gmail.com,,"Barnesville",GA,30204,
"Douglas County Animal Shelter",animalshelter@co.douglas.ga.us,(770) 942-5961,"Douglasville",GA,30135,
"East Coast Humane Society",cynthia@eastcoasthumanesociety.com,(770) 823-9438,"Alpharetta",GA,30009,
"Effingham County Animal Shelter",animalshelter@effinghamcounty.org,(912) 754-2109,"Springfield",GA,31329,
"Emanuel County Humane Society",emanuelcoshelter@gmail.com,478-237-4040,"Swainsboro",GA,30401,
"Etowah Valley Humane Society",byran.canty@etowahvalleyhumane.org,(770) 383-3338,"Cartersville",GA,30120,
"Faithful Hearts Animal Shelter Inc.",fhasadoptions@gmail.com,478-231-6942,"Eastman",GA,31023,
"Falling Star Dog Rescue",shelbyswatek@gmail.com,310.425.2848,"Sugar Hill",GA,30518,
"Fancy Feline Rescue of the South, Inc.",fancyfelineresq@bellsouth.net,678-522-2152,"Atlanta",GA,30127,
"Fayette County Animal Shelter",animalshelter@fayettecountyga.gov,(770)631-7210,"Peachtree City",GA,30269,
"Fayette Humane Society",info@fayettehumane.org,770-487-1073,"Fayetteville",GA,30214,
"Feral Cat Program of Georgia",fcpga@yahoo.com,678-200-3226,"Cumming",GA,30028,
"Five Freedoms Farm",fivefreedomsfarm@gmail.com,,"Loganville",GA,30052,
"Fixing the Boro",adoption@fixingtheboro.com,,"Statesboro",GA,30459,
"Floyd Felines",floydfelines@gmail.com,,"Rome",GA,30164,
"For Paws Rescue",forpawsrescue@aol.com,(678) 592-0064,"Newnan",GA,30265,
"Forgotten Animals Rescue Inc.",forgottenanimals@yahoo.com,,"Lilburn",GA,30048,
"Forgotten Paws Pet Rescue",admin@forgottenpaws.com,please email,"Acworth",GA,30101,
"Forsyth County Animal Shelter",animalshelterinfo@forsythco.com,(678) 965-7185,"Cumming",GA,30028,
"Friends of Perry Animal Shelter",george_amanda@ymail.com,(478) 951-1853,"Perry",GA,31069,
"Friends of Screven County Animals",sjstuart@windstream.net,912-564-0005,"Sylvania",GA,30467,
"Friends of Shelter Animals for Cobb County",quietzsch@aol.com,770/499-4136,"Marietta",GA,30008,
"Friends To The Forlorn Pitbull Rescue Inc.",jasonmflatt@gmail.com,(866) 962-3883,"Dallas",GA,30132,
"Fulton County Animal Services",ac.info@fultoncountyga.gov,404-613-0358,"Atlanta",GA,30318,
"Furever After Rescue",fureverafterrescuega@gmail.com,(478) 714-5638,"Macon",GA,31210,
"Furkids Animal Rescue and Shelters",info@furkids.org,770-613-0009,"Atlanta",GA,30328,
"Georgia Akita Rescue Division",jenna@georgiaakitarescuedivision.org,(404) 435-6882,"Snellville",GA,30039,
"Georgia Animal Rescue and Defence Inc.",gardkm@gmail.com,(929) 274-4273,"Pembroke",GA,31321,
"Georgia Canine Rescue and Rehabilitation",pittieprotector@yahoo.com,478-271-4277,"Cochran",GA,31014,
"Georgia Doberman Rescue",contact@georgiadobermanrescue.com,(678) 666-2166,"Athens",GA,30606,
"Georgia Heartland Humane Society",petinquiry@georgiaheartlandhumanesociety.org,(770) 830-2820,"Newnan",GA,30271,
"Georgia Homeless Pets",adoptions@gahomelesspets.com,(404) 590-2190,"Atlanta",GA,31139,
"Georgia Humane Society",smileinnc@aol.com,,"Douglasville",GA,30135,
"Georgia Pet T.A.I.L.S. Inc.",contact@georgiapettails.org,478-569-7387,"Rydal",GA,30171,
"Georgia Poodle Rescue",georgiapoodlerescue@gmail.com,,"Alpharetta",GA,30004,
"German Shepherd Dog Rescue Group of Georgia Inc.",info@gashepherd.org,,"Atlanta",GA,30152,
"Ginny Millner Rescue Group",jachambers4806@yahoo.com,,"Atlanta",GA,30305,
"Glynn County Animal Services",animalservices@glynncounty-ga.gov,(912) 554-7500,"Brunswick",GA,31525,
"Golden Isles House Rabbit Rescue",goldenislesrabbits@gmail.com,(912) 289-7761,"Brunswick",GA,31523,
"Golden Retriever Rescue of Atlanta",adoptabledogs@grra.com,678-310-4772,"Roswell",GA,30076,
"Good Shepherd Animal Refuge, Inc.",arobitshek@gmail.com,(404) 319-3881,"Rome",GA,30164,
"Gracie's Place Pet Rescue",graciesplace7@gmail.com,,"Dawsonville",GA,30534,
"Granite Country Animal Partners INC",carol@gcanimals.com,706-436-4088,"Hartwell",GA,30643,
"Great Pyrenees Rescue of Atlanta",info@greatpyratlanta.com,404- 829- 2609,"Atlanta",GA,30359,
"GRRR! (Ga. Rescue Rehabilitation & Relocation)",info@g-r-r-r.com,(912) 656-9792,"Savannah",GA,31411,
"Gwinnett County Animal Control and Welfare",animalwelfare@gwinnettcounty.com,770-339-3200,"Lawrenceville",GA,30045,
"Gwinnett Humane Society",contactus@gwinnetthumane.com,(770) 798-7711,"Lawrenceville",GA,30046,
"Habersham County Animal Shelter",mhawkins@habershamga.com,(706) 839-0195,"Clarkesville",GA,30523,
"HALF THE WAY HOME - WOODSTOCK",dana@halfthewayhome.org,(888) 768-8818,"Woodstock",GA,30188,
"Hands for Paws, Inc.",handsforpawsga@gmail.com,,"Cornelia",GA,30531,
"Hart Co Humane Society",hartcohumane@yahoo.com,706-376-1769,"Hartwell",GA,30643,
"Hart Co. Animal Rescue Inc.",hcarapplications@gmail.com,7064363476,"Hartwell",GA,30643,
"Heart of Georgia Humane Society",adopt@heartofgahs.org,478-477-9713,"Macon",GA,31201,
"Help For The Dogs Inc.",gary@veduccio.net,4012615334,"Kennesaw",GA,30144,
"Helping Paws Rescue",bark@pawtropolis.com,706-227-7887,"Bogart",GA,30622,
"Henry County Humane Society",info@henryhumane.com,,"McDonough",GA,30253,
"Hero Dog Rescue",info@herorescue.org,,"Cumming",GA,30040,
"Hickory Level Hound Rescue",hlhrescue@gmail.com,(770) 380-8654,"Carrollton",GA,30116,
"Homeless Pets Foundation",homelesspetsfoundation@gmail.com,(770) 971-0100,"Marietta",GA,30062,
"Homes 4-ever Rescue Organization",cpowell71208@yahoo.com,7063465534,"Rockmart",GA,30153,
"Homeward Bound Pet Rescue Inc.",homeward@ellijay.com,706-698-4663,"Ellijay",GA,30540,
"Hootie's Haven Animal Rescue Inc.",hootieshaven@yahoo.com,(423) 567-4668,"Rome",GA,30161,
"Hope Eternal Animal Rescue",michelle@hopeeternalanimalrescue.org,,"Cumming",GA,30040,
"Hopeful Hearts Inc.",sherrieforbes@mindspring.com,678-232-2695,"Rockmart",GA,30153,
"Hounds In Pounds, Inc",hipadoptionteam@gmail.com,,"Peachtree City",GA,30269,
"Humane Society of Blue Ridge",humanesocietybr@tds.net,706-632-4357,"Blue Ridge",GA,30513,
"Humane Society of Camden County",hscc@tds.net,912 729-7141,"Kingsland",GA,31548,
"Humane Society of Forsyth County",shelter@forsythpets.org,770-887-6480,"Cumming",GA,30041,
"Humane Society of Griffin-Spalding County",griffinhumanesociety@yahoo.com,770-229-4925 note: this is an answering machine only,"Griffin",GA,30223,
"Humane Society of Harris County",kgenova@humanesocietyofharriscounty.org,706 582 3007,"Hamilton",GA,31811,
"Humane Society of Houston County, Inc",general@humanesocietyhoco.org,478-599-0211,"Warner Robins",GA,31095,
"Humane Society of Jackson County",hsjc1111@gmail.com,(706) 367-1111,"Jefferson",GA,30549,
"Humane Society of Morgan County",info@humanemorgan.org,(706) 343-9977,"Madison",GA,30650,
"Humane Society of Northeast Georgia",yeseniacruz@hsnega.org,(770) 532-6617,"Gainesville",GA,30501,
"Humane Society of NWGA",hsnwgaorg@gmail.com,706/226-5002,"Dalton",GA,30719,
"Humane Society of Statesboro & Bulloch County",borohumane@gmail.com,(912) 681-9393,"Statesboro",GA,30459,
"Humane Society of Terrell County",hstcoinfo@gmail.com,,"Dawson",GA,31742,
"Humane Society of Valdosta/Lowndes County",volunteer@humanesocietyofvaldosta.org,2292473266,"Valdosta",GA,31601,
"Humane Society's Mountain Shelter",hsms@pawsga.com,706-781-3843,"Blairsville",GA,30512,
"Husky Pack Rescue",huskypackrescue@live.com,,"Powder Springs",GA,30127,
"IGCA Rescue - Georgia",indigotea@gmail.com,,"Norcross",GA,30093,
"IMAGINE Pet Rescue",adopt@imaginepetrescue.org,(904) 571-0455,"Savannah",GA,31404,
"IMPS - Internet Miniature Pinscher Service, Inc - AL/GA region",teensiesmom@gmail.com,,"Atlanta",GA,30238,
"Inspire Pet Rescue",info@inspirepetrescue.org,404-913-3259,"Kennesaw",GA,30144,
"Jazzy Paw, Inc.",jazzypawinc@gmail.com,(404) 720-8258,"Lovejoy",GA,30250,
"Jennifers Pet Rescue Inc.",jpr@jenniferspetrescue.com,(770) 505-3261,"Dallas",GA,30132,
"Joint Venture Rescue",deb923@bellsouth.net,,"Stone Mountain",GA,30087,
"Just One Litter Pet Adoptions",iha1278@aol.com,,"Marietta",GA,30066,
"K-9 Rescue League, Inc.",siems@bellsouth.net,7707142880,"Lawrenceville",GA,30044,
"K9 Angels ( small dog rescue)",k-9angels@comcast.net,770-957-1115,"Stockbridge",GA,30281,
"Kindness Matters Ferret Rescue",kmferretrescue@comcast.net,770-235-0070 please email,"Acworth",GA,30101,
"Kitty City Cat Rescue",kittycitymacon@yahoo.com,(478) 305-7799,"Macon",GA,31220,
"Kitty Love Rescue",kittyloverescue@gmail.com,(229) 234-3102,"Valdosta",GA,31602,
"Labrador Friends of the South Inc.",labfriendinfo@gmail.com,,"Cumming",GA,30028,
"Laskey's Lucky Ones & Volunteers (LLOV)",laskeysluckyones@gmail.com,,"East Point",GA,30344,
"Lee County Animal Shelter",dmathis@lee.ga.us,(229) 759-6037,"Leesburg",GA,31763,
"Life is Labs Rescue",adoption@i-wag.com,(770) 562-5228,"Temple",GA,30179,
"LifeLine Animal Project",adoptions@atlantapets.org,404-292-8800,"Atlanta",GA,30002,
"Little Nuggets Rescue",info@littlenuggetsrescue.com,678-780-2988,"Snellville",GA,30039,
"Lucky Day Rescue, Inc.",trendaivey@gmail.com,(678) 858-2614,"Loganville",GA,30052,
"Lumpkin County Animal Shelter",friendsoflcsa@gmail.com,(706) 867-7297,"Dahlonega",GA,30533,
"Macon Bibb County Animal Welfare",jesmith2@maconbibb.us,478-621-6793,"Macon",GA,31201,
"Madison Oglethorpe Animal Shelter",info@moaspets.com,(706) 795-2868,"Danielsville",GA,30633,
"Maxs Animal Rescue",noonetoloveu@aol.com,912-816-3776,"Hoboken",GA,31542,
"Meow or Never Inc",meoworneverrescue@gmail.com,,"Atlanta",GA,30341,
"Meriwether County Animal Shelter",s.downs@meriwethercountyga.gov,(706) 672-2966,"Greenville",GA,30222,
"Metter Animal Shelter",metteranimalshelter@yahoo.com,912-685-7877,"Metter",GA,30439,
"Mini Aussie Rescue & Support  GA",southeastmars@yahoo.com,,"Dacula",GA,30019,
"Mostly Mutts",adopt@mostlymutts.org,,"Kennesaw",GA,30152,
"Moultrie-Colquitt County Humane Society",moultriehs@yahoo.com,229-985-5463,"Moultrie",GA,31768,
"Much Ado About Hounds, Inc.",muchadohounds@hotmail.com,7707783405,"Stone Mountain",GA,30087,
"Murray County Animal Shelter-Control Unit",jwynn@murraycountyga.gov,706-695-8003,"Chatsworth",GA,30705,
"MUSH Rescue, Inc.",adopt@mushrescue.com,,"Alpharetta",GA,30005,
"Mutt Maddness",barbara@muttmaddness.org,(404) 406-6322,"Marietta",GA,30007,
"National Detector Dog Training Center",kenneth.d.gaines@aphis.usda.gov,(877) 797-3899,"Newnan",GA,30265,
"New Rattitude - national Rat Terrier rescue",inquiry@newrattitude.org,& all over the US,"Atlanta",GA,30341,
"Newnan Coweta Humane Society",nchs@nchsrescue.org,,"Newnan",GA,30264,
"North Georgia Animal Alliance, Inc.",ngaa.animals@gmail.com,(706) 937-2287,"Ringgold",GA,30736,
"Oakhurst Guinea Pig Rescue",thomas.pederson@ogpr.org,,"Decatur",GA,30030,
"Oconee Regional Humane Society",orhspets@gmail.com,706-454-1508,"Greensboro",GA,30642,
"Okefenokee Humane Society Inc.",okefenokeehumanesociety@gmail.com,912-283-4214,"Waycross",GA,31501,
"Old English Sheepdog Rescue Network of the SE",placement@oesrescuenetwork.org,,"Sugar Hill",GA,30518,
"One Love Animal Rescue, Inc",info@oneloveanimalrescue.com,,"Savannah",GA,31410,
"Orphan Annie Rescue",orphanannierescue@gmail.com,,"Atlanta",GA,30350,
"Out of the Box Boxer Rescue",info.obbrescue@gmail.com,(470) 242-5886,"Loganville",GA,30052,
"Papayago Rescue House, Inc.",maria.sullivan@papayagorescuehouse.org,6783465217,"Kennesaw",GA,30152,
"Paulding County Animal Control",kshipman@paulding.gov,(678) 383-3481,"Dallas",GA,30132,
"Paw Pals",cherylmcgriff@yahoo.com,Please E-Mail,"Lawrenceville",GA,30044,
"Paws and Whiskers",cariboukitty68@aol.com,404-229-0518,"Atlanta",GA,30318,
"PAWS Atlanta",lmckelvey@pawsatlanta.org,770-593-1155,"Decatur",GA,30035,
"Paws for a Moment",angiekittle.pawsforamoment@gmail.com,,"Tunnel Hill",GA,30755,
"Paws for Soldiers, Inc.",joelharber@yahoo.com,7063511063,"Athens",GA,30604,
"PAWS Humane",adoptions@pawshumane.org,(706) 565-0035,"Columbus",GA,31908,
"Peach County Animal Rescue",peachcountyanimalrescue@gmail.com,,"Fort Valley",GA,31030,
"PeachState Pet Partners,inc.",pspp08@hemc.net,706-776-3112,"Alpharetta",GA,30004,
"Pickens Animal Rescue Inc",parinfo@pickensanimalrescue.org,706-692-2772,"Jasper",GA,30143,
"Planned PEThood of Georgia",adoptions@pethoodga.org,(678) 561-3491,"Duluth",GA,30096,
"Polk County Animal Control",pspp_inc@yahoo.com,Adoptions: 678-361-7304,"Cedartown",GA,30125,
"Pound Puppies 'N Kittens Incorporated",info@ppnk.org,(770) 464-3393,"Social Circle",GA,30025,
"Praying For Paws Inc",carolkelly0000@aol.com,404-202-4208,"McDonough",GA,30253,
"Pregnant Dog Rescue, Inc.",info@pregnantdogrescue.org,404-99-SAVE-1,"Griffin",GA,30223,
"Priceless Pets Atlanta",pricelesspets4u@gmail.com,770-351-7377,"Atlanta",GA,30339,
"Pup & Cat Co.",pupandcatco@windstream.net,770-867-1622,"Winder",GA,30680,
"Puppy Love Mission",puppylovemission@yahoo.com,,"Loganville",GA,30052,
"Rabun Paws 4 Life, Inc.",jmarcellino@rabunpaws4life.com,(706) 782-5422,"Clayton",GA,30525,
"Refuge Rescue, Inc.",adoptions@refugerescue.org,,"Woodstock",GA,30188,
"Releash Atlanta",petfinder@releashatlanta.com,,"Atlanta",GA,30345,
"Releashed Rescue",releashedrescue@gmail.com,,"Cumming",GA,30028,
"Remembering Stephanie LLC",rescuebruce@gmail.com,7702349733,"Atlanta",GA,30341,
"Renegade Rescue",renegaderescuega@gmail.com,(678) 234-3710,"Kennesaw",GA,30152,
"Rescue Angels of GA",onecatandadog@yahoo.com,(404)246-4768,"Atlanta",GA,30314,
"Rescue Me Ga Inc",adrienne@rescuemega.org,,"Dunwoody",GA,30338,
"RescueCats, Inc.",rescuecats@hotmail.com,678-817-9647,"Fayetteville",GA,30214,
"Rincon's Unwanted Furry Friends (RUFF)",deyoj417@yahoo.com,please e-mail,"Rincon",GA,31326,
"Rotts 'n Pups Rescue",rottsnpupsrescue@fastmail.fm,,"Douglasville",GA,30135,
"Rottstars Rescue",dogplayland@yahoo.com,,"Buford",GA,30519,
"Royal Animal Refuge",rlinfo@bellsouth.net,,"Tyrone",GA,30290,
"Royal Potcake Rescue USA Inc.",potcake_rescue@bellsouth.net,,"Atlanta",GA,30343,
"Ruff Dog Rescue",ruffrescueinquiries@gmail.com,,"Milton",GA,30004,
"Ruff Redemption Rescue, Inc.",adoptions@ruffredemption.org,,"Woodstock",GA,30189,
"Ruffus Rescue",harriett.patterson@att.net,,"Atlanta",GA,30329,
"Ryan's New Life Animal Rescue",ryansnewliferescue@gmail.com,,"Loganville",GA,30052,
"Sally Wetherbee Adoption Center",director@swacalbany.org,2292994504,"Albany",GA,31707,
"Save A Pet Inc",saveapetincweb@gmail.com,(478) 994-3882,"Forsyth",GA,31029,
"Save The Horses",info@savethehorses.org,(770) 886-5419,"Cumming",GA,30028,
"Save-A-Life",jghick@bellsouth.net,912-598-SPAY (7729),"Savannah",GA,31411,
"Saved By Grace Pet Adoption Services Inc",vetmed@bellsouth.net,(770) 787-4899,"Covington",GA,30014,
"Saving Georgia Dogs Rescue",info@savinggeorgiadogs.org,please e-mail us,"Barnesville",GA,30204,
"Second Chance Animal Rescue",scar.rescue@gmail.com,229-397-7387,"Cairo",GA,39828,
"Second Chance Greyhounds",chair@secondchancegreyhounds.org,1.877.674.7397,"Douglasville",GA,30134,
"Second Hand Siamese",siameserescuega@aol.com,(678) 343-0068,"Oakwood",GA,30566,
"Shelter Dogs For Veterans, Inc.",shelterdogsforveterans@gmail.com,(706) 299-8854,"Talking Rock",GA,30175,
"SNAP 2 IT",adoptions@snap2it.org,404-957-6914,"Atlanta",GA,31141,
"Society of Humane Friends of GA Inc.",sohfga@gmail.com,PLEASE EMAIL US,"Lawrenceville",GA,30046,
"SOS Labrador Retriever Rescue, Inc",info@soslabrescue.org,4045572911,"Good Hope",GA,30641,
"Southern Animal Rescue",southernanimalrescue@gmail.com,,"Atlanta",GA,30316,
"Southern Animal Volunteer Effort",info@savecares.com,,"Decatur",GA,30033,
"Southern Comfort Animal Rescue Services Inc",socorescue@yahoo.com,9124230145,"Glenwood",GA,30428,
"Southern Crescent Canine Rescue",sccrescue@hotmail.com,770-468-7014,"Milner",GA,30257,
"Southern Souls Rescue",southernsouls@aol.com,706-556-9009,"Harlem",GA,30814,
"Special Touch Animal Rescue",starradopt@aol.com,(404) 983-3581,"Acworth",GA,30102,
"Stephens Community Canine Rescue, INC",myrescue@stephensrescue.org,706-759-3632,"Stephens",GA,30667,
"Street Paws, Inc.",info@streetpaws.org,,"McDonough",GA,30253,
"Tabby Tales Rescue",meow@tabbytalesrescue.org,,"Savannah",GA,31410,
"TenderHeart & Great Pyr Rescue",tenderheartrescue@gmail.com,(678) 378-2803,"Newnan",GA,30263,
"The Bullpen Way Station and Sanctuary",info@bullpenrescue.org,,"Norwood",GA,30821,
"The Georgia Rat Rescue",garatrescue@gmail.com,,"Norcross",GA,30093,
"The Humane Society of South Coastal Georgia",staci@hsscg.org,912-264-6246,"Brunswick",GA,31525,
"Thomasville-Thomas County Humane Society",pets@rose.net,229-228-0613,"Thomasville",GA,31757,
"TLC Pet Rescue",tlcpetrescue@gmail.com,,"Stockbridge",GA,30281,
"Toccoa-Stephens County Humane Shelter",info@tschs.org,706-282-3275,"Toccoa",GA,30577,
"Two Tailz Rescue",info@twotailzrescue.org,,"Roswell",GA,30076,
"U. S. Canine",angiewoods@uscanine.com,770-682-5434,"Buford",GA,30518,
