Name,Email,Phone,City,State,Zip,Website
"God's Feral Felines Inc.",godsferalfelines@gmail.com,(256) 960-0538,"Guntersville",AL,35976,
"Great and Small Foundation",greatandsmall15@yahoo.com,(256) 740-7738,"Eva",AL,35621,
"Greater Huntsville Humane Society",info@ghhs.org,256-881-8081,"Huntsville",AL,35805,
"Guntersville Animal Shelter",jeanniegah@chyoung.net,256-582-3184,"Guntersville",AL,35976,
"Helping Shepherds of Every Color Rescue",everycolorrescue@yahoo.com,,"Montgomery",AL,36106,
"Holmes Feline Clinic",info@holmesfelineclinic.com,2058220692,"Birmingham",AL,35243,
"Homeless Animals Rescue Team",alabamahart@gmail.com,256-649-0971,"Talladega",AL,35160,
"Hope4Hearts Animal Rescue, Inc.",hope4heartsar@gmail.com,,"Mobile",AL,36619,
"Humane Society of Central Alabama",lynnsanders01@gmail.com,(334) 431-0476,"Selma",AL,36701,
"Humane Society of Elmore County",hselco@bellsouth.net,334-567-3377,"Wetumpka",AL,36092,
"Humane Society Pet Rescue and Adoption Center",adoptions@hsprac.com,(256) 442-1347,"Gadsden",AL,35904,
"Huntsville Friends of Rabbits",huntsvillebunnies@hotmail.com,,"Huntsville",AL,35802,
"J & L Golden Retriever Rescue",lkh5@mchsi.com,(251) 404-0045,"Point Clear",AL,36564,
"Jackson County SPCA",riverrun@farmerstel.com,256-451-8401,"Pisgah",AL,35765,
"Jeremy's Boggle Ferret Bungalow",jeremysboggle@gmail.com,334-301-3558,"Grady",AL,36036,
"Joe Jackson's Dog World, Inc.",jjdogworld@gmail.com,205-646-3070,"Jemison",AL,35085,
"K9 RESQ of AL",k9resqofal@gmail.com,,"Birmingham",AL,35213,
"Kee Kitty Friends",catsnkeys@yahoo.com,706-464-1172,"Ashford",AL,36312,
"Kitty Kat Haven and Rescue",kittykathaven1@gmail.com,(205) 302-8883,"Hoover",AL,35226,
"Krewe de Rescue",krewemobile@gmail.com,,"Mobile",AL,36685,
"Lake Martin Animal Shelter",lmhsdirector@gmail.com,(256) 234-5533,"Alexander City",AL,35010,
"Last Chance Dog Rescue Alabama",were4dogs@gmail.com,,"Alabaster",AL,35007,
"Lee County Humane Society",lchs1140@leecountyhumane.org,334-821-3222,"Auburn",AL,36832,
"Lifeline Pet Rescue",pennyw@hiwaay.net,256-881-0664,"Huntsville",AL,35802,
"Lil' Tykes Rescue & Adoption",carousel36360@gmail.com,(334) 598-2473,"Daleville",AL,36360,
"Macon County Humane Society",maconcountyhumanesociety@yahoo.com,(334) 727-0776,"Tuskegee",AL,36083,
"Madison Animal Rescue Foundation",madisonarf@gmail.com,,"Madison",AL,35758,
"Marshall County AL Animal Control",marshallcoaco@gmail.com,256-960-0960,"Guntersville",AL,35976,
"Mercy Animal Hospital",jenna@mercyvets.com,(205) 631-4432,"Gardendale",AL,35071,
"Mobile County Animal Shelter",mcacshelter@mobile-county.net,251-574-3647,"Mobile",AL,36618,
"Mobile SPCA",robin@mobilespca.org,251-633-3531,"Mobile",AL,36608,
"Monroe County Animal Shelter",monroecountyshelter@gmail.com,(251) 575-3427,"Monroeville",AL,36460,
"Montgomery Humane Society",msspeedy307@hotmail.com,(334) 409-0622,"Montgomery",AL,36110,
"Morgan County Humane Society",mchs@hughes.net,256-773-7222,"Hartselle",AL,35640,
"Mountain Brook Animal Control",sloanp@mtnbrook.org,205-802-3844,"Mountain Brook",AL,35223,
"Must Love Paws Rescue",mustlovepawsrescue@gmail.com,(205) 529-0999,"Trussville",AL,35173,
"New Beginnings Animal Rescue and Transport",info.newbeganimalrescue@gmail.com,(612) 361-7762,"Mobile",AL,36604,
"New Hope Rescue, Inc",nhrescueinc@gmail.com,(334) 332-9898,"Opelika",AL,36803,
"No Greater Love",adoptngl@gmail.com,,"Buhl",AL,35446,
"Orange Beach Animal Care and Control Program",obaccp@gmail.com,(251) 202-7035,"Orange Beach",AL,36561,
"Ozark Animal Shelter",shelter@ozarkalabama.us,(334) 774-4633,"Ozark",AL,36360,
"PAWS (Pets Are Worth Saving)",ablythestoddard@gmail.com,256-383-0690,"Florence",AL,35662,
"Paws Crossed Dog Rescue, Inc",pawscrossedrescue@yahoo.com,(251) 363-9098,"Brewton",AL,36426,
"Paws of Dixie Animal Rescue",pawsofdixie@yahoo.com,,"Tuscaloosa",AL,35406,
"Peace Love & Dog Paws Rescue, Inc.",peacelovedogpawsrescue@gmail.com,(205) 542-4407,"Birmingham",AL,35243,
"Peace, Love and Animals",peaceloveandanimals@gmail.com,(256) 233-4343,"Tanner",AL,35671,
"Pell City Animal Control Center",animalcenter@cityofpellcity.net,(205) 814-1567,"Pell City",AL,35128,
"Pets Are Worth Saving in Alabama, Inc.(PAWS-AL)",labaumgardner13@charter.net,,"Montgomery",AL,36117,
"Pickens County Partners for Pets",pickenscountypartnersforpets@gmail.com,(205) 765-5478,"Reform",AL,35481,
"Pound on the Hill Animal Rescue",poundonthehill@gmail.com,205-478-7301,"Bessemer",AL,35020,
"Prattville/Autauga Humane Society",autaugahumane@yahoo.com,334-358-2882,"Prattville",AL,36067,
"Project Purr Animal Rescue, Inc.",projectpurr@aol.com,2512872413,"Mobile",AL,36609,
"Purrfect Love Cat Rescue",purrfectlovecatrescue1@gmail.com,2052834298,"Hoover",AL,35226,
"R.ehoming U.nsettled A.nimals",critterrescueandrehome@gmail.com,,"Gurley",AL,35748,
"Randolph County Animal Shelter",randolphanimal@centurytel.net,(256) 357-0101,"Wedowee",AL,36278,
"Rebeccas Paws and Claws",saveapreciouspaw@gmail.com,(205) 243-2542,"Hayden",AL,35079,
"Red Oak Rescue",home4-3georges@charter.net,(256) 293-7066,"Guntersville",AL,35976,
"Rescue K9-1-1",adopt@rescuek911.com,256-896-4694,"Camp Hill",AL,36850,
"Rescue Rangers",k9.rescue.rangers@gmail.com,256-227-4270,"Decatur",AL,35603,
"Rescued  Pets",jono@gate.net,205-427-7744,"Birmingham",AL,35206,
"Rockin P Rescue, Inc. (Boxer Rescue)",angiepersch@me.com,256-282-9304,"Jacksonville",AL,36265,
"Rotties & Notties, Inc. / Crossroads Animal Hospital",crossroadsanimalhospital@yahoo.com,(205) 640-4327,"Moody",AL,35004,
"Safe Haven no kill pet rescue",melissautech@yahoo.com,256-919-7290,"Scottsboro",AL,35768,
"Sanctuary Animal Rescue",heidi.tbg@gmail.com,(205) 837-4000,"Alabaster",AL,35007,
"Save a Stray",info@saveastray.org,,"Mobile",AL,36608,
"Saving Paws",kbailey772@gmail.com,,"Birmingham",AL,35023,
"Schnauzer Love Rescue Inc.",schluv4u2@bellsouth.net,,"Birmingham",AL,35235,
"Second Chance Shelter",2ndchanceshelter2008@gmail.com,256-561-2411,"Boaz",AL,35957,
"Shelby Humane Society",info@shelbyhumane.org,(205) 669-3916,"Columbiana",AL,35051,
"SOS Animal Shelter",sosshelter1981@gmail.com,334-393-1743,"Enterprise",AL,36330,
"SOS Beagle Rescue-Alabama Chapter",rescue@alsosbeagles.com,,"Birmingham",AL,35216,
"Southern Skies Labrador Rescue & Adoption, Inc.",elisabethstewart50@gmail.com,,"Grant",AL,35747,
"Southern Souls Animal League",southernsoulsanimalleague@gmail.com,,"Eufaula",AL,36027,
"Southern Treasures Animal Rescue",maryann@adoptstardogs.org,,"Mobile",AL,36685,
"Spay Neuter Action Project",helpsnap@yahoo.com,(256) 830-8459,"Huntsville",AL,35815,
"Steel City Cat Rescue",steelcitycatrescue@gmail.com,,"Birmingham",AL,35242,
"Stray Love Foundation, Inc.",info@straylovefoundation.org,(251) 540-2236,"Magnolia Springs",AL,36555,
"Sugarbelle Foundation",sugarbellefoundation@gmail.com,,"Birmingham",AL,35266,
"Talladega City Animal Control",talladegaanimalcontrol@hotmail.com,256-362-5856,"Talladega",AL,35160,
"The Ark Inc.",ninaark@aol.com,(256) 851-4088,"Huntsville",AL,35806,
"The Canine Compassion Fund, Inc.",a.melvin@caninecompassionfund.org,,"Tuscaloosa",AL,35403,
"The Haven",info@havenforanimals.org,(251) 929-3980,"Fairhope",AL,36532,
"Third Coast Animal Rescue",thirdcoastanimalrescue@gmail.com,(251)366-6668,"Spanish Fort",AL,36527,
"TLC for Paws",adopt@tlcpaws.org,(256) 617-9496,"Madison",AL,35758,
"Troy Animal Rescue Project",troyanimalrescueproject@gmail.com,(334) 508-2367,"Troy",AL,36081,
"Tuscaloosa Metro Animal Shelter",jearp@metroanimalshelter.org,205-752-9101,"Tuscaloosa",AL,35401,
"Two by Two Rescue",debbie@twobytworescue.com,,"Helena",AL,35080,
"Wags and Whiskers",wagsandwhiskersrescuepets@yahoo.com,,"Grand Bay",AL,36541,
"Wags N' Whiskers Rescue",jill@wagshomewood.com,(205) 902-9247,"Homewood",AL,35209,
"Weimaraner Rescue of the South",contactus@weimrescue.com,,"Birmingham",AL,35244,
"Woof Ave Rescue",jonna@woofave.com,(334) 502-7900,"Auburn",AL,36830,
