Name,Email,Phone,City,State,Zip,Website
"Heartland Sheltie Rescue",info@sheltierescue.org,,"New Albany",IN,47150,
"Heartland Small Animal Rescue Inc.",heartlandsmallanimalrescue@gmail.com,574-400-5633,"South Bend",IN,46660,
"Heaven After Hell Rescue",miranda@heavenafterhellrescue.org,,"Indianapolis",IN,46214,
"Heavenly Paws Haven, Inc.",happytails3@msn.com,2199738097,"Roselawn",IN,46372,
"Help Us Help Animals Sanctuary",animalfriendspca@aol.com,(765) 546-3563,"Winchester",IN,47394,
"Helping Paws Pet Haven Inc.",ladytabbycat@yahoo.com,(260) 468-2292,"Huntington",IN,46750,
"Helping Paws, Inc.",hpadoptions@gmail.com,,"Indianapolis",IN,46220,
"Helping Pawz",helpingpawzinfo@yahoo.com,,"Fillmore",IN,46128,
"Hendricks County Animal Control Shelter",achelp@co.hendricks.in.us,(317) 745-9250,"Danville",IN,46122,
"Hendricks County Humane Society",hchsinformation@gmail.com,(317) 745-3338,"Danville",IN,46122,
"Hoosier Great Dane Rescue",mbarnettreed@aol.com,765-376-4431,"Crawfordsville",IN,47933,
"Hope Haven Canine Rescue Inc",hopehavencanine@hotmail.com,(317) 847-6163,"Mooresville",IN,46158,
"Hope Marie's Fund Rescue",hopemariesfund@gmail.com,,"Franklin",IN,46131,
"HoundSong Rescue",robertalee@houndsong.com,219-228-0157,"Hammond",IN,46324,
"Howard County Kitten Rescue",patca45@aol.com,4193773384,"Kokomo",IN,46901,
"Humane Society  Johnson County",anne.sutton@hsjc.org,(317) 535-6626,"Franklin",IN,46131,
"Humane Society Calumet Area, Inc.",info@hscalumet.org,(219) 922-3811,"Munster",IN,46321,
"Humane Society Northwest Indiana",millercritters@yahoo.com,219-938-3339,"Miller Beach",IN,46403,
"Humane Society of Elkhart County",info@elkharthumanesociety.org,(574) 848-4225,"Bristol",IN,46507,
"Humane Society of Hobart Inc.",info@humanesocietyofhobart.org,(219) 942-0103,"Hobart",IN,46342,
"Humane Society of Jackson County",seymourpets@frontier.com,812-522-5200,"Seymour",IN,47274,
"Humane Society of Noble County,Inc.",humanesocietynoblecounty@gmail.com,260-347-2563,"Kendallville",IN,46755,
"Humane Society of Putnam County",hspcanimals14@gmail.com,(765) 653-1943,"Greencastle",IN,46135,
"Humane Society of Scott County Indiana",hsscinfo@frontier.com,812-752-7500,"Scottsburg",IN,47170,
"Humane Society of St. Joseph County",afrederickshumane@gmail.com,(574) 255-4726,"Mishawaka",IN,46545,
"Humane Society of Whitley County, Inc.",director@hswc.org,260-244-6664,"Columbia City",IN,46725,
"Huntington County Humane Shelter",huntingtoncohumaneshelter@yahoo.com,260-356-0355,"Huntington",IN,46750,
"I Wanna Go Home Rescue",admin@iwannagohomerescue.org,(708) 955-8375,"Dyer",IN,46311,
"Illiana Rescue",illianarescue@yahoo.com,219-310-6917,"Dyer",IN,46311,
"Independent Cat Society",1788-ng99@spamex.com,219-785-4936,"Westville",IN,46391,
"Indiana GSD & Siberian Husky Rescue, Inc",jzlawn68@aol.com,,"Quincy",IN,47456,
"Indiana Horse Rescue",inhorserescue@gmail.com,765-601-4104,"Frankfort",IN,46041,
"Indiana House Rabbit Society",info@indianahrs.org,(317) 767-7636,"Indianapolis",IN,46242,
"Indianapolis Animal Care Services",adoptions@indy.gov,(317) 327-1397,"Indianapolis",IN,46221,
"Indy Great Pyrenees Rescue",info@igpr.org,,"Indianapolis",IN,46260,
"IndyCLAW Rescue",adopt@indyclaw.org,,"Indianapolis",IN,46217,
"IndyVet",blooddonationcenter@indyvet.com,(317) 782-4484,"Indianapolis",IN,46203,
"Inky Animal Rescue",inkyanimalrescue@gmail.com,,"Sellersburg",IN,47172,
"It Takes A Village Canine Rescue",info@itvrescue.org,(812) 909-1306,"Evansville",IN,47715,
"J B Ogle Animal Shelter",sgreen@cityofjeff.net,812-282-0071,"Jeffersonville",IN,47130,
"Jay County Humane Society",jbshelter@yahoo.com,260-726-6339,"Portland",IN,47371,
"Jefferson County Animal Shelter",animal.shelter39@jeffersoncounty.in.gov,812-273-1788,"Madison",IN,47250,
"Jennings County Animal Control",animalcontrol@jenningscounty-in.gov,(812) 346-5725,"North Vernon",IN,47265,
"Joey's Home Senior Dog Rescue",joeys.home@yahoo.com,,"Terre Haute",IN,47802,
"Johnson County Animal Shelter",jcanimalshelter@co.johnson.in.us,317-736-3924,"Franklin",IN,46131,
"K9 Rescue Mission",k9rescuemissionindiana@gmail.com,(219) 670-2205,"Schererville",IN,46375,
"Kentuckiana Animal Rescue Organization",kentuckiana123@aol.com,,"Jeffersonville",IN,47130,
"Kokomo Humane Society",adoption@kokomohumane.org,(765) 452-6224 ext. 2,"Kokomo",IN,46901,
"La Porte County Small Animal Shelter",lpcoac@laportecounty.org,219-326-1637,"La Porte",IN,46350,
"Lakeshore Paws",info@lakeshorepaws.org,219-476-7297,"Valparaiso",IN,46383,
"Last Chance Rescue Inc.",lastchancerescuecb@gmail.com,(219) 677-2961,"Schererville",IN,46375,
"Lennoxs Legacy Rescue. Inc",lennoxslegacy@live.com,(260) 227-0109,"Decatur",IN,46733,
"Liberty Acres United Rescue Animal Sanctuary",jlknox2@msn.com,(765) 969-4782,"Liberty",IN,47353,
"Louisville Weimaraner Rescue, Inc.",rescue@louisvilleweimrescue.com,812-256-3967,"Charlestown",IN,47111,
"Love of Labs",petfinder.inquiry@lolin.org,(317) 602-1470,"Indianapolis",IN,46220,
"Loving Heart Animal Shelter",lovingheartanimalshelter@gmail.com,(765) 413-0521,"Lafayette",IN,47903,
"Lucky Dog Rescue",dawn6639@frontier.com,,"Valparaiso",IN,46385,
"Lucky Dog Retreat Rescue, Inc.",info@ldrrescue.org,,"Indianapolis",IN,46220,
"Lucky Lab Rescue and Adoption",luckylabs@luckylabrescue.com,,"Lewisville",IN,47352,
"Lucky Mutts Animal Rescue",luckymuttsanimalrescue@gmail.com,2197419445,"Valparaiso",IN,46385,
"Lucky Pups Rescue, inc.",luckypupsrescue@gmail.com,(317) 443-2918,"Brazil",IN,47834,
"LUV A DOG RESCUE",caninematchmaker@yahoo.com,317-523-4785,"Indianapolis",IN,46226,
"Madison County Humane Society",madisoncohumanesoc@sbcglobal.net,(765) 644-6484,"Anderson",IN,46015,
"MARION ANIMAL CARE AND CONTROL",bshrout@marionindiana.us,(765) 668-4491,"MARION",IN,46952,
"Marion-Grant County Humane Society",manager@marionhumane.com,(765) 618-9293,"Marion",IN,46953,
"Martin County Humane Society",mchs@frontier.com,(812) 295-5900,"Loogootee",IN,47553,
"Mastiffs R Us, Inc.",ob.bigpaws@gmail.com,,"Greenwood",IN,46143,
"Mended Hearts Rescue",adopt@mhrindy.org,,"Indianapolis",IN,46235,
"Mercy Rescue and Adoption",mercyrescue@aol.com,(812) 346-1001,"North Vernon",IN,47265,
"Michiana Humane Society and SPCA",contact@michianahumanesociety.org,219-872-4499,"Michigan City",IN,46361,
"Midwest Pet Refuge",midwestpetrefuge@yahoo.com,(260) 726-3331,"Portland",IN,47371,
"Misty Eyes Animal Rescue & Learning Center",cherie@mistyeyes.org,317-858-8022,"Brownsburg",IN,46112,
"Mixed Up Mutts, Inc",info@mixedupmutts.org,219-32-MUTTS,"Westville",IN,46391,
"Morgan County Humane Society",adoptions@mchumanesoc.org,(765) 349-9177,"Martinsville",IN,46151,
"Muncie Animal Care & Services",dsalkoski@cityofmuncie.com,(765) 747-4851,"Muncie",IN,47303,
"My New Cat",mynewcat@yahoo.com,(765) 231-5627,"West Lafayette",IN,47996,
"New Albany Floyd County Animal Shelter and Control",nafcanimalshelter@yahoo.com,812 948-5355,"New Albany",IN,47150,
"New Castle/Henry County Animal Shelter",nchcanimalshelter@yahoo.com,(765) 529-8131,"New Castle",IN,47362,
"New Hope Pet Rescue",newhopepetrescue@yahoo.com,574-528-0263,"Syracuse",IN,46567,
"North Central Indiana Spay & Neuter @ Crystal Creek Kennels",ncisnadopt@gmail.com,765-589-8299,"Battle Ground",IN,47920,
"North Knox Animal Shelter",northknoxanimalshelter@yahoo.com,8126900433,"Bicknell",IN,47512,
"NWI Chinchilla Rescue",amgajda@sbcglobal.net,219-789-0026,"Hammond",IN,46324,
"One Dog at a Time Rescue",odtr01@gmail.com,,"Warsaw",IN,46581,
"Our Lil Bit of Heaven Animal Rescue and Sanctuary",ownedbycaninesandloveit@yahoo.com,,"Poland",IN,47868,
"P.A.W.S. of Dearborn County Humane Center",pawsadoptable@pawsdearborn.org,(812) 577-0829,"Lawrenceburg",IN,47025,
"Pals For Paws, Inc.",palsforpawshc@aol.com,(765) 454-8796,"Kokomo",IN,46903,
"Parke-Vermillion Co. Humane Society",pvchs@joink.com,765-492-3540,"Clinton",IN,47842,
"Partners for Animal Welfare Society Inc.",pawshancock@aol.com,317-318-9483,"Greenfield",IN,46140,
"PAWS (Pets Are Worth Saving) Animal Rescue & Shelter",mckenzi107@embarqmail.com,,"Union City",IN,47390,
"PAWS of Adams County",adamscountyanimals@yahoo.com,260-701-2220,"Decatur",IN,46733,
"Pawsome Wags N Wiggles INC",nikkipawws@gmail.com,2194849698,"Lake Station",IN,46405,
"PawSwaP of Greater Lafayette",pawswapofgreaterlafayette@aol.com,7654267827,"Lafayette",IN,47909,
"PC Pound Puppies",pc_poundpuppies@yahoo.com,812-483-4341,"Mt. Vernon",IN,47620,
"People Assisting Animals in Need",info@paain.org,812-528-7478,"Batesville",IN,47006,
"Perfect Paws Pet Rescue, Inc.",tlderickson@yahoo.com,260-341-5229,"Fort Wayne",IN,46845,
"Perry County Animal Shelter",perrycountyanimalshelter@gmail.com,812-547-6381,"Cannelton",IN,47520,
"Pet Elves to the Rescue",jessica@petelves.com,,"Franklin",IN,46131,
"PetsConnect! Inc.",petsconnect@petsconnect.org,574-282-1225,"South Bend",IN,46660,
"Pike Animal Welfare Shelter (PAWS)",pikecountypaws@gmail.com,812-354-9894,"Petersburg",IN,47567,
"Porter County Animal Shelter",ddecker@porterco.org,(219)465-3550 ext. 2,"Valparaiso",IN,46385,
"Posey Humane Society",poseyhumane@gmail.com,812-838-3211,"Mount Vernon",IN,47620,
"Purrfect Friends for Adoption Inc.",purrfectfriendsforadoption@gmail.com,812-786-5800,"Clarksville",IN,47131,
"Ratbone Rescues - Midwest Region",ratposting@yahoo.com,,"New Albany",IN,47150,
"Red Sky Rescue",redskyresq@gmail.com,(812) 216-6310,"Medora",IN,47260,
"Redemption German Shepherd Rescue",redemptionshepherd@gmail.com,(219) 309-6163,"Kouts",IN,46347,
"Rescue Me R.C.H.S. Inc.",rescuemerchs@aol.com,(765) 468-3055,"Farmland",IN,47340,
"Rescued Guinea Pigs Inc.",guineapigs@sbcglobal.net,(812) 246-5274,"Sellersburg",IN,47172,
"Ripley County Humane Society",info@rchumane.org,812-689-3773,"Osgood",IN,47037,
"ROCK Rescue",rockrescue06@aol.com,,"Marion",IN,46952,
"Ruts Rescue",rutsrescue@gmail.com,,"Pittsboro",IN,46167,
"S.A.F.E. Animal Rescue INC",s.a.f.e.animalrescue@hotmail.com,(812) 798-7157,"Linton",IN,47441,
"Save A Dog Rescue",info@indianasaveadog.com,,"Grovertown",IN,46531,
"Schererville Animal Control & Shelter",ac@schererville.org,(219) 865-6992,"Schererville",IN,46375,
"Second Chance 4 Pets Network",sc4pets@att.net,(219) 771-6768,"Whiting",IN,46394,
"Second Chance Small Dog Rescue",2ndchancesmalldogrescue@gmail.com,(574) 522-4248,"Elkhart",IN,46517,
"Shebang's Rescue",shebangsrescue@yahoo.com,(812) 649-5000,"Rockport",IN,47635,
"Shelbyville/Shelby Co. Animal Shelter",cbrowder@cityofshelbyvillein.com,317-392-5127,"Shelbyville",IN,46176,
"SOS Animal Rescue",fatchic03@gmail.com,(812) 528-9194,"Brownstown",IN,47220,
"SOUL Dog Rescue and Rehab",souldogrr@gmail.com,(260) 337-3771,"Fort Wayne",IN,46899,
"South Bend Animal Care and Control",skaszas@southbendin.gov,(574) 235-5966,"South Bend",IN,46619,
"Southern Indiana Animal Rescue",southernindianaanimalrescue@gmail.com,(502) 974-8226,"New Washington",IN,47162,
"Southern Indiana Rescue Effort",lightspeed12@yahoo.com,812-430-8009,"Tennyson",IN,47637,
"Speedway Animal Rescue",speedwayanimalrescue@gmail.com,317-900-1937,"Speedway",IN,46224,
"Spencer County Animal Control Shelter",watermans@coopsone.com,(812) 362-8558,"Chrisney",IN,47611,
"Spencer County Humane Society",schspets@coopsone.com,812-362-8480,"Chrisney",IN,47611,
"Starke County Humane Society",starkecountyhumanesociety@centurylink.net,(574) 896-5060,"North Judson",IN,46366,
"Strays In The Garden",sigadoptionteam@gmail.com,(708) 887-8337,"Highland",IN,46322,
"Sunshine PAWS",rescue@sunshinepaws.org,,"Crown Point",IN,46308,
"Tails & Trails Rescue",moe@tailsandtrails.org,(317) 445-3544,"Greenwood",IN,46142,
"Terre Haute Humane Society",adopt@thhs.org,(812)232-0293,"Terre Haute",IN,47803,
"The Four Legged Ranch",4leggedranch@gmail.com,,"Mooresville",IN,46158,
"The Humane Society of Sullivan County",sullivanshelter@gmail.com,812-268-4201,"Sullivan",IN,47882,
"The Nest",adopt@inthenest.net,,"Bloomington",IN,47408,
"The Open Arms Animal Rescue",theopenarmsanimalrescue@gmail.com,219-465-9332,"Valparaiso",IN,46383,
"Treasured Friends Rescue of Indiana",treasuredfriendsrescue@gmail.com,219-381-8562,"Highland",IN,46324,
"Tri State Yorkie and Small Breed Rescue",tristateyorkies@gmail.com,(812) 598-2853,"Oakland City",IN,47660,
"Tribe Bully Rescue",tribedogtraining@yahoo.com,(317) 223-6316,"Indianapolis",IN,46231,
"Underdog Salvation",underdogsalvation@gmail.com,,"Matthews",IN,46957,
"Vanderburgh Humane Society",adoptions@vhslifesaver.org,(812) 426-2563,"Evansville",IN,47710,
"Volunteers for Animal Welfare",animalrescue911@hotmail.com,513-615-2772,"Cedar Grove",IN,47016,
"Wabash County Animal Shelter",wabashshelter@gmail.com,(260) 563-3511,"Wabash",IN,46992,
"Waldo's Muttley Crew",wmc@waldosmuttleycrew.org,,"Indianapolis",IN,46201,
"Warrick Humane Society",warrickhs@gmail.com,812-858-1132,"Newburgh",IN,47630,
"Westie/Scottie Rescue of Martinsville, Indiana",jshpeppers@sbcglobal.net,.,"Martinsville",IN,46151,
"White River Humane Society",whiteriverhumanesociety@gmail.com,(812) 279-2457,"Bedford",IN,47421,
"Whiting Animal Control",nsparano@whitingindiana.com,(219) 473-4646,"Whiting",IN,46394,
