Name,Email,Phone,City,State,Zip,Website
"Leitchfield Animal Shelter",leitchfieldshelterpets@gmail.com,(270) 230-8839,"Leitchfield",KY,42754,
"Let Them Live Rescue",letthemlive@msn.com,(804) 339-1188,"Taylorsville",KY,40071,
"Lexington Humane Society",lhsinfo@lexingtonhumanesociety.org,859.233.0044 x223,"Lexington",KY,40504,
"Lexington Pit Crew",lexpitcrew@gmail.com,8599401804,"Lexington",KY,40515,
"Little Orphans Kitten Rescue, Inc.",adopt@orphankittens.org,(502) 536-9265,"Louisville",KY,40243,
"Logan County Humane Society",adoptlcpets@gmail.com,270.726.2186,"Russellville",KY,42276,
"Lost But Loved Rescue, Murray KY",lblanimalrescue@hotmail.com,,"Murray",KY,42071,
"Louisville Metro Animal Services",animalservicesadoption@louisvilleky.gov,(502) 473-7387,"Louisville",KY,40218,
"Lucky Tales Rescue, Inc",luckytalesrescue@gmail.com,859-363-6177,"Florence",KY,41022,
"Mary Hall Ruddiman Canine Shelter",maryhallshelter@yahoo.com,270-965-2006,"Marion",KY,42064,
"Mayfield/Graves County Animal Shelter",mayfieldshelter@mewsbb.com,270-251-0130,"Mayfield",KY,42066,
"McCracken County Humane Society",info@mccrackenhumane.org,270-443-5923,"Paducah",KY,42001,
"Menifee County Animal Shelter",menifeeshelter@gmail.com,606 768-9368,"Frenchburg",KY,40316,
"Mercer  Humane Society",mercerhumane@hotmail.com,(859) 734-9500,"Harrodsburg",KY,40330,
"MisPits and Friends Rescue",mispitsandfriends@gmail.com,,"Louisville",KY,40268,
"Molly's Mutts Animal Rescue",mollysmuttsanimalrescue@yahoo.com,270-213-5002,"Dixon",KY,42409,
"Montgomery County Animal Shelter",mckyanimalshelter@gmail.com,(859) 498-8751,"Mount Sterling",KY,40353,
"New Hope Animal Rescue",rayeraye1964@yahoo.com,270-827-8088,"Henderson",KY,42420,
"No Kill Louisville",adopt@nokill-louisville.com,please use e-mail,"Louisville",KY,40206,
"Operation CatSnip of KY, Inc.",ocki@twc.com,(502) 220-0271,"Shelbyville",KY,40065,
"OWEN COUNTY FRIENDS OF ANIMALS INC.",ocfanimals@gmail.com,(502) 514-1897,"Owenton",KY,40359,
"Owensboro Humane Society",carmel.owensborohumanesociety@gmail.com,(270) 302-6813,"Owensboro",KY,42302,
"Paris Animal Welfare Society",info@pawspets.org,859-988-9800,"Paris",KY,40361,
"PawPrints Animal Rescue",pawprintsnky@gmail.com,,"Florence",KY,41022,
"Paws 4 the Cause",info@paws4thecause.com,859-619-9190,"Lexington",KY,40508,
"Pawsibilities Unleashed Adoption Placements",info@pawsibilitiesunleashed.org,,"Frankfort",KY,40601,
"Pay It Forward Animal Welfare Network",pifanimal@yahoo.com,(270) 724-0614,"Henderson",KY,42420,
"Pendleton County Animal Shelter",pcaco1@gmail.com,859-472-5400,"Falmouth",KY,41040,
"Pet Lovers United, Inc.",loveofpets@vci.net,(270) 875-7170,"Madisonville",KY,42431,
"Pike County Animal Shelter",pikeshelter@gmail.com,606-432-6293 / 606-432-6294,"Pikeville",KY,41501,
"Pit Bulls of St. Francis",pitbullsofstfrancis@gmail.com,,"Louisville",KY,40205,
"Preston Cares Network",rachel@prestoncaresnetwork.org,(502) 709-8899,"Owensboro",KY,42301,
"Pulaski County Humane Society",info@bhumane.org,(606) 451-2367,"Somerset",KY,42502,
"Real Dog RsQ Inc.",realdogrescue1@yahoo.com,,"Munfordville",KY,42765,
"Safe Haven KY",safehavenky@gmail.com,270-963-2014,"Princeton",KY,42445,
"Save Grayson County Cats",savegraysoncats@yahoo.com,270-230-5099,"Leitchfield",KY,42754,
"Save One Soul",saveonesoulatatime@gmail.com,,"Hillview",KY,40129,
"Save Our Shelter Dogs",saveourshelterdogsrescue@yahoo.com,,"Covington",KY,41015,
"Saving Sunny, Inc",michelle@savingsunnyinc.org,502-909-2759,"Louisville",KY,40206,
"Scott County Humane Society",adoptions.schs@gmail.com,502-863-3279,"Georgetown",KY,40324,
"Second Chance Dog Rescue",asecondchancedogrescue@gmail.com,(270) 929-0063,"Murray",KY,42071,
"Shamrock Pet Foundation Inc.",adoptions@shamrockpets.com,502-585-3220,"Louisville",KY,40224,
"Shelby County Humane Society",shelbysociety@hotmail.com,(502) 633-4033,"Shelbyville",KY,40065,
"SparKy",info@sparkyrescue.com,270-684-4787,"Owensboro",KY,42303,
"STAR Saving the Animals of Rowan",star@stardogrescue.org,,"Morehead",KY,40351,
"Stray Animal Adoption Program",saap@adoptastray.com,859-391-1234,"Newport",KY,41072,
"Stray Hearts Rescue",mjblanton@outlook.com,(606) 298-4035,"Inez",KY,41224,
"T.R.A.I.N. (Transporting & Rescuing Animals in Need)",corvetteluver01@yahoo.com,606-424-7082,"Hagerhill",KY,41222,
"The Arrow Fund",adoption@thearrowfund.org,,"Prospect",KY,40059,
"The Humane Association of N Kentucky Shelters",sdanieldj@aol.com,,"Florence",KY,41042,
"Tier Haven Rescue, Inc.",tierhavenrescue@gmail.com,,"Louisville",KY,40243,
"TLC Animal Refuge Inc",tlcanimalrefuge@gmail.com,,"Berea",KY,40403,
"TLC Rescue",contact-tlcr@yahoogroups.com,,"Clearfield",KY,40313,
"Tri State K9 Lifeline, Inc",tristatek9lifeline@gmail.com,,"Ashland",KY,41105,
"Tri-State Spay and Neuter",tristatetnr@gmail.com,,"Ashland",KY,41102,
"True Heart Pinscher Rescue",trueheartrescue@gmail.com,E-mail only please,"Richmond",KY,40475,
"Tyson's Chance",tysonschance@gmail.com,,"Shelbyville",KY,40065,
"Unchained Love Inc",richard@unchainedloveinc.org,812.463.2331,"Eddyville",KY,42038,
"Union County Dog Pound",kathy.baird@unioncountyky.org,(270) 748-7236,"Morganfield",KY,42437,
"W. Ky. Animal Rescue",wkyrescue@gmail.com,(270) 963-0259,"Princeton",KY,42445,
"Webster County Animal Services",webstercodogpound@att.net,270-639-7034,"Dixon",KY,42409,
"Willow Creek Sanctuary",willowcreeksanctuary@roadrunner.com,(859) 236-7019,"Danville",KY,40422,
"Wilson-Wags and Whiskers Rescue",wilson.animal.rescue@fuse.net,,"Taylor Mill",KY,41015,
"Woodford Humane Society",manager@woodfordhumane.org,859-873-5491,"Versailles",KY,40383,
"Woodstock Animal Foundation,Inc.",woodstockanimalfoundation@gmail.com,(859) 277-7729,"Lexington",KY,40504,
